#
# 3-day summary product time series for sylvania
#
# Site: sylvania
# Veg Type: EN
# ROI ID Number: 1001
# Lat: 46.242
# Lon: -89.348
# Elev: 540
# UTC Offset: -6
# Image Count Threshold: 1
# Aggregation Period: 3
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 100
# ROI Brightness Max: 665
# Creation Date: 2020-08-17
# Creation Time: 16:33:55
# Update Date: 2020-08-19
# Update Time: 05:56:27
#
date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90
2015-08-21,2015,233,35,sylvania_2015_08_21_120008.jpg,108.06852,103.49784,59.32290,0.38207,0.39894,98.17016,5.72854,93.89901,3.65055,55.91427,2.33531,0.37860,0.00340,0.37937,0.38140,0.38240,0.39560,0.01188,0.39456,0.40354,0.41401,55.80621,NA,NA,NA,NA,NA
2015-08-24,2015,236,69,sylvania_2015_08_24_120007.jpg,101.51669,102.42458,69.59791,0.37444,0.37112,96.91282,4.98745,98.87300,5.02832,63.34624,9.18345,0.38206,0.00747,0.38476,0.38708,0.38887,0.37459,0.01198,0.37701,0.38330,0.38521,55.13353,NA,NA,NA,NA,NA
2015-08-27,2015,239,69,sylvania_2015_08_27_120008.jpg,103.27161,97.98822,55.54208,0.38157,0.40215,99.99082,8.67638,96.19959,7.43807,58.95522,9.55322,0.37740,0.00696,0.37904,0.38164,0.38320,0.39212,0.01417,0.39460,0.39952,0.40699,54.10175,NA,NA,NA,NA,NA
2015-08-30,2015,242,69,sylvania_2015_08_30_120007.jpg,108.89598,102.18889,57.53368,0.38042,0.40539,101.57393,5.37075,97.13458,4.71468,59.00908,5.71712,0.37694,0.00432,0.37793,0.37971,0.38168,0.39429,0.01328,0.39546,0.40323,0.40673,53.04463,NA,NA,NA,NA,NA
2015-09-02,2015,245,69,sylvania_2015_09_02_120007.jpg,101.25304,103.53596,72.09913,0.37393,0.36568,101.40497,7.62298,101.31816,8.48206,67.30190,15.06147,0.37582,0.00762,0.37755,0.37973,0.38342,0.37703,0.02339,0.37969,0.39529,0.40130,51.96432,NA,NA,NA,NA,NA
2015-09-05,2015,248,60,sylvania_2015_09_05_120007.jpg,106.93526,101.53899,60.16414,0.37798,0.39806,100.53512,6.10323,99.02993,5.25814,64.81559,8.37266,0.37474,0.00468,0.37589,0.37802,0.37906,0.38063,0.01766,0.38312,0.39622,0.39827,50.86298,NA,NA,NA,NA,NA
2015-09-08,2015,251,66,sylvania_2015_09_08_120008.jpg,100.30657,95.59669,57.48442,0.37727,0.39586,101.38530,7.46772,99.18344,7.35695,64.50046,12.05644,0.37480,0.00780,0.37611,0.37961,0.38201,0.38334,0.01527,0.38651,0.39596,0.39747,49.74298,NA,NA,NA,NA,NA
2015-09-11,2015,254,63,sylvania_2015_09_11_120006.jpg,107.79160,100.65006,58.60679,0.37690,0.40364,100.21906,8.41263,98.12422,7.21306,65.43802,10.59839,0.37230,0.00700,0.37449,0.37726,0.37883,0.38036,0.02040,0.38179,0.39723,0.40372,48.60683,NA,NA,NA,NA,NA
2015-09-14,2015,257,63,sylvania_2015_09_14_120008.jpg,100.50414,94.06174,57.59823,0.37302,0.39857,99.95838,6.28421,94.73388,4.25500,60.56315,5.00187,0.37109,0.00414,0.37194,0.37411,0.37583,0.39150,0.01595,0.39777,0.40133,0.40277,47.45700,NA,NA,NA,NA,NA
2015-09-17,2015,260,63,sylvania_2015_09_17_120008.jpg,112.70247,112.84431,86.65070,0.36145,0.36100,98.82729,7.05732,95.37068,6.13049,60.21744,7.01635,0.37504,0.00364,0.37577,0.37722,0.37856,0.38871,0.01451,0.39037,0.40019,0.40583,46.29677,NA,NA,NA,NA,NA
2015-09-20,2015,263,60,sylvania_2015_09_20_120008.jpg,106.70112,97.83435,58.77744,0.37155,0.40523,100.47236,7.56115,93.18846,5.50815,59.33625,4.46018,0.36838,0.00377,0.36832,0.37105,0.37298,0.39689,0.01201,0.40125,0.40612,0.40758,45.12735,NA,NA,NA,NA,NA
2015-09-23,2015,266,47,sylvania_2015_09_23_120008.jpg,101.81128,93.97386,56.01380,0.37321,0.40434,97.59068,2.84934,92.06673,2.28595,56.08109,3.06799,0.37468,0.00238,0.37507,0.37609,0.37772,0.39720,0.00797,0.39780,0.40365,0.40675,43.56069,NA,NA,NA,NA,NA
2015-09-26,2015,269,59,sylvania_2015_09_26_120008.jpg,102.45551,90.82350,54.90831,0.36595,0.41282,103.26528,12.59893,94.64983,13.89273,64.60629,21.58100,0.36183,0.00853,0.36475,0.36694,0.36814,0.39643,0.02615,0.40775,0.41667,0.42040,42.77579,NA,NA,NA,NA,NA
2015-09-29,2015,272,60,sylvania_2015_09_29_120005.jpg,86.88486,74.76106,47.30364,0.35779,0.41582,84.04525,10.11410,73.27112,8.28307,45.98933,5.12441,0.36033,0.00547,0.35978,0.36527,0.36862,0.41307,0.01236,0.41436,0.42260,0.42771,41.59808,NA,NA,NA,NA,NA
2015-10-02,2015,275,57,sylvania_2015_10_02_120008.jpg,86.11569,72.41808,45.39018,0.35512,0.42229,83.03727,6.47112,69.95255,4.17668,44.11672,3.49947,0.35487,0.00265,0.35512,0.35703,0.35815,0.42098,0.01583,0.42256,0.43081,0.43984,40.42307,NA,NA,NA,NA,NA
2015-10-05,2015,278,54,sylvania_2015_10_05_120008.jpg,80.09426,64.49390,36.34912,0.35644,0.44266,80.94422,5.89198,65.45312,4.15773,38.50715,4.61790,0.35407,0.00318,0.35504,0.35621,0.35715,0.43791,0.01636,0.44050,0.44502,0.45352,39.25328,NA,NA,NA,NA,NA
2015-10-08,2015,281,54,sylvania_2015_10_08_120009.jpg,89.55399,77.13910,60.48710,0.33955,0.39420,85.98004,8.05176,67.84197,7.94542,44.09659,10.89910,0.34292,0.00242,0.34288,0.34471,0.34575,0.43660,0.02914,0.44714,0.46049,0.46480,38.09647,NA,NA,NA,NA,NA
2015-10-11,2015,284,54,sylvania_2015_10_11_120007.jpg,89.46893,67.55840,39.02889,0.34459,0.45634,84.68830,6.89461,64.58434,4.93894,37.90815,4.40533,0.34505,0.00238,0.34464,0.34597,0.34832,0.45255,0.01622,0.45497,0.46333,0.47460,36.96922,NA,NA,NA,NA,NA
2015-10-14,2015,287,54,sylvania_2015_10_14_120008.jpg,74.76164,63.83136,42.05414,0.35335,0.41385,80.09947,9.18234,65.44440,6.11653,41.87181,6.80612,0.34927,0.00331,0.34994,0.35137,0.35276,0.42743,0.02765,0.43335,0.44319,0.45444,35.85322,NA,NA,NA,NA,NA
2015-10-17,2015,290,54,sylvania_2015_10_17_120009.jpg,81.90722,67.51858,42.29849,0.35216,0.42721,78.55280,8.30456,66.16068,5.11800,44.54165,5.19934,0.34959,0.00276,0.35021,0.35150,0.35286,0.41466,0.02327,0.42394,0.42925,0.43298,34.75212,NA,NA,NA,NA,NA
2015-10-20,2015,293,51,sylvania_2015_10_20_120007.jpg,79.23744,65.25011,38.81566,0.35597,0.43228,78.37162,4.82106,67.15694,3.11339,42.63377,4.59750,0.35697,0.00210,0.35679,0.35814,0.35993,0.41668,0.01850,0.42089,0.43120,0.43610,33.66840,NA,NA,NA,NA,NA
2015-10-23,2015,296,45,sylvania_2015_10_23_120008.jpg,75.35974,69.79857,49.91582,0.35781,0.38631,80.40719,7.41254,70.86286,6.95581,48.23921,7.00009,0.35519,0.00410,0.35522,0.35806,0.35995,0.40357,0.01698,0.40223,0.41204,0.42458,32.60541,NA,NA,NA,NA,NA
2015-10-26,2015,299,48,sylvania_2015_10_26_120007.jpg,92.30263,84.54524,64.57283,0.35020,0.38233,85.09272,7.03314,75.18349,7.54971,53.28980,9.07497,0.35212,0.00299,0.35201,0.35420,0.35623,0.39963,0.01959,0.39458,0.41801,0.42415,31.56624,NA,NA,NA,NA,NA
2015-10-29,2015,302,48,sylvania_2015_10_29_120007.jpg,94.56971,86.86722,67.88335,0.34842,0.37931,86.15103,6.53382,78.76752,7.20754,58.50560,10.55375,0.35290,0.00410,0.35383,0.35605,0.35679,0.38695,0.01927,0.39072,0.39809,0.40483,30.55370,NA,NA,NA,NA,NA
2015-11-01,2015,305,48,sylvania_2015_11_01_120008.jpg,79.36776,70.15095,47.85135,0.35543,0.40213,84.19337,5.83237,75.93921,7.04069,54.27054,10.09312,0.35449,0.00361,0.35504,0.35711,0.35850,0.39415,0.01932,0.39826,0.40501,0.41560,29.57112,NA,NA,NA,NA,NA
2015-11-04,2015,308,44,sylvania_2015_11_04_120008.jpg,86.87662,82.56287,67.71651,0.34814,0.36633,84.00288,5.44170,77.42399,6.53438,58.58818,11.51994,0.35224,0.00460,0.35335,0.35558,0.35757,0.38351,0.02543,0.37963,0.40396,0.41972,28.62103,NA,NA,NA,NA,NA
2015-11-07,2015,311,44,sylvania_2015_11_07_120007.jpg,77.75637,68.35793,45.68740,0.35640,0.40540,81.34841,6.70078,70.43916,4.97121,48.03674,5.42786,0.35260,0.00354,0.35277,0.35469,0.35682,0.40716,0.01669,0.40529,0.41955,0.42681,27.70652,NA,NA,NA,NA,NA
2015-11-10,2015,314,42,sylvania_2015_11_10_120007.jpg,89.98516,73.53090,45.70017,0.35146,0.43011,85.55744,7.55055,72.21089,4.57646,49.18316,5.89246,0.34896,0.00267,0.34945,0.35035,0.35145,0.41332,0.02218,0.42010,0.42851,0.43301,26.83109,NA,NA,NA,NA,NA
2015-11-13,2015,317,42,sylvania_2015_11_13_120006.jpg,106.43434,103.50469,101.66249,0.33217,0.34157,95.44782,10.99306,87.79833,13.67865,75.05343,21.09898,0.34085,0.00703,0.34085,0.34702,0.35013,0.37369,0.02825,0.38015,0.39383,0.40878,25.99718,NA,NA,NA,NA,NA
2015-11-16,2015,320,42,sylvania_2015_11_16_120008.jpg,79.85938,67.95771,45.20974,0.35206,0.41372,82.56161,5.79851,72.73905,6.48285,53.11869,10.49438,0.34917,0.00357,0.34936,0.35223,0.35334,0.39769,0.02540,0.40265,0.41707,0.42551,25.20837,NA,NA,NA,NA,NA
2015-11-19,2015,323,41,sylvania_2015_11_19_120007.jpg,79.82626,66.38417,45.56535,0.34616,0.41625,83.71089,11.91040,74.77382,13.04812,58.74872,17.47497,0.34442,0.00629,0.34337,0.34842,0.35301,0.38865,0.03079,0.39743,0.41203,0.42205,24.46696,NA,NA,NA,NA,NA
2015-11-22,2015,326,42,sylvania_2015_11_22_120007.jpg,81.07823,65.59447,45.91189,0.34060,0.42100,76.80202,10.95047,66.17177,10.19072,52.61202,13.01931,0.33854,0.00297,0.33893,0.34056,0.34154,0.39480,0.03121,0.40149,0.41078,0.42605,23.77625,NA,NA,NA,NA,NA
2015-11-25,2015,329,37,sylvania_2015_11_25_120007.jpg,86.37171,79.07150,65.86071,0.34185,0.37341,85.23432,12.74001,79.53344,17.74584,69.32255,25.26012,0.34073,0.00443,0.34222,0.34398,0.34473,0.37134,0.03271,0.37359,0.40080,0.41742,23.13870,NA,NA,NA,NA,NA
2015-11-28,2015,332,36,sylvania_2015_11_28_120008.jpg,102.61161,91.38973,79.68057,0.33393,0.37493,100.87139,10.28292,91.94877,10.71938,83.17894,16.12401,0.33336,0.00313,0.33396,0.33600,0.33700,0.36743,0.02679,0.37447,0.39336,0.39934,22.55664,NA,NA,NA,NA,NA
2015-12-01,2015,335,36,sylvania_2015_12_01_120008.jpg,81.34069,79.32136,78.30491,0.33193,0.34038,83.43218,8.31366,78.01098,11.94842,71.40993,16.83032,0.33518,0.00187,0.33515,0.33650,0.33786,0.36129,0.02303,0.36429,0.37696,0.38988,22.04949,NA,NA,NA,NA,NA
2015-12-04,2015,338,36,sylvania_2015_12_04_120008.jpg,83.38508,66.80140,44.45852,0.34320,0.42840,87.72206,7.23214,70.94351,5.62989,49.21204,5.90927,0.34131,0.00224,0.34181,0.34294,0.34364,0.42220,0.01537,0.42516,0.43201,0.43720,21.61077,NA,NA,NA,NA,NA
2015-12-07,2015,341,36,sylvania_2015_12_07_120006.jpg,94.12260,72.11570,45.13055,0.34118,0.44530,81.74994,7.08955,69.76050,4.23292,53.61533,7.50736,0.34008,0.00124,0.33982,0.34106,0.34173,0.39892,0.02898,0.39632,0.41989,0.43800,21.23558,NA,NA,NA,NA,NA
2015-12-10,2015,344,36,sylvania_2015_12_10_120006.jpg,86.17712,70.07393,48.30842,0.34256,0.42128,87.80140,11.26058,79.61628,13.57985,68.31739,20.42922,0.33836,0.00430,0.33908,0.34124,0.34366,0.37627,0.03126,0.37651,0.39828,0.41532,20.92542,NA,NA,NA,NA,NA
2015-12-13,2015,347,36,sylvania_2015_12_13_120008.jpg,98.84043,93.72478,84.71009,0.33802,0.35647,88.36178,9.46268,84.48030,11.76031,77.72958,17.43943,0.33770,0.00461,0.33774,0.34074,0.34286,0.35540,0.02381,0.35344,0.37416,0.39193,20.68153,NA,NA,NA,NA,NA
2015-12-16,2015,350,36,sylvania_2015_12_16_120008.jpg,56.23649,51.81074,46.77079,0.33466,0.36324,80.24136,17.10298,79.22226,18.04106,80.67821,21.23729,0.33032,0.00272,0.32908,0.33116,0.33465,0.33643,0.01788,0.33469,0.34698,0.35706,20.50502,NA,NA,NA,NA,NA
2015-12-19,2015,353,35,sylvania_2015_12_19_120008.jpg,77.87221,63.57987,48.07855,0.33546,0.41087,77.87004,8.26985,67.39543,10.56987,57.69371,17.87433,0.33239,0.00404,0.33392,0.33575,0.33718,0.38796,0.03842,0.40456,0.41221,0.42914,20.39642,NA,NA,NA,NA,NA
2015-12-22,2015,356,33,sylvania_2015_12_22_120008.jpg,52.28110,48.91007,46.01837,0.33225,0.35515,76.01706,19.59751,71.60071,21.77103,66.90945,24.56719,0.33382,0.00216,0.33361,0.33461,0.33784,0.35884,0.01895,0.36212,0.37482,0.38038,20.36820,NA,NA,NA,NA,NA
2015-12-25,2015,359,33,sylvania_2015_12_25_120008.jpg,93.03020,91.55316,94.21920,0.32838,0.33368,90.60459,3.79173,90.46316,3.79103,94.54273,4.13243,0.32822,0.00070,0.32821,0.32842,0.32893,0.32876,0.00423,0.32953,0.33245,0.33314,20.44301,NA,NA,NA,NA,NA
2015-12-28,2015,362,33,sylvania_2015_12_28_120008.jpg,86.44291,83.13251,84.68298,0.32696,0.33998,90.31295,8.03210,89.12392,6.70915,92.60856,7.25767,0.32758,0.00098,0.32739,0.32831,0.32863,0.33192,0.01200,0.33316,0.33791,0.33993,20.58632,NA,NA,NA,NA,NA
2015-12-31,2015,365,33,sylvania_2015_12_31_120007.jpg,92.40044,92.51273,96.63670,0.32858,0.32818,82.49635,5.04150,81.86589,4.71110,85.68119,6.60428,0.32738,0.00130,0.32748,0.32842,0.32876,0.33011,0.01391,0.32811,0.33785,0.34932,20.79769,NA,NA,NA,NA,NA
2016-01-02,2016,2,23,sylvania_2016_01_02_120007.jpg,92.21656,77.67727,62.54859,0.33418,0.39673,85.99453,10.15174,76.15983,7.44747,67.91905,7.29175,0.33090,0.00257,0.33078,0.33327,0.33424,0.37341,0.02013,0.37203,0.39198,0.39640,20.97604,NA,NA,NA,NA,NA
2016-01-05,2016,5,36,sylvania_2016_01_05_120007.jpg,94.68160,76.13987,56.35258,0.33516,0.41678,82.18113,13.39418,71.13360,8.97615,60.56123,7.67177,0.33254,0.00184,0.33249,0.33392,0.33497,0.38318,0.02687,0.39187,0.40081,0.41718,21.29891,NA,NA,NA,NA,NA
2016-01-08,2016,8,37,sylvania_2016_01_08_120008.jpg,98.50824,99.35192,102.21281,0.33109,0.32828,88.43301,7.43714,89.46824,7.63858,93.78689,8.92362,0.32930,0.00173,0.32980,0.33061,0.33104,0.32566,0.00977,0.32563,0.33391,0.33740,21.68699,NA,NA,NA,NA,NA
2016-01-11,2016,11,39,sylvania_2016_01_11_120008.jpg,87.48864,82.55802,83.98826,0.32499,0.34440,94.20794,10.82329,90.40974,8.58444,92.65088,8.65100,0.32596,0.00195,0.32572,0.32667,0.32834,0.33947,0.01690,0.33744,0.34852,0.36748,22.13913,NA,NA,NA,NA,NA
2016-01-14,2016,14,39,sylvania_2016_01_14_120009.jpg,85.00113,82.02829,83.24653,0.32775,0.33963,89.36557,6.47190,88.80498,6.27375,93.44085,6.52272,0.32687,0.00184,0.32755,0.32813,0.32892,0.32904,0.00937,0.33002,0.33333,0.33758,22.65315,NA,NA,NA,NA,NA
2016-01-17,2016,17,39,sylvania_2016_01_17_120008.jpg,127.66995,118.18730,115.46483,0.32710,0.35334,104.57250,13.67705,100.13328,10.06957,101.97859,7.08207,0.32638,0.00162,0.32596,0.32709,0.32913,0.34004,0.01474,0.34339,0.35354,0.35694,23.22730,NA,NA,NA,NA,NA
2016-01-20,2016,20,39,sylvania_2016_01_20_120008.jpg,99.70295,90.49293,85.46802,0.32827,0.36168,93.81107,8.61057,91.04916,5.25398,93.75814,4.42510,0.32676,0.00127,0.32706,0.32769,0.32821,0.33621,0.01564,0.33226,0.34732,0.35880,23.85945,NA,NA,NA,NA,NA
2016-01-23,2016,23,42,sylvania_2016_01_23_120008.jpg,95.17620,83.66283,75.19139,0.32934,0.37466,86.72974,14.03058,81.16208,11.04671,79.86383,10.44042,0.32753,0.00180,0.32734,0.32862,0.33020,0.34940,0.01856,0.34685,0.36167,0.37760,24.54717,NA,NA,NA,NA,NA
2016-01-26,2016,26,42,sylvania_2016_01_26_120008.jpg,97.69770,96.58958,99.87491,0.32835,0.33212,87.07530,13.56519,83.94704,14.20130,84.56200,16.85005,0.32840,0.00140,0.32856,0.32940,0.33027,0.34195,0.01994,0.34260,0.35468,0.36769,25.28813,NA,NA,NA,NA,NA
2016-01-29,2016,29,42,sylvania_2016_01_29_120008.jpg,89.09148,84.39953,83.58398,0.32831,0.34656,92.58754,13.05143,86.26054,16.31163,82.52701,24.43975,0.33052,0.00396,0.32871,0.33415,0.33707,0.36018,0.04069,0.34090,0.40073,0.42782,26.08010,NA,NA,NA,NA,NA
2016-02-01,2016,32,42,sylvania_2016_02_01_120008.jpg,68.06319,56.97030,45.94761,0.33320,0.39807,72.70411,9.68319,60.19946,12.36979,46.96627,17.13129,0.33483,0.00217,0.33461,0.33583,0.33686,0.40873,0.02960,0.41358,0.42148,0.43703,26.91994,NA,NA,NA,NA,NA
2016-02-04,2016,35,44,sylvania_2016_02_04_120008.jpg,101.32370,84.35554,68.82194,0.33145,0.39813,89.35067,10.06555,79.46018,10.49829,71.89587,14.42450,0.33011,0.00173,0.33003,0.33160,0.33234,0.37324,0.02731,0.38314,0.39509,0.40187,27.80507,NA,NA,NA,NA,NA
2016-02-07,2016,38,38,sylvania_2016_02_07_120008.jpg,81.73216,80.61569,79.35695,0.33353,0.33815,83.78071,9.14403,80.72405,12.28187,79.38232,17.71055,0.33126,0.00268,0.33191,0.33363,0.33449,0.34676,0.02484,0.34018,0.35605,0.38876,28.73215,NA,NA,NA,NA,NA
2016-02-10,2016,41,48,sylvania_2016_02_10_120008.jpg,90.86582,75.81117,63.98774,0.32866,0.39393,83.85164,9.91811,76.37506,11.43900,72.61058,15.70554,0.32799,0.00173,0.32815,0.32931,0.33012,0.36254,0.02757,0.35371,0.39152,0.40188,29.69805,NA,NA,NA,NA,NA
2016-02-13,2016,44,48,sylvania_2016_02_13_120008.jpg,84.06461,69.21144,57.15069,0.32891,0.39950,81.38967,12.51963,71.09677,14.37357,63.83068,19.68853,0.32877,0.00239,0.32911,0.33052,0.33168,0.38057,0.03320,0.38923,0.40582,0.41746,30.70013,NA,NA,NA,NA,NA
2016-02-16,2016,47,48,sylvania_2016_02_16_120005.jpg,93.27987,90.95644,93.11487,0.32795,0.33632,79.42914,11.59936,73.11164,12.56673,69.88123,17.12101,0.32882,0.00219,0.32880,0.33052,0.33162,0.35972,0.02661,0.36514,0.37893,0.39273,31.73471,NA,NA,NA,NA,NA
2016-02-19,2016,50,49,sylvania_2016_02_19_120007.jpg,94.33890,93.25316,87.55531,0.33892,0.34287,79.29128,13.31989,70.33029,17.66310,60.12057,22.47523,0.33540,0.00310,0.33531,0.33798,0.33912,0.38555,0.03343,0.39742,0.41331,0.42350,32.79878,NA,NA,NA,NA,NA
