#
# 3-day summary product time series for mead3
#
# Site: mead3
# Veg Type: AG
# ROI ID Number: 1000
# Lat: 41.1797
# Lon: -96.4397
# Elev: 363
# UTC Offset: -6
# Image Count Threshold: 1
# Aggregation Period: 3
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 100
# ROI Brightness Max: 665
# Creation Date: 2018-07-13
# Creation Time: 15:05:07
# Update Date: 2020-08-19
# Update Time: 05:30:08
#
date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90
2016-07-12,2016,194,36,mead3_2016_07_12_140108.jpg,83.59683,105.98233,54.97889,0.43336,0.34183,86.47459,1.84612,109.06240,2.79556,59.46459,4.62976,0.42783,0.01197,0.42964,0.43484,0.44356,0.33917,0.00545,0.34020,0.34308,0.34524,70.49956,NA,NA,NA,NA,NA
2016-07-15,2016,197,75,mead3_2016_07_15_115805.jpg,85.37124,112.98671,60.58953,0.43633,0.32969,86.21203,3.18745,109.94587,2.65976,60.29590,4.34215,0.42887,0.01136,0.43159,0.43600,0.44236,0.33616,0.00883,0.33873,0.34180,0.34480,70.33090,NA,NA,NA,NA,NA
2016-07-18,2016,200,74,mead3_2016_07_18_115806.jpg,88.18034,113.03423,59.98464,0.43275,0.33760,84.68980,3.26142,110.29132,2.47875,62.54592,4.47072,0.42842,0.00921,0.42872,0.43364,0.43947,0.32890,0.01022,0.32995,0.33667,0.34015,69.82951,NA,NA,NA,NA,NA
2016-07-21,2016,203,75,mead3_2016_07_21_115805.jpg,81.82192,103.60715,54.75148,0.43137,0.34067,86.03148,2.97303,109.29351,2.52736,64.19284,3.60019,0.42128,0.00797,0.42111,0.42773,0.43097,0.33149,0.00564,0.33203,0.33378,0.33581,69.27576,NA,NA,NA,NA,NA
2016-07-24,2016,206,75,mead3_2016_07_24_115805.jpg,85.39907,111.36336,61.85429,0.43061,0.33021,84.95881,2.90694,109.74050,2.60885,62.86649,4.01674,0.42622,0.01079,0.42821,0.43561,0.43866,0.32985,0.00753,0.33049,0.33419,0.33807,68.67101,NA,NA,NA,NA,NA
2016-07-27,2016,209,70,mead3_2016_07_27_115805.jpg,81.72336,107.37111,57.40545,0.43558,0.33154,85.19357,3.05197,109.90471,3.02858,62.88641,3.85420,0.42613,0.01048,0.42649,0.43355,0.44124,0.33023,0.00817,0.33171,0.33352,0.33717,68.01750,NA,NA,NA,NA,NA
2016-07-30,2016,212,74,mead3_2016_07_30_115805.jpg,84.29626,109.89163,58.63002,0.43467,0.33343,84.36422,2.85376,109.89438,2.57004,63.59828,3.87704,0.42626,0.00985,0.42705,0.43269,0.43849,0.32720,0.00964,0.32919,0.33337,0.33586,67.31702,NA,NA,NA,NA,NA
2016-08-02,2016,215,75,mead3_2016_08_02_115805.jpg,83.84579,113.05588,60.24605,0.43965,0.32606,85.36682,2.72603,108.94610,2.42462,65.38610,3.74015,0.41962,0.00933,0.41865,0.42701,0.43201,0.32872,0.00730,0.32916,0.33268,0.33627,66.57163,NA,NA,NA,NA,NA
2016-08-05,2016,218,74,mead3_2016_08_05_115805.jpg,82.77428,110.22484,55.70767,0.44319,0.33282,84.09051,3.25069,110.10164,2.27820,64.00407,5.52181,0.42666,0.01206,0.42977,0.43533,0.44094,0.32572,0.01045,0.32783,0.33223,0.33608,65.78355,NA,NA,NA,NA,NA
2016-08-08,2016,221,73,mead3_2016_08_08_115805.jpg,90.70186,113.38083,60.00022,0.42934,0.34346,84.36587,2.98243,109.83059,2.49400,64.33414,4.74489,0.42495,0.00901,0.42772,0.42948,0.43379,0.32638,0.00981,0.32810,0.33421,0.33655,64.95455,NA,NA,NA,NA,NA
