"year","doy","ndvi_mean","ndvi_std","ndvi_50","ndvi_75","ndvi_90","evi2_mean","evi2_std","evi2_50","evi2_75","evi2_90"
2016,347,-0.984236801952984,0.408638908425533,-1.16717067165639,-0.733932628531999,-0.428096137933133,-0.719343772639043,0.305848060932156,-0.621277929174048,-0.515160510474416,-0.390776230715688
2016,350,-1.05513433789859,1.03906445603175,-0.714870964767718,-0.359611735732774,-0.186524667358054,-0.666187903924318,0.485903125403472,-0.537179356421051,-0.324621522399827,-0.220464397359458
2016,353,-1.09069382468527,0.740636065943903,-0.784658354164526,-0.6582707449748,-0.436961019144827,-0.731811987665798,0.394097483946392,-0.572539650124206,-0.436527407336321,-0.422752551853862
2016,356,-1.04786172379153,0.960084650628656,-0.78020223756231,-0.442139641420838,-0.118524413409754,-0.681166532419614,0.505411495632215,-0.527664635146884,-0.367956761497533,-0.119457027519361
2016,359,-0.929493823351387,0.783452014142378,-0.732882367427602,-0.321623523883891,-0.071865506388959,-0.633213587479375,0.476915803849284,-0.464824677772139,-0.335288328238342,-0.0969911885020205
2016,362,-1.16614421868252,0.87793466371185,-0.994388514098175,-0.679993819112977,-0.168982303790929,-0.753115855904703,0.485442595354277,-0.615169320809578,-0.444624179681713,-0.177100373167336
2016,365,-0.936961540879364,0.603984559753277,-0.7905918120762,-0.375146167403413,-0.244834662259579,-0.648192298999252,0.393243507791902,-0.495498796590143,-0.413365556265371,-0.244969469903799
2017,2,-1.22423601253708,1.12252065124232,-1.10589588634397,-0.673828506598104,-0.41918683721401,-0.773453865437879,0.432048959087956,-0.616464507008299,-0.450160227701168,-0.382290250872418
2017,5,-1.06979867266178,0.713049873928533,-1.03728013300586,-0.461073363272604,-0.240863652816171,-0.702892086679526,0.432433929213681,-0.58791925745326,-0.426085024124663,-0.234328236771543
2017,8,-0.954568568129381,0.692145801975039,-0.945533552973542,-0.380916852186862,-0.0645837052045115,-0.645222370854673,0.436820506105193,-0.56432845618548,-0.405601709864368,-0.0875122289607452
2017,11,-0.935031420992256,0.499682518006877,-0.795307441244083,-0.645696209155483,-0.355891822196989,-0.675308933226596,0.347869552767158,-0.570765138774788,-0.439507487388103,-0.327048757734579
2017,14,-0.852445945184047,0.70248619310015,-0.762471084011764,-0.361366570451377,-0.0792866562561374,-0.573689458866003,0.442493848029869,-0.443373546596442,-0.358150267130252,-0.0806639754672806
2017,17,-0.809203678005144,0.543290331100426,-0.752317012022828,-0.463344138570044,-0.0912223632636652,-0.579664825314449,0.366807342506687,-0.488361691339488,-0.397273476624158,-0.121314742394852
2017,20,-1.0558889903016,0.671768366375689,-0.902778854483571,-0.610778944272674,-0.371844333266265,-0.728613442838892,0.407706164298937,-0.571921628790938,-0.44985926307095,-0.400104623318401
2017,29,-0.864723331394872,0.53588976890649,-0.727170755224501,-0.474969371310057,-0.396577701104725,-0.642617020749327,0.356534996651052,-0.459540012038993,-0.433692963778099,-0.374377949257373
2017,32,-0.865088982012576,0.629845615639915,-0.780237126438227,-0.326391400085159,-0.129545535626297,-0.600011948939182,0.396088475306968,-0.498303522687086,-0.37484272904401,-0.142612729436561
2017,35,-1.08508560229955,0.948745993542978,-0.981496698529019,-0.352449838561106,-0.07345353689364,-0.680632731455015,0.510156596309269,-0.557740672931885,-0.379413935453979,-0.078256361944292
2017,38,-1.01811783528682,0.719663475920225,-0.947986273175224,-0.416725463203679,-0.258931782077512,-0.700167992934008,0.451441042120356,-0.540755998481114,-0.441393809661164,-0.257419879042729
2017,41,-1.10933897749831,0.984928441975089,-0.814770428430062,-0.580116115905497,-0.344553666767307,-0.69933558110849,0.438198535647404,-0.563387875840857,-0.449552817837154,-0.28948227508149
2017,44,-0.893242735954539,0.631985284479253,-0.73146938100555,-0.456721540362531,-0.208196041848311,-0.627176817979587,0.395001235753321,-0.480052906669227,-0.397490572062441,-0.237037829887139
2017,47,-0.941359803408401,0.739365913315551,-0.778052522905144,-0.411591268532476,-0.145158613362618,-0.641193088023803,0.453028473488008,-0.460097589432501,-0.370638971126312,-0.132723714509899
2017,50,-0.917374115330903,0.737630839629575,-0.779114469216076,-0.437660665423408,-0.323262982372118,-0.656940922499764,0.410591534857024,-0.535108323316276,-0.441130022986971,-0.301051231855169
2017,53,-0.966436759110345,0.634668011675045,-0.958325414526835,-0.432816382139018,-0.242373152956556,-0.681369552379667,0.404734209646,-0.586285014078453,-0.420828346783099,-0.226304790798457
2017,56,-1.10618580689219,0.689213257467448,-1.007614462744,-0.613964969022202,-0.354096904017143,-0.736390842084997,0.413137903512357,-0.59696431126062,-0.448234961562043,-0.341192725782828
2017,59,-0.939895946526297,0.56708431240564,-0.843882082981094,-0.635780737078817,-0.285520058379266,-0.632217190399715,0.364387996693543,-0.552315815884093,-0.436707978060415,-0.279668691209312
2017,62,-0.899040145739828,0.970687526878823,-0.721252012328867,-0.285841582605959,-0.00519844651107851,-0.558891511406374,0.509443411989338,-0.425291239349094,-0.287758765279036,-0.0106202488977443
2017,65,-0.847477269909866,0.689344063003746,-0.771133663599772,-0.42467804351151,-0.0338547793521633,-0.554282727711709,0.413743101032267,-0.476562946121282,-0.360802179014702,-0.0462710181715017
2017,68,-0.969590105642671,0.775757937570755,-0.765369027911617,-0.410920645833359,-0.282066432057969,-0.615752260734572,0.421357870244979,-0.454269379648327,-0.406684330083492,-0.248375117369271
2017,71,-0.99326823000951,1.28551801119101,-0.713349589503325,-0.336161245159484,-0.122714819479355,-0.600353337295855,0.490837381035553,-0.438056971438462,-0.337670606153024,-0.137682117159236
