"year","doy","ndvi_mean","ndvi_std","ndvi_50","ndvi_75","ndvi_90","evi2_mean","evi2_std","evi2_50","evi2_75","evi2_90"
2016,194,-0.489625631004877,0.581902888752331,-0.622945237939472,0.112009788046809,0.277300128823034,-0.23209556670691,0.434251277057076,-0.454649307814138,0.117612446893658,0.426497562706174
2016,197,-0.465164562160254,0.515310738950365,-0.64939694559242,-0.117582261404386,0.361397117356611,-0.234126500341272,0.472662632740048,-0.436928637018621,-0.129919950645716,0.564837113704569
2016,200,-0.550095657436677,0.484946054435563,-0.772602407016744,-0.151946604004343,0.238089574246493,-0.31930333428893,0.343319602538198,-0.463257820769137,-0.185835863246954,0.302447726385653
2016,203,-0.558740968382131,0.48688569781178,-0.821581962583102,-0.0288061201457478,0.160952689500767,-0.315127618507412,0.350973893536353,-0.502471465337411,-0.0292217803056538,0.224449417167717
2016,206,-0.529592572535228,0.591291006236775,-0.822538510395988,0.0803844811818066,0.184285764546487,-0.26320966098968,0.413865909004741,-0.481675853184176,0.09668794260255,0.273604824801233
2016,209,-0.5331594253353,0.500298657948942,-0.785408242477052,0.0159956620657683,0.150951809014885,-0.310103777776601,0.360066466430818,-0.475050066647828,0.0189380012797089,0.185590322617014
2016,212,-0.5805505314068,0.54332311809386,-0.798013500556583,0.0394256187285166,0.216216269071632,-0.330705179352768,0.396455554484792,-0.472716980062761,0.0447198733176953,0.31195738494938
2016,215,-0.709609273309977,0.481139639028417,-0.961074286899097,-0.396774765943449,0.143454078952018,-0.433888424182908,0.344047129939455,-0.547333145069578,-0.305687226925444,0.188961062004825
2016,218,-0.589066532172357,0.477632814898986,-0.80492168312597,-0.17367237096908,0.141118439065894,-0.349849369907935,0.364222286538885,-0.472385235993277,-0.16154900339755,0.19510027396114
2016,221,-0.765870959528759,0.497132911975732,-0.955331058760331,-0.465598497521775,-0.0717084110694481,-0.467984161909108,0.335518464634713,-0.573932483518971,-0.328444472339527,-0.0650655581837018
2016,224,-0.843917384961118,0.496889993349875,-0.99038303045924,-0.712292709952552,0.145755019233773,-0.490076458249469,0.35803835216017,-0.612798719245452,-0.489338029064178,0.208905750251148
2016,227,-0.612490057143481,0.447884489147053,-0.748479683377568,-0.425966250076096,0.166659288878258,-0.358401392211857,0.33780242336628,-0.472730699216247,-0.41497758622917,0.237507636351856
2016,230,-0.5916038865651,0.445573551838856,-0.793414099790076,-0.195203966880188,0.0999925368505682,-0.345712186505889,0.295072769663848,-0.469689323920155,-0.216622949454848,0.109788742007634
2016,233,-0.58556118628346,0.477580939859943,-0.753828379712928,-0.0952717739252557,0.086733249610795,-0.33360355104252,0.289795533237946,-0.4481260424887,-0.120982901119281,0.127071443239608
2016,236,-0.82194520997609,0.489417380026996,-0.987782398990866,-0.554762129849329,-0.0886048921330307,-0.485074456609156,0.322136131479069,-0.571848152448792,-0.437072269564299,-0.106563173327494
