#
# 3-day summary product time series for mead2
#
# Site: mead2
# Veg Type: AG
# ROI ID Number: 1000
# Lat: 41.1649
# Lon: -96.4701
# Elev: 362
# UTC Offset: -6
# Image Count Threshold: 1
# Aggregation Period: 3
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 100
# ROI Brightness Max: 665
# Creation Date: 2018-07-12
# Creation Time: 16:29:57
# Update Date: 2020-08-19
# Update Time: 05:30:04
#
date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90
2016-07-12,2016,194,39,mead2_2016_07_12_125636.jpg,81.80951,108.75267,50.88212,0.45043,0.33883,82.49074,3.55414,108.50800,4.82663,56.82216,3.86101,0.43778,0.01301,0.43995,0.44776,0.45497,0.33276,0.00708,0.33364,0.33761,0.34018,70.51217,NA,NA,NA,NA,NA
2016-07-15,2016,197,74,mead2_2016_07_15_120607.jpg,79.26061,107.26356,56.32490,0.44169,0.32638,83.01759,3.67908,108.92545,4.00426,58.13752,4.39793,0.43567,0.01304,0.43914,0.44440,0.45197,0.33190,0.00814,0.33268,0.33742,0.34077,70.33880,NA,NA,NA,NA,NA
2016-07-18,2016,200,75,mead2_2016_07_18_120607.jpg,74.94594,107.80923,60.81577,0.44262,0.30770,80.68815,3.60254,108.56868,3.26932,60.76566,4.61637,0.43434,0.01003,0.43608,0.44207,0.44788,0.32273,0.01091,0.32526,0.32928,0.33435,69.84224,NA,NA,NA,NA,NA
2016-07-21,2016,203,75,mead2_2016_07_21_120606.jpg,77.35416,109.62132,59.16732,0.44536,0.31427,81.65094,2.83813,107.68517,3.00834,63.70492,3.15847,0.42564,0.00879,0.42645,0.43172,0.43661,0.32266,0.00624,0.32383,0.32554,0.32718,69.29139,NA,NA,NA,NA,NA
2016-07-24,2016,206,75,mead2_2016_07_24_120605.jpg,78.60589,105.59199,57.81250,0.43631,0.32480,80.87989,2.57322,107.71528,3.58002,62.87267,3.65923,0.42841,0.01182,0.43153,0.43881,0.44126,0.32164,0.00635,0.32248,0.32486,0.32796,68.68815,NA,NA,NA,NA,NA
2016-07-27,2016,209,71,mead2_2016_07_27_120606.jpg,84.54839,115.72309,62.64194,0.44016,0.32158,80.41208,3.58594,107.42406,3.69711,63.24310,4.08745,0.42798,0.01284,0.43002,0.43788,0.44422,0.32021,0.00928,0.32248,0.32425,0.32673,68.03468,NA,NA,NA,NA,NA
2016-07-30,2016,212,74,mead2_2016_07_30_120605.jpg,81.74672,110.44265,57.42130,0.44246,0.32750,79.81230,3.11588,106.98938,3.85976,63.61121,3.62469,0.42728,0.01174,0.42813,0.43663,0.44163,0.31870,0.00827,0.32037,0.32314,0.32559,67.33297,NA,NA,NA,NA,NA
2016-08-02,2016,215,75,mead2_2016_08_02_120606.jpg,77.48491,107.09668,59.46758,0.43883,0.31750,80.31612,3.47057,106.03435,4.30720,65.88027,3.57138,0.42039,0.00979,0.42066,0.42663,0.43394,0.31839,0.00717,0.31909,0.32301,0.32535,66.58478,NA,NA,NA,NA,NA
2016-08-05,2016,218,74,mead2_2016_08_05_120605.jpg,82.36809,114.92583,59.34214,0.44782,0.32095,80.35376,2.91253,107.53214,3.71949,63.00749,5.06897,0.42874,0.01446,0.43212,0.44166,0.44628,0.32029,0.00843,0.32098,0.32535,0.32973,65.79269,NA,NA,NA,NA,NA
2016-08-08,2016,221,71,mead2_2016_08_08_120605.jpg,81.65089,109.37127,56.13774,0.44251,0.33036,79.46732,3.60893,107.07687,4.04624,62.86201,4.46918,0.42935,0.01008,0.43078,0.43589,0.43995,0.31861,0.00973,0.32142,0.32378,0.32900,64.95892,NA,NA,NA,NA,NA
