#
# 1-day summary product time series for luckyhills
#
# Site: luckyhills
# Veg Type: SH
# ROI ID Number: 3000
# Lat: 31.743896
# Lon: -110.052023
# Elev: 1366
# UTC Offset: -7
# Image Count Threshold: 1
# Aggregation Period: 1
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 100
# ROI Brightness Max: 665
# Creation Date: 2019-08-13
# Creation Time: 12:23:49
# Update Date: 2019-08-13
# Update Time: 12:23:49
#
date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90
2018-06-20,2018,171,20,luckyhills_2018_06_20_120405.jpg,127.08585,88.22361,55.60675,0.32565,0.46910,123.45890,6.33083,87.21680,4.20797,55.89377,2.98817,0.32719,0.00188,0.32647,0.32760,0.32946,0.46312,0.00690,0.46579,0.46825,0.46927,81.26244,NA,NA,NA,NA,NA
2018-06-21,2018,172,24,luckyhills_2018_06_21_120405.jpg,127.43648,88.41455,55.50055,0.32583,0.46964,125.18743,6.57783,89.44508,5.58638,57.83445,4.93412,0.32822,0.00270,0.32719,0.32977,0.33239,0.45975,0.01093,0.46391,0.46923,0.46975,81.27794,NA,NA,NA,NA,NA
2018-06-22,2018,173,24,luckyhills_2018_06_22_120406.jpg,127.58632,88.72506,56.04253,0.32577,0.46846,125.34610,6.97095,89.79418,5.58776,58.29914,4.71983,0.32834,0.00278,0.32729,0.32998,0.33261,0.45862,0.01081,0.46251,0.46737,0.46858,81.28653,NA,NA,NA,NA,NA
2018-06-23,2018,174,24,luckyhills_2018_06_23_120405.jpg,126.89313,88.44465,55.93977,0.32603,0.46776,124.87149,6.25345,89.77584,5.39170,58.52586,4.84856,0.32858,0.00279,0.32758,0.33034,0.33305,0.45740,0.01094,0.46136,0.46631,0.46773,81.28816,NA,NA,NA,NA,NA
2018-06-24,2018,175,24,luckyhills_2018_06_24_120405.jpg,140.73944,99.42444,64.01948,0.32686,0.46268,126.90034,7.49960,91.15540,5.86247,59.13240,4.75336,0.32882,0.00272,0.32773,0.33032,0.33301,0.45800,0.01011,0.46123,0.46644,0.46804,81.28280,NA,NA,NA,NA,NA
2018-06-25,2018,176,24,luckyhills_2018_06_25_120405.jpg,127.14575,88.55136,55.98850,0.32593,0.46799,124.77517,6.45142,89.42959,5.36987,57.88065,4.56575,0.32863,0.00277,0.32771,0.33032,0.33286,0.45883,0.01003,0.46253,0.46725,0.46819,81.27041,NA,NA,NA,NA,NA
2018-06-26,2018,177,23,luckyhills_2018_06_26_120405.jpg,127.92061,88.90906,55.94233,0.32595,0.46897,124.85097,7.07329,89.42497,6.06933,57.85326,5.13926,0.32854,0.00283,0.32775,0.33022,0.33277,0.45911,0.01043,0.46288,0.46782,0.46892,81.25097,NA,NA,NA,NA,NA
2018-06-27,2018,178,24,luckyhills_2018_06_27_120405.jpg,127.99669,89.02047,56.12050,0.32592,0.46862,125.03198,7.32388,89.29084,5.93911,57.50275,4.75613,0.32843,0.00263,0.32756,0.32998,0.33200,0.46021,0.00909,0.46323,0.46793,0.46856,81.22346,NA,NA,NA,NA,NA
2018-06-28,2018,179,18,luckyhills_2018_06_28_120405.jpg,133.35888,92.35890,57.81855,0.32574,0.47034,128.95979,6.11063,92.30722,5.02405,59.88923,4.67830,0.32825,0.00269,0.32758,0.32909,0.33225,0.45891,0.01201,0.46076,0.46905,0.46976,81.19084,NA,NA,NA,NA,NA
2018-06-29,2018,180,19,luckyhills_2018_06_29_120406.jpg,123.58346,85.22446,52.33632,0.32635,0.47324,128.15756,8.88888,89.78376,5.23493,56.24317,4.02765,0.32750,0.00200,0.32705,0.32852,0.32939,0.46729,0.01163,0.46707,0.47198,0.47975,81.14916,NA,NA,NA,NA,NA
