"year","doy","ndvi_mean","ndvi_std","ndvi_50","ndvi_75","ndvi_90","evi2_mean","evi2_std","evi2_50","evi2_75","evi2_90","date"
2012,65,-0.365268973999902,0.472910878136989,-0.266675166805655,-0.154794811334611,-0.0126712383160829,-0.382022572117349,0.435596444364223,-0.336044428725813,-0.199067774388834,-0.0074049068592532,2012-03-05
2012,66,-0.506429433185126,0.242118723427287,-0.441764500774354,-0.419299702804658,-0.389573071744639,-0.564078620152155,0.180131574119992,-0.521659154399097,-0.494927202867895,-0.466360537060527,2012-03-06
2012,67,-1.04649522646151,0.614878968656956,-1.00156469762017,-0.498256370477398,-0.451769068637209,-0.906726342128152,0.366002857935526,-0.94756835127949,-0.560079002676979,-0.511962969738965,2012-03-07
2012,68,-0.789580274364225,0.608774304332179,-0.449788544033805,-0.411687247849004,-0.39597868164548,-0.721253303965346,0.382909284406064,-0.51526914048583,-0.470778200390948,-0.454204305935524,2012-03-08
2012,69,-0.442077342572786,0.243243892552357,-0.430496073339384,-0.373504684830763,-0.279657441740648,-0.505201333965168,0.194566406175249,-0.509037678435382,-0.44905159255616,-0.352191148848324,2012-03-09
2012,70,-0.428751154937288,0.112491608242245,-0.43633165583222,-0.393909772033927,-0.301775673023794,-0.503431895508833,0.103995762099735,-0.513516997904392,-0.475533366405577,-0.377651240840677,2012-03-10
2012,71,-1.33322146794728,0.534412703872359,-1.50411133585342,-0.973509429406624,-0.520563791713017,-1.09750688788959,0.317042163666605,-1.21200642013069,-0.902667740047342,-0.580278095715395,2012-03-11
2012,72,-0.458832352661093,0.254605722469395,-0.434342195384075,-0.376960540853825,-0.312609871303746,-0.521236296152863,0.190941901986798,-0.512888113294792,-0.456187055924485,-0.389405348409743,2012-03-12
2012,73,-0.441691118076422,0.259539162678934,-0.430519279807288,-0.338460183015188,-0.286080806129139,-0.503029790756899,0.199438085218883,-0.508709824600331,-0.417375565140861,-0.359399504165288,2012-03-13
2012,74,-0.53012744977901,0.427604935790508,-0.428448908435985,-0.311635172001481,-0.249091621732481,-0.555429082071039,0.30514159608758,-0.495319546060384,-0.386544620839911,-0.312479602335736,2012-03-14
2012,75,-0.493752564292061,0.444167324143932,-0.429234780945031,-0.307291829677575,-0.134994762791558,-0.509399166014416,0.349306073919228,-0.495087949233648,-0.369904632667493,-0.175720298994472,2012-03-15
2012,76,-0.437387687067468,0.319774682347237,-0.430408601895063,-0.345507380437814,-0.234122298547223,-0.48604179025259,0.267755467476516,-0.502584941143118,-0.425364192853109,-0.296137644191748,2012-03-16
2012,77,-1.05414694736371,0.572413351113783,-1.08331517511275,-0.460433225836848,-0.411394009634781,-0.914904430571617,0.370316386641236,-1.01344158765188,-0.521150670754093,-0.472384067846252,2012-03-17
2012,78,-0.557212232759877,0.387741666771126,-0.426136938149221,-0.407091832312852,-0.371920696626296,-0.58188755895145,0.268336126606826,-0.49957946594514,-0.477633054982655,-0.429813368496852,2012-03-18
2012,79,-0.602483546930685,0.417237554243909,-0.435247573168928,-0.393767945069424,-0.32325452568618,-0.616577074410276,0.30839644278106,-0.505652902464767,-0.472903450910358,-0.401990145016639,2012-03-19
2012,80,-0.857466938308309,0.525795093184675,-0.67343560669768,-0.418852062952558,-0.385599883351356,-0.808558920197527,0.345200347747045,-0.738863219342914,-0.494913776622294,-0.46076231524452,2012-03-20
2012,81,-1.22032556583711,0.723945873376945,-0.977542599284873,-0.589883997409974,-0.396263725180401,-0.998411249226,0.412628691219686,-0.928638390850125,-0.605687495387273,-0.454975089324341,2012-03-21
2012,82,-0.531181441890435,0.442908165734318,-0.400041570639054,-0.354840403258994,-0.315376108898072,-0.557118939299614,0.281489715096989,-0.482126785987652,-0.433814493896936,-0.380505771834184,2012-03-22
2012,83,-1.04027986416661,0.62741627178381,-1.26047867101299,-0.377677349213985,-0.35552025497088,-0.898108268301352,0.422376859167979,-1.1082801994799,-0.444637553032315,-0.425036888385567,2012-03-23
2012,84,-0.710627625287043,0.558553168198169,-0.392754246031895,-0.369120616022498,-0.33030673131355,-0.675365416868942,0.368899832507708,-0.469904679758354,-0.439512774594685,-0.401758439797548,2012-03-24
2012,85,-0.338244701085407,0.090259781059291,-0.37556394166004,-0.303454930011444,-0.211478668269092,-0.413423040400823,0.102911104347122,-0.454199564027512,-0.38010664846041,-0.270962060012093,2012-03-25
2012,86,-0.408644428597715,0.222051214995155,-0.366155585968331,-0.336849383811617,-0.29972456090137,-0.472832545966821,0.176373995845368,-0.446656317837618,-0.412590165245385,-0.374768917039861,2012-03-26
2012,87,-0.392761535718279,0.252831353446314,-0.345498177356899,-0.300568265741583,-0.224888200228674,-0.453937104269886,0.219103603677188,-0.42544084607171,-0.377419309388337,-0.288159184045691,2012-03-27
2012,88,-0.312973065402145,0.0553840794283855,-0.328087565527702,-0.294037329536825,-0.242434406086459,-0.388924263877498,0.0645671801916535,-0.406663861194392,-0.369640950473956,-0.309713874595267,2012-03-28
2012,89,-0.38763999223551,0.320405237190903,-0.308780741601458,-0.278217959118733,-0.23160434811263,-0.437089600141818,0.235188478318879,-0.38681345813646,-0.344707605844963,-0.296927912984164,2012-03-29
2012,90,-0.558857090521718,0.604035607394564,-0.288333367834827,-0.236406013663103,-0.165901906781522,-0.534022446115091,0.43253482128667,-0.356465308604668,-0.3034953660013,-0.21544569765136,2012-03-30
2012,91,-0.321594782286241,0.175260145480308,-0.269828768799481,-0.24485275207289,-0.213632842383017,-0.387123573025115,0.164452989754528,-0.341623478088266,-0.31183429567003,-0.274427948403883,2012-03-31
