#
# 3-day summary product time series for luckyhills
#
# Site: luckyhills
# Veg Type: SH
# ROI ID Number: 2000
# Lat: 31.743896
# Lon: -110.052023
# Elev: 1366
# UTC Offset: -7
# Image Count Threshold: 1
# Aggregation Period: 3
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 100
# ROI Brightness Max: 665
# Creation Date: 2019-08-13
# Creation Time: 11:43:51
# Update Date: 2019-08-13
# Update Time: 11:43:53
#
date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90
2015-01-26,2015,26,5,luckyhills_2015_01_27_143228.jpg,119.84059,87.81957,69.84746,0.31646,0.43185,123.59940,3.97640,88.54511,1.93949,68.07656,6.46337,0.31596,0.00145,0.31646,0.31652,0.31698,0.44141,0.02104,0.43185,0.43504,0.46393,32.30746,NA,NA,NA,NA,NA
2015-01-29,2015,29,46,luckyhills_2015_01_29_120112.jpg,130.38099,87.32607,60.64022,0.31373,0.46841,132.05509,3.06106,86.26003,2.79781,59.28039,3.89074,0.31071,0.00402,0.31279,0.31368,0.31428,0.47591,0.01220,0.47475,0.48605,0.48993,40.69007,NA,NA,NA,NA,NA
2015-02-01,2015,32,48,luckyhills_2015_02_01_120113.jpg,122.74332,89.26207,70.99765,0.31541,0.43372,130.17537,3.65888,88.05353,3.80210,63.03791,7.40235,0.31300,0.00424,0.31376,0.31559,0.31697,0.46342,0.02082,0.46445,0.47787,0.48221,41.53767,NA,NA,NA,NA,NA
2015-02-04,2015,35,50,luckyhills_2015_02_04_120111.jpg,128.68798,83.65391,55.94175,0.31181,0.47967,129.78122,1.14184,87.35738,3.24747,60.88210,4.56259,0.31415,0.00215,0.31392,0.31609,0.31707,0.46716,0.01185,0.46960,0.47817,0.48063,42.42919,NA,NA,NA,NA,NA
2015-02-07,2015,38,50,luckyhills_2015_02_07_120112.jpg,128.94754,83.18865,55.21852,0.31115,0.48231,130.76143,1.31322,87.17734,2.81648,59.98602,3.75148,0.31362,0.00201,0.31322,0.31496,0.31661,0.47074,0.00993,0.47271,0.47931,0.48204,43.36196,NA,NA,NA,NA,NA
2015-02-10,2015,41,51,luckyhills_2015_02_10_120113.jpg,128.89765,83.53041,55.79239,0.31142,0.48057,130.54877,2.55759,87.88041,2.99657,61.11527,4.90639,0.31432,0.00225,0.31377,0.31563,0.31729,0.46732,0.01420,0.47188,0.47626,0.47936,44.33310,NA,NA,NA,NA,NA
2015-02-13,2015,44,56,luckyhills_2015_02_13_120116.jpg,127.84670,83.27615,55.88528,0.31189,0.47881,129.26806,2.55114,87.73634,2.79643,61.80900,4.90787,0.31463,0.00204,0.31412,0.31601,0.31732,0.46393,0.01449,0.46768,0.47372,0.47815,45.33943,NA,NA,NA,NA,NA
2015-02-16,2015,47,55,luckyhills_2015_02_16_120117.jpg,131.47347,84.84291,55.46072,0.31218,0.48375,129.45180,3.79652,88.12325,2.44077,62.33032,5.58302,0.31479,0.00207,0.31425,0.31597,0.31717,0.46275,0.01779,0.46781,0.47455,0.47841,46.37775,NA,NA,NA,NA,NA
2015-02-19,2015,50,40,luckyhills_2015_02_19_140411.jpg,130.62865,85.77973,57.79407,0.31283,0.47639,130.37009,1.72927,87.68674,2.06263,60.96884,3.15905,0.31423,0.00165,0.31390,0.31488,0.31633,0.46737,0.00926,0.46666,0.47516,0.47915,47.44473,NA,NA,NA,NA,NA
2015-02-22,2015,53,55,luckyhills_2015_02_22_120113.jpg,129.25314,84.73968,56.99846,0.31270,0.47696,129.91139,2.52708,87.68671,2.50318,60.94290,4.42619,0.31477,0.00192,0.31463,0.31568,0.31715,0.46663,0.01338,0.47081,0.47662,0.47898,48.53710,NA,NA,NA,NA,NA
2015-02-25,2015,56,53,luckyhills_2015_02_25_120112.jpg,132.60679,88.23285,60.20584,0.31395,0.47183,129.34485,2.03872,88.31488,2.44674,62.33327,4.14923,0.31538,0.00198,0.31499,0.31657,0.31817,0.46218,0.01217,0.46451,0.47125,0.47470,49.65157,NA,NA,NA,NA,NA
2015-02-28,2015,59,55,luckyhills_2015_02_28_120115.jpg,128.64025,84.55925,56.86186,0.31311,0.47634,129.59237,1.95183,88.19019,2.55498,61.72748,4.08514,0.31547,0.00220,0.31516,0.31689,0.31857,0.46387,0.01223,0.46555,0.47486,0.47778,50.78493,NA,NA,NA,NA,NA
2015-03-03,2015,62,55,luckyhills_2015_03_03_120923.jpg,127.94445,84.86806,57.80092,0.31361,0.47279,128.36287,4.56239,88.48465,2.37589,63.41479,6.84023,0.31569,0.00189,0.31534,0.31627,0.31754,0.45836,0.02139,0.46310,0.46947,0.47365,51.93392,NA,NA,NA,NA,NA
2015-03-06,2015,65,55,luckyhills_2015_03_06_120113.jpg,128.11021,84.02807,56.69039,0.31257,0.47655,129.82795,1.68641,87.76667,2.42363,61.03661,3.61714,0.31495,0.00187,0.31461,0.31578,0.31806,0.46614,0.01037,0.46947,0.47425,0.47688,53.09556,NA,NA,NA,NA,NA
2015-03-09,2015,68,58,luckyhills_2015_03_09_120111.jpg,128.80968,84.12011,56.44412,0.31228,0.47818,128.78574,3.53263,88.11313,2.95528,62.63254,6.15044,0.31515,0.00264,0.31422,0.31662,0.31870,0.46111,0.01928,0.46856,0.47583,0.47822,54.26678,NA,NA,NA,NA,NA
2015-03-12,2015,71,60,luckyhills_2015_03_12_120111.jpg,129.05431,86.98247,59.70915,0.31544,0.46802,128.97454,3.75508,88.23224,2.18878,62.20177,5.47537,0.31575,0.00227,0.31561,0.31637,0.31803,0.46184,0.01786,0.46516,0.47206,0.47777,55.44458,NA,NA,NA,NA,NA
2015-03-15,2015,74,59,luckyhills_2015_03_15_120113.jpg,128.18608,84.50348,56.92490,0.31342,0.47544,129.10414,3.04044,88.07349,3.09348,61.33806,5.60174,0.31615,0.00292,0.31504,0.31781,0.32054,0.46391,0.01733,0.47021,0.47450,0.47701,56.62582,NA,NA,NA,NA,NA
2015-03-18,2015,77,58,luckyhills_2015_03_18_120112.jpg,128.66712,88.31894,60.52500,0.31825,0.46365,128.20587,1.90595,88.89315,1.57350,62.56267,2.84524,0.31785,0.00216,0.31796,0.31878,0.31962,0.45851,0.00902,0.45980,0.46389,0.46802,57.70591,NA,NA,NA,NA,NA
2015-03-21,2015,80,59,luckyhills_2015_03_21_120112.jpg,129.11319,84.60969,55.84024,0.31388,0.47897,129.58151,2.19285,88.35858,2.93784,60.67662,4.39241,0.31707,0.00295,0.31646,0.31912,0.32135,0.46537,0.01373,0.47074,0.47631,0.47880,58.98639,NA,NA,NA,NA,NA
2015-03-24,2015,83,57,luckyhills_2015_03_24_120113.jpg,127.87150,83.99987,55.75703,0.31387,0.47779,129.69760,1.54851,88.21821,2.54780,60.13880,3.66703,0.31722,0.00275,0.31674,0.31906,0.32166,0.46666,0.01157,0.46975,0.47519,0.47798,60.15966,NA,NA,NA,NA,NA
2015-03-27,2015,86,63,luckyhills_2015_03_27_120111.jpg,128.77763,84.47668,55.49750,0.31433,0.47917,129.33157,1.14899,88.10990,2.83005,60.06147,3.68838,0.31744,0.00306,0.31645,0.31925,0.32225,0.46630,0.01146,0.47005,0.47618,0.47820,61.32404,NA,NA,NA,NA,NA
2015-03-30,2015,89,61,luckyhills_2015_03_30_120113.jpg,127.44352,86.87121,58.08036,0.31892,0.46786,128.42547,3.97162,88.97850,2.41436,60.77249,5.41440,0.31982,0.00302,0.31934,0.32116,0.32461,0.46192,0.01876,0.46751,0.47456,0.48057,62.47661,NA,NA,NA,NA,NA
2015-04-02,2015,92,65,luckyhills_2015_04_02_120112.jpg,127.49520,84.95971,56.04724,0.31642,0.47484,128.25222,2.14726,89.24519,2.89581,60.85107,4.34882,0.32055,0.00365,0.31926,0.32208,0.32520,0.46104,0.01461,0.46562,0.47235,0.47411,63.61512,NA,NA,NA,NA,NA
2015-04-05,2015,95,64,luckyhills_2015_04_05_120110.jpg,129.72065,86.70613,56.58519,0.31759,0.47515,128.30416,2.19277,89.15116,2.42702,60.58607,3.73857,0.32059,0.00306,0.32017,0.32262,0.32396,0.46165,0.01274,0.46492,0.47208,0.47467,64.73718,NA,NA,NA,NA,NA
2015-04-08,2015,98,61,luckyhills_2015_04_08_120111.jpg,127.01867,85.23971,56.53706,0.31712,0.47255,128.19955,2.07000,89.19963,2.91473,60.76893,4.01586,0.32059,0.00376,0.31955,0.32341,0.32552,0.46112,0.01368,0.46555,0.47186,0.47347,65.83948,NA,NA,NA,NA,NA
2015-04-11,2015,101,65,luckyhills_2015_04_11_120111.jpg,128.32030,85.88305,56.82577,0.31688,0.47346,127.30735,2.66266,89.25623,2.93425,60.89754,3.97611,0.32164,0.00376,0.32182,0.32469,0.32601,0.45906,0.01266,0.46030,0.46897,0.47350,66.92137,NA,NA,NA,NA,NA
2015-04-14,2015,104,62,luckyhills_2015_04_14_120111.jpg,127.68536,85.35057,55.68225,0.31762,0.47516,128.42829,2.47541,89.44460,3.00138,60.24023,4.56952,0.32153,0.00392,0.32007,0.32410,0.32694,0.46207,0.01548,0.46929,0.47291,0.47490,67.67397,NA,NA,NA,NA,NA
2015-04-17,2015,107,64,luckyhills_2015_04_17_120108.jpg,128.84877,86.22240,57.01564,0.31689,0.47356,128.59363,1.47997,89.38113,2.56571,60.78717,3.29377,0.32058,0.00359,0.31913,0.32247,0.32634,0.46149,0.01158,0.46608,0.47128,0.47256,69.00300,NA,NA,NA,NA,NA
2015-04-20,2015,110,65,luckyhills_2015_04_20_120124.jpg,128.56571,85.66565,56.17796,0.31680,0.47545,128.48013,2.65251,89.37222,2.67833,60.84140,4.41569,0.32062,0.00365,0.31955,0.32356,0.32602,0.46126,0.01537,0.46725,0.47287,0.47485,70.00930,NA,NA,NA,NA,NA
