#
# 3-day summary product time series for sylvania
#
# Site: sylvania
# Veg Type: EN
# ROI ID Number: 1000
# Lat: 46.242
# Lon: -89.348
# Elev: 540
# UTC Offset: -6
# Image Count Threshold: 1
# Aggregation Period: 3
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 100
# ROI Brightness Max: 665
# Creation Date: 2020-08-17
# Creation Time: 15:53:18
# Update Date: 2020-08-19
# Update Time: 05:56:17
#
date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90
2015-08-21,2015,233,35,sylvania_2015_08_21_120008.jpg,96.01214,92.38414,51.75075,0.38470,0.39981,89.30825,9.84617,85.34414,6.83562,49.84606,1.38693,0.38008,0.00390,0.38125,0.38305,0.38404,0.39682,0.01387,0.39542,0.40631,0.41770,55.80621,NA,NA,NA,NA,NA
2015-08-24,2015,236,69,sylvania_2015_08_24_120007.jpg,94.33632,94.74851,62.58063,0.37649,0.37485,90.29803,4.67958,91.99670,4.58969,57.65605,7.78133,0.38382,0.00708,0.38629,0.38852,0.39020,0.37681,0.01164,0.37829,0.38466,0.38737,55.13353,NA,NA,NA,NA,NA
2015-08-27,2015,239,69,sylvania_2015_08_27_120008.jpg,97.23627,92.02883,51.37215,0.38244,0.40408,93.62084,9.79534,89.85469,7.85273,54.21483,7.63251,0.37822,0.00698,0.38041,0.38239,0.38460,0.39364,0.01507,0.39689,0.40214,0.41000,54.10175,NA,NA,NA,NA,NA
2015-08-30,2015,242,69,sylvania_2015_08_30_120007.jpg,101.50666,95.19748,52.21778,0.38244,0.40779,94.52006,8.98197,90.40212,7.48664,53.91978,5.34859,0.37848,0.00439,0.37938,0.38116,0.38283,0.39552,0.01346,0.39784,0.40589,0.40900,53.04463,NA,NA,NA,NA,NA
2015-09-02,2015,245,69,sylvania_2015_09_02_120007.jpg,92.19873,94.43450,63.73048,0.37719,0.36826,93.62373,8.60847,93.58137,8.09257,60.88187,12.75560,0.37771,0.00781,0.37923,0.38123,0.38691,0.37839,0.02361,0.38125,0.39755,0.40373,51.96432,NA,NA,NA,NA,NA
2015-09-05,2015,248,60,sylvania_2015_09_05_120007.jpg,99.21349,94.20200,54.68058,0.37970,0.39990,92.43620,8.95366,91.09584,6.77108,58.54736,6.90976,0.37639,0.00486,0.37789,0.37977,0.38137,0.38164,0.01864,0.38471,0.39818,0.39997,50.86298,NA,NA,NA,NA,NA
2015-09-08,2015,251,66,sylvania_2015_09_08_120008.jpg,94.19923,89.74636,53.85192,0.37741,0.39613,93.16090,8.78416,91.15606,7.88861,58.54962,10.40200,0.37589,0.00780,0.37693,0.38118,0.38403,0.38412,0.01489,0.38619,0.39686,0.39774,49.74298,NA,NA,NA,NA,NA
2015-09-11,2015,254,63,sylvania_2015_09_11_120006.jpg,100.42856,93.99166,54.75000,0.37722,0.40305,92.94590,10.03920,91.24361,7.94670,60.65816,8.92815,0.37283,0.00701,0.37473,0.37769,0.38009,0.37950,0.02110,0.38128,0.39724,0.40349,48.60683,NA,NA,NA,NA,NA
2015-09-14,2015,257,63,sylvania_2015_09_14_120008.jpg,92.50302,86.97479,52.51693,0.37490,0.39873,91.98853,10.95524,87.89374,8.44742,56.02796,4.92587,0.37239,0.00458,0.37342,0.37574,0.37703,0.38914,0.01765,0.39692,0.40040,0.40266,47.45700,NA,NA,NA,NA,NA
2015-09-17,2015,260,63,sylvania_2015_09_17_120008.jpg,102.10758,103.35973,78.18357,0.36439,0.35998,90.11436,8.39846,88.04911,6.48792,54.76131,6.03229,0.37823,0.00408,0.37911,0.38092,0.38208,0.38676,0.01467,0.38884,0.39776,0.40433,46.29677,NA,NA,NA,NA,NA
