#
# 1-day summary product time series for mead2
#
# Site: mead2
# Veg Type: AG
# ROI ID Number: 1000
# Lat: 41.1649
# Lon: -96.4701
# Elev: 362
# UTC Offset: -6
# Image Count Threshold: 1
# Aggregation Period: 1
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 100
# ROI Brightness Max: 665
# Creation Date: 2018-07-12
# Creation Time: 16:29:58
# Update Date: 2020-08-19
# Update Time: 05:30:02
#
date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90
2016-07-12,2016,194,13,mead2_2016_07_12_125636.jpg,81.80951,108.75267,50.88212,0.45043,0.33883,83.19777,3.04343,108.18733,5.29418,57.10893,2.77150,0.43521,0.01038,0.43950,0.44167,0.44719,0.33478,0.00255,0.33566,0.33646,0.33712,69.95448,NA,NA,NA,NA,NA
2016-07-13,2016,195,26,mead2_2016_07_13_120305.jpg,87.27781,116.54473,51.27513,0.45686,0.34213,82.13722,3.73386,108.66834,4.56654,56.67878,4.29638,0.43907,0.01396,0.44045,0.45164,0.45678,0.33175,0.00830,0.33162,0.33880,0.34214,70.51217,NA,NA,NA,NA,NA
2016-07-14,2016,196,25,mead2_2016_07_14_120605.jpg,86.06364,114.23269,51.80706,0.45312,0.34138,82.92521,2.57149,108.49570,4.43571,55.89457,4.61584,0.43872,0.01499,0.44068,0.45294,0.45538,0.33530,0.00566,0.33676,0.33818,0.34211,70.33880,NA,NA,NA,NA,NA
2016-07-15,2016,197,25,mead2_2016_07_15_120607.jpg,79.26061,107.26356,56.32490,0.44169,0.32638,81.61859,2.94917,108.50211,3.48220,58.06255,3.33035,0.43721,0.01166,0.44063,0.44477,0.44679,0.32883,0.00847,0.32700,0.33537,0.33824,70.17935,NA,NA,NA,NA,NA
2016-07-16,2016,198,24,mead2_2016_07_16_120606.jpg,94.21757,119.26122,61.60630,0.43354,0.34250,84.57110,4.61799,109.81408,3.89146,60.55201,3.84889,0.43090,0.01066,0.43387,0.44026,0.44274,0.33156,0.00861,0.33288,0.33703,0.33893,70.01376,NA,NA,NA,NA,NA
2016-07-17,2016,199,25,mead2_2016_07_17_120606.jpg,78.02367,107.71200,51.20986,0.45459,0.32929,81.52824,2.84338,108.98008,3.27887,58.59693,3.97390,0.43758,0.01079,0.43671,0.44341,0.45145,0.32728,0.00665,0.32660,0.33157,0.33519,69.84224,NA,NA,NA,NA,NA
2016-07-18,2016,200,25,mead2_2016_07_18_120607.jpg,74.94594,107.80923,60.81577,0.44262,0.30770,80.59556,4.58268,108.56307,3.16050,62.61845,4.86264,0.43127,0.00755,0.42990,0.43673,0.44256,0.32010,0.01513,0.32596,0.33014,0.33687,69.66454,NA,NA,NA,NA,NA
2016-07-19,2016,201,25,mead2_2016_07_19_120605.jpg,77.49889,106.77916,65.59780,0.42733,0.31015,79.94065,2.92847,108.16288,3.31538,61.08160,4.03229,0.43417,0.01041,0.43706,0.44214,0.44648,0.32081,0.00728,0.32219,0.32549,0.32840,69.48091,NA,NA,NA,NA,NA
2016-07-20,2016,202,25,mead2_2016_07_20_120606.jpg,83.12300,108.85591,62.52697,0.42771,0.32661,82.69208,2.06090,107.22277,3.36784,64.98968,2.22720,0.42060,0.00704,0.42211,0.42641,0.42896,0.32440,0.00145,0.32420,0.32547,0.32655,69.29139,NA,NA,NA,NA,NA
2016-07-21,2016,203,25,mead2_2016_07_21_120606.jpg,77.35416,109.62132,59.16732,0.44536,0.31427,80.62117,3.54184,108.20283,2.02992,63.59680,3.46167,0.42880,0.00750,0.42954,0.43194,0.43789,0.31934,0.00969,0.32236,0.32702,0.32794,69.09607,NA,NA,NA,NA,NA
2016-07-22,2016,204,25,mead2_2016_07_22_120606.jpg,77.96124,106.43145,56.59835,0.44164,0.32350,81.63956,2.28658,107.62992,3.34701,62.52829,3.15236,0.42751,0.00934,0.43095,0.43495,0.43762,0.32424,0.00206,0.32383,0.32494,0.32647,68.89501,NA,NA,NA,NA,NA
2016-07-23,2016,205,25,mead2_2016_07_23_120605.jpg,81.83537,112.74593,59.88584,0.44307,0.32160,80.30925,2.13037,108.18071,2.90405,63.26477,3.75417,0.42976,0.00984,0.43136,0.43966,0.44107,0.31905,0.00755,0.31829,0.32581,0.32867,68.68815,NA,NA,NA,NA,NA
2016-07-24,2016,206,25,mead2_2016_07_24_120605.jpg,78.60589,105.59199,57.81250,0.43631,0.32480,80.75945,2.67714,107.24970,3.98772,62.52451,4.06675,0.42818,0.01265,0.43251,0.43863,0.44137,0.32236,0.00445,0.32366,0.32492,0.32584,68.47597,NA,NA,NA,NA,NA
2016-07-25,2016,207,25,mead2_2016_07_25_120606.jpg,78.94055,108.07859,57.97133,0.44115,0.32222,81.57098,2.70945,107.71542,3.69875,62.82873,3.04315,0.42730,0.01260,0.43252,0.43875,0.44082,0.32351,0.00578,0.32222,0.32396,0.33113,68.25812,NA,NA,NA,NA,NA
2016-07-26,2016,208,25,mead2_2016_07_26_120606.jpg,82.42114,108.58756,62.67375,0.42805,0.32490,81.47794,2.51827,105.81237,2.95171,64.06072,3.80888,0.42113,0.01059,0.42132,0.43022,0.43386,0.32416,0.00253,0.32369,0.32490,0.32596,68.03468,NA,NA,NA,NA,NA
2016-07-27,2016,209,21,mead2_2016_07_27_120606.jpg,84.54839,115.72309,62.64194,0.44016,0.32158,80.10010,3.85671,108.07347,4.63320,61.59261,3.25548,0.43264,0.01120,0.43546,0.43995,0.44371,0.32066,0.01104,0.32158,0.32725,0.33096,67.80601,NA,NA,NA,NA,NA
2016-07-28,2016,210,25,mead2_2016_07_28_120607.jpg,66.11292,105.83512,63.49388,0.44952,0.28080,79.60829,3.97738,108.49024,2.82592,63.81189,4.55611,0.43090,0.01332,0.43380,0.44364,0.44747,0.31589,0.01007,0.31808,0.32249,0.32406,67.57203,NA,NA,NA,NA,NA
2016-07-29,2016,211,25,mead2_2016_07_29_120605.jpg,83.44419,115.53707,63.23716,0.44061,0.31822,79.62856,3.62182,107.60101,4.59040,63.00945,3.86004,0.43001,0.01375,0.42972,0.44061,0.44491,0.31814,0.00870,0.32061,0.32300,0.32429,67.33297,NA,NA,NA,NA,NA
2016-07-30,2016,212,25,mead2_2016_07_30_120605.jpg,81.74672,110.44265,57.42130,0.44246,0.32750,80.28702,2.58378,106.31878,3.43944,63.38612,3.80219,0.42534,0.01115,0.42861,0.43209,0.43833,0.32116,0.00692,0.32131,0.32493,0.32826,67.08851,NA,NA,NA,NA,NA
2016-07-31,2016,213,24,mead2_2016_07_31_120605.jpg,82.83691,113.74993,62.10479,0.43971,0.32021,79.50921,2.99252,107.05081,3.28638,64.47251,2.95948,0.42646,0.00929,0.42622,0.43345,0.44009,0.31671,0.00846,0.31760,0.32144,0.32410,66.83913,NA,NA,NA,NA,NA
2016-08-01,2016,214,25,mead2_2016_08_01_120605.jpg,85.05439,107.91004,67.34962,0.41454,0.32674,80.71729,4.32411,105.39219,3.28269,66.04515,3.00108,0.41803,0.00454,0.41671,0.42215,0.42436,0.32001,0.01003,0.32321,0.32530,0.32803,66.58478,NA,NA,NA,NA,NA
2016-08-02,2016,215,25,mead2_2016_08_02_120606.jpg,77.48491,107.09668,59.46758,0.43883,0.31750,80.90083,2.86399,107.57729,4.28498,66.54706,4.38367,0.42191,0.01232,0.42267,0.43376,0.43758,0.31725,0.00523,0.31795,0.32054,0.32313,66.32567,NA,NA,NA,NA,NA
2016-08-03,2016,216,25,mead2_2016_08_03_120606.jpg,78.48562,105.88484,60.38546,0.43261,0.32067,79.33024,2.78557,105.13356,4.78689,65.04860,2.97956,0.42123,0.01034,0.42303,0.43001,0.43353,0.31792,0.00469,0.31841,0.32067,0.32324,66.06161,NA,NA,NA,NA,NA
2016-08-04,2016,217,25,mead2_2016_08_04_120605.jpg,77.89400,109.16669,58.29993,0.44492,0.31747,80.26629,3.07676,107.17924,4.18031,64.06047,5.49368,0.42629,0.01601,0.43199,0.43976,0.44574,0.31914,0.00816,0.32022,0.32380,0.32719,65.79269,NA,NA,NA,NA,NA
2016-08-05,2016,218,25,mead2_2016_08_05_120605.jpg,82.36809,114.92583,59.34214,0.44782,0.32095,80.97902,2.86125,107.24811,4.28377,63.80325,3.49686,0.42559,0.01489,0.42318,0.43897,0.44598,0.32128,0.00696,0.32147,0.32414,0.32717,65.51940,NA,NA,NA,NA,NA
2016-08-06,2016,219,24,mead2_2016_08_06_120605.jpg,77.57070,106.14318,55.67751,0.44339,0.32403,79.79355,2.65284,108.19562,2.16434,61.08171,5.43378,0.43457,0.00979,0.43262,0.44294,0.44594,0.32045,0.00985,0.32181,0.32620,0.33117,65.24126,NA,NA,NA,NA,NA
2016-08-07,2016,220,24,mead2_2016_08_07_120605.jpg,81.81410,111.95470,61.72452,0.43819,0.32022,78.64605,3.45866,107.25737,2.49441,62.82876,4.27366,0.43133,0.00652,0.43065,0.43473,0.43863,0.31619,0.01051,0.32082,0.32298,0.32599,64.95892,NA,NA,NA,NA,NA
2016-08-08,2016,221,23,mead2_2016_08_08_120605.jpg,81.65089,109.37127,56.13774,0.44251,0.33036,79.77285,2.09410,107.95618,2.84291,62.45392,5.18849,0.43165,0.00902,0.43444,0.43819,0.44231,0.31898,0.00732,0.31881,0.32291,0.32905,64.67189,NA,NA,NA,NA,NA
2016-08-09,2016,222,24,mead2_2016_08_09_120606.jpg,81.90070,111.43504,61.59221,0.43712,0.32127,79.99580,4.61761,106.05369,5.71368,63.28633,3.83208,0.42517,0.01240,0.42783,0.43527,0.43705,0.32068,0.01040,0.32278,0.32512,0.32936,64.38083,NA,NA,NA,NA,NA
2016-08-10,2016,223,24,mead2_2016_08_10_120606.jpg,81.36424,106.49442,62.70580,0.42502,0.32472,80.92979,2.49033,106.31696,2.91183,65.15172,2.07562,0.42125,0.00858,0.42235,0.42567,0.43173,0.32062,0.00595,0.32126,0.32404,0.32613,64.08538,NA,NA,NA,NA,NA
2016-08-11,2016,224,24,mead2_2016_08_11_120606.jpg,79.04059,107.00215,61.20539,0.43277,0.31968,79.24576,4.87965,106.27492,2.71118,65.14205,5.29662,0.42423,0.01025,0.42256,0.43453,0.43721,0.31605,0.01372,0.31986,0.32203,0.32568,63.78578,NA,NA,NA,NA,NA
2016-08-12,2016,225,24,mead2_2016_08_12_120606.jpg,77.72680,105.80143,59.87626,0.43467,0.31933,80.46260,2.79273,106.58430,2.74162,66.92834,3.91669,0.41980,0.01071,0.42227,0.42669,0.43051,0.31680,0.00695,0.31932,0.32098,0.32297,63.48194,NA,NA,NA,NA,NA
