#
# 3-day summary product time series for luckyhills
#
# Site: luckyhills
# Veg Type: SH
# ROI ID Number: 1000
# Lat: 31.743896
# Lon: -110.052023
# Elev: 1366
# UTC Offset: -7
# Image Count Threshold: 1
# Aggregation Period: 3
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 100
# ROI Brightness Max: 665
# Creation Date: 2018-07-17
# Creation Time: 15:43:26
# Update Date: 2020-03-31
# Update Time: 05:32:53
#
date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90
2013-04-29,2013,119,1,luckyhills_2013_04_30_105241.jpg,127.40704,86.42705,60.38286,0.31518,0.46462,127.40704,0.00000,86.42705,0.00000,60.38286,0.00000,0.31518,0.00000,0.31518,0.31518,0.31518,0.46462,0.00000,0.46462,0.46462,0.46462,64.44137,NA,NA,NA,NA,NA
2013-05-02,2013,122,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-05,2013,125,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-08,2013,128,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-11,2013,131,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-14,2013,134,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-17,2013,137,1,luckyhills_2013_05_17_141829.jpg,124.13248,83.08355,57.48893,0.31387,0.46895,124.13248,0.00000,83.08355,0.00000,57.48893,0.00000,0.31387,0.00000,0.31387,0.31387,0.31387,0.46895,0.00000,0.46895,0.46895,0.46895,60.07270,NA,NA,NA,NA,NA
2013-05-20,2013,140,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-23,2013,143,15,luckyhills_2013_05_23_122659.jpg,126.27150,83.47046,57.31314,0.31256,0.47283,127.32020,1.53485,84.74210,1.28721,58.53310,1.11210,0.31317,0.00044,0.31318,0.31340,0.31380,0.47054,0.00182,0.47066,0.47206,0.47237,78.93668,NA,NA,NA,NA,NA
2013-05-26,2013,146,29,luckyhills_2013_05_26_115701.jpg,128.40897,86.11263,59.76424,0.31395,0.46816,127.63121,2.08030,85.22362,1.22876,58.86906,1.35631,0.31364,0.00077,0.31352,0.31395,0.31437,0.46971,0.00474,0.47117,0.47217,0.47276,79.45407,NA,NA,NA,NA,NA
2013-05-29,2013,149,29,luckyhills_2013_05_29_115704.jpg,129.14580,85.88792,59.31327,0.31306,0.47074,127.61443,1.94134,85.06860,1.28454,58.86546,1.23875,0.31327,0.00081,0.31308,0.31345,0.31385,0.46996,0.00384,0.47054,0.47183,0.47237,79.92088,NA,NA,NA,NA,NA
2013-06-01,2013,152,61,luckyhills_2013_06_01_120116.jpg,126.07349,82.38953,56.20207,0.31130,0.47635,125.42785,6.61096,84.83771,3.40695,60.09804,8.93194,0.31369,0.00464,0.31239,0.31333,0.31467,0.46458,0.03090,0.47312,0.47470,0.47627,80.33468,NA,NA,NA,NA,NA
2013-06-04,2013,155,68,luckyhills_2013_06_04_120113.jpg,125.41294,82.16442,56.10609,0.31160,0.47562,126.69375,2.18976,84.35042,1.52330,58.64280,2.84150,0.31276,0.00132,0.31231,0.31304,0.31454,0.46986,0.00927,0.47238,0.47383,0.47565,80.69371,NA,NA,NA,NA,NA
2013-06-07,2013,158,65,luckyhills_2013_06_07_120109.jpg,127.49577,83.11596,56.23193,0.31148,0.47779,126.27473,4.38713,84.46855,2.71365,59.22599,6.58032,0.31282,0.00317,0.31200,0.31288,0.31434,0.46814,0.02195,0.47378,0.47577,0.47717,80.99619,NA,NA,NA,NA,NA
2013-06-10,2013,161,64,luckyhills_2013_06_10_120110.jpg,125.74699,81.68628,55.36682,0.31083,0.47849,126.18601,5.31023,84.36222,2.90613,58.98822,7.21754,0.31292,0.00385,0.31191,0.31300,0.31429,0.46860,0.02485,0.47457,0.47659,0.47778,81.24100,NA,NA,NA,NA,NA
2013-06-13,2013,164,41,luckyhills_2013_06_13_120110.jpg,126.08581,82.57125,56.13936,0.31183,0.47616,126.79795,0.87455,84.23126,1.84836,58.08029,2.52318,0.31297,0.00176,0.31209,0.31442,0.31610,0.47129,0.00764,0.47572,0.47746,0.47805,81.17489,NA,NA,NA,NA,NA
2013-06-16,2013,167,39,luckyhills_2013_06_16_120111.jpg,126.84249,86.57465,61.44415,0.31498,0.46148,128.92735,2.05735,84.97829,2.10631,57.92544,3.42057,0.31258,0.00227,0.31241,0.31459,0.31604,0.47445,0.01131,0.47514,0.48274,0.48884,81.36772,NA,NA,NA,NA,NA
2013-06-19,2013,170,39,luckyhills_2013_06_19_120111.jpg,127.75150,82.32413,55.48089,0.31001,0.48107,128.45000,0.63953,83.83509,1.20488,57.36149,1.74773,0.31089,0.00115,0.31054,0.31144,0.31265,0.47642,0.00542,0.47829,0.48037,0.48136,81.44333,NA,NA,NA,NA,NA
2013-06-22,2013,173,38,luckyhills_2013_06_22_120109.jpg,128.86814,82.85618,55.68598,0.30985,0.48191,128.48259,1.21594,84.04580,1.68940,57.47236,2.32382,0.31126,0.00142,0.31079,0.31235,0.31322,0.47595,0.00693,0.47905,0.48054,0.48267,81.45768,NA,NA,NA,NA,NA
2013-06-25,2013,176,40,luckyhills_2013_06_25_120112.jpg,127.64209,82.34244,55.76658,0.30985,0.48031,128.00066,0.52378,83.73514,1.33645,57.46694,1.89656,0.31104,0.00123,0.31060,0.31171,0.31277,0.47555,0.00571,0.47815,0.47949,0.48035,81.44227,NA,NA,NA,NA,NA
2013-06-28,2013,179,37,luckyhills_2013_06_28_120113.jpg,129.61661,83.14280,55.16111,0.31033,0.48379,128.80476,2.13188,84.40018,1.67566,57.01567,2.59515,0.31231,0.00224,0.31177,0.31390,0.31570,0.47674,0.00969,0.48005,0.48280,0.48645,81.36843,NA,NA,NA,NA,NA
2013-07-01,2013,182,37,luckyhills_2013_07_01_113111.jpg,128.56176,82.59897,54.37507,0.31107,0.48416,127.54658,3.34104,84.88367,2.38269,58.38235,5.17065,0.31339,0.00316,0.31276,0.31431,0.31890,0.47126,0.01830,0.47840,0.48180,0.48514,81.23104,NA,NA,NA,NA,NA
2013-07-04,2013,185,39,luckyhills_2013_07_04_120110.jpg,129.64524,83.41107,55.16085,0.31098,0.48336,128.49533,1.76868,84.72824,1.96082,57.55503,2.56397,0.31288,0.00218,0.31209,0.31502,0.31596,0.47464,0.00865,0.47890,0.48232,0.48318,81.02816,NA,NA,NA,NA,NA
2013-07-07,2013,188,41,luckyhills_2013_07_07_120110.jpg,128.25206,82.48275,54.98279,0.31042,0.48266,127.16150,2.73134,85.01273,2.51367,58.81060,4.61771,0.31367,0.00259,0.31323,0.31497,0.31721,0.46952,0.01521,0.47273,0.48037,0.48315,80.76356,NA,NA,NA,NA,NA
2013-07-10,2013,191,27,luckyhills_2013_07_10_120110.jpg,129.97636,86.34519,56.98722,0.31593,0.47557,126.21852,2.92915,85.87254,2.54184,58.90772,4.71120,0.31682,0.00349,0.31589,0.31879,0.32110,0.46602,0.01658,0.47275,0.47654,0.48006,80.43485,NA,NA,NA,NA,NA
2013-07-13,2013,194,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-16,2013,197,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-19,2013,200,25,luckyhills_2013_07_19_120112.jpg,122.48032,90.76802,58.10403,0.33450,0.45137,120.02483,1.70916,90.82694,1.49992,59.77640,2.94759,0.33560,0.00164,0.33563,0.33643,0.33703,0.44360,0.00949,0.44449,0.44769,0.45191,78.91149,NA,NA,NA,NA,NA
2013-07-22,2013,203,35,luckyhills_2013_07_22_120135.jpg,122.37498,87.71698,55.45085,0.33033,0.46085,119.64978,2.78905,88.84752,1.89251,58.34159,3.83278,0.33293,0.00324,0.33167,0.33602,0.33740,0.44855,0.01442,0.45407,0.45875,0.46069,78.53173,NA,NA,NA,NA,NA
2013-07-25,2013,206,38,luckyhills_2013_07_25_120113.jpg,124.27027,87.51674,53.75848,0.32957,0.46798,119.90378,2.68200,90.06124,2.19969,58.09942,3.48329,0.33593,0.00413,0.33536,0.33930,0.34008,0.44743,0.01338,0.45037,0.45534,0.46184,77.91781,NA,NA,NA,NA,NA
2013-07-28,2013,209,40,luckyhills_2013_07_28_120109.jpg,114.54979,94.00974,69.66946,0.33789,0.41171,120.97265,3.19112,89.73977,2.18217,58.26257,4.01299,0.33360,0.00437,0.33195,0.33745,0.33948,0.44991,0.01561,0.45449,0.46135,0.46359,77.25328,NA,NA,NA,NA,NA
2013-07-31,2013,212,29,luckyhills_2013_07_31_120110.jpg,121.14977,91.17873,58.19637,0.33704,0.44783,121.60980,2.37551,89.69739,1.55571,57.37875,2.68797,0.33382,0.00345,0.33477,0.33623,0.33729,0.45268,0.01108,0.45248,0.45786,0.46777,76.53995,NA,NA,NA,NA,NA
2013-08-03,2013,215,38,luckyhills_2013_08_03_120110.jpg,124.07080,88.76029,56.19569,0.32993,0.46118,121.12861,4.47930,90.01530,2.75549,57.79100,3.52486,0.33470,0.00440,0.33289,0.33871,0.34052,0.45047,0.01391,0.45589,0.46054,0.46185,75.78035,NA,NA,NA,NA,NA
2013-08-06,2013,218,36,luckyhills_2013_08_06_120112.jpg,125.68935,92.04197,58.84386,0.33279,0.45445,120.89598,2.62158,90.68376,2.15326,58.09479,3.47924,0.33624,0.00434,0.33433,0.33930,0.34230,0.44844,0.01339,0.45399,0.45740,0.45983,74.97589,NA,NA,NA,NA,NA
2013-08-09,2013,221,38,luckyhills_2013_08_09_120922.jpg,123.31381,88.83673,57.35812,0.32962,0.45755,121.46714,3.28328,89.85277,1.92644,58.52436,3.69529,0.33295,0.00376,0.33174,0.33535,0.33899,0.45026,0.01464,0.45711,0.45941,0.46062,74.12913,NA,NA,NA,NA,NA
2013-08-12,2013,224,40,luckyhills_2013_08_12_120110.jpg,123.76889,87.68231,56.11318,0.32771,0.46258,121.35387,2.90214,90.21706,1.85912,58.90746,3.61563,0.33352,0.00415,0.33338,0.33670,0.33923,0.44878,0.01381,0.45334,0.45724,0.46083,73.24385,NA,NA,NA,NA,NA
2013-08-15,2013,227,38,luckyhills_2013_08_15_123922.jpg,122.29142,87.85987,57.01872,0.32885,0.45773,122.11307,2.07009,89.45052,1.57177,58.03601,1.91465,0.33178,0.00403,0.33028,0.33421,0.33824,0.45299,0.00909,0.45690,0.45862,0.46004,72.32088,NA,NA,NA,NA,NA
2013-08-18,2013,230,38,luckyhills_2013_08_18_120111.jpg,123.61514,86.79295,56.01235,0.32577,0.46399,122.19270,3.08096,88.36357,1.75724,57.54183,3.36367,0.32957,0.00357,0.32811,0.33278,0.33470,0.45587,0.01354,0.45995,0.46515,0.46855,71.36178,NA,NA,NA,NA,NA
