"year","doy","ndvi_mean","ndvi_std","ndvi_50","ndvi_75","ndvi_90","evi2_mean","evi2_std","evi2_50","evi2_75","evi2_90","date"
2013,152,-0.449056738700252,0.125465177772423,-0.430439538650597,-0.420751839548344,-0.410109945613718,-0.535471199795152,0.100099092126533,-0.521614875229417,-0.510648090044303,-0.501295134849983,2013-06-01
2013,155,-0.428729370679008,0.00974251920358056,-0.42917924355472,-0.422224039781212,-0.414742311209917,-0.518784351352257,0.0110976253449921,-0.519808286329835,-0.512652921974488,-0.503270418112562,2013-06-04
2013,158,-0.42970156183701,0.0402409329919522,-0.423278425120857,-0.416448154705092,-0.411213299077412,-0.518392165104984,0.0342456050487017,-0.513926986297982,-0.507142910871582,-0.496911265165032,2013-06-07
2013,161,-0.423997010614881,0.00918939961078477,-0.425702941454534,-0.417623716446962,-0.412923223956339,-0.513962242131061,0.0104798350477936,-0.517095120787104,-0.507620090634989,-0.500086763380297,2013-06-10
2013,164,-0.430999851478534,0.0175680869577627,-0.429331813678048,-0.420387299737697,-0.415059269322316,-0.518897682503742,0.0184308131052503,-0.519986739665577,-0.507804072852478,-0.50061100134697,2013-06-13
2013,167,-0.464585984355256,0.130623989797632,-0.433268405765278,-0.422966945573546,-0.41095280148495,-0.543819634873111,0.113493069336815,-0.523002499863483,-0.507854029510298,-0.488855771812973,2013-06-16
2013,170,-0.429666591983462,0.0130439614620795,-0.429237674638835,-0.420468932689387,-0.412683299153654,-0.519536090946151,0.0147647981874125,-0.519475617563895,-0.50929555003979,-0.502842691870255,2013-06-19
2013,173,-0.429959260539542,0.0389175952343498,-0.429817223225021,-0.41811029205156,-0.405513418988608,-0.519044070576173,0.0399274870347177,-0.519576765320352,-0.507665182991733,-0.488278268421771,2013-06-22
2013,176,-0.436199020138807,0.0125625071162149,-0.437424086856108,-0.428135984837756,-0.416480152799425,-0.52632839196251,0.0144382468822944,-0.529114645035131,-0.518414153795763,-0.50568906587268,2013-06-25
2013,179,-0.409793287187934,0.0625759037542755,-0.426238848797699,-0.411555762135432,-0.37045171570833,-0.49576026557422,0.0686111757456978,-0.514551046770801,-0.498227821931713,-0.455053470443405,2013-06-28
2013,182,-0.44907966120098,0.0688795956913666,-0.433216268001897,-0.42805208054977,-0.41936917955805,-0.534161244334209,0.0616705695209784,-0.522959666033546,-0.512325931241451,-0.506077035659109,2013-07-01
2013,185,-0.447467793998655,0.0728941877414031,-0.437593909095286,-0.429597452833564,-0.416332379518668,-0.530908345638115,0.0705297616456019,-0.527436256873784,-0.517146187147585,-0.506135238390134,2013-07-04
2013,188,-0.442343558068823,0.121310154733096,-0.430814121720309,-0.421666045646136,-0.394987381890292,-0.522110736302829,0.113212463342196,-0.519556213942883,-0.507827278288788,-0.481159640937338,2013-07-07
2013,191,-0.428132029616778,0.0381955455655277,-0.425156161093993,-0.410993793145193,-0.389817077969227,-0.514263429494322,0.0390464035922673,-0.513739390432757,-0.492026372920991,-0.47203007432847,2013-07-10
2013,200,-0.290666761373413,0.123817195639519,-0.288120053529779,-0.272734593426534,-0.248478145058684,-0.355003537713465,0.149460757906608,-0.358202599645982,-0.336368350568612,-0.317961184550325,2013-07-19
2013,203,-0.250002590222178,0.133871472077367,-0.273413904817262,-0.260792491067768,-0.246898016717254,-0.312727116222303,0.174100415078514,-0.350339957242817,-0.333141554779499,-0.318770903780485,2013-07-22
2013,206,-0.301245096237048,0.214178380225728,-0.26968879347941,-0.237964293613713,-0.190257356199292,-0.356386727195283,0.172894611547622,-0.33648635191494,-0.304776542607053,-0.249079281254092,2013-07-25
2013,209,-0.266997661249237,0.15791026700655,-0.270119042556889,-0.247418031207075,-0.219969001514933,-0.329197493933111,0.181113972811835,-0.344975023297773,-0.308493011728489,-0.282232789358987,2013-07-28
2013,212,-0.271797919894286,0.0530022256626512,-0.27804906161168,-0.256591892406403,-0.239174734553832,-0.341763070854754,0.0643983539871027,-0.345024838711347,-0.323606483479282,-0.307026092658917,2013-07-31
2013,215,-0.261443236160619,0.051479508012758,-0.273535039692453,-0.239563408890106,-0.20599994726012,-0.329494536478847,0.0641925014859779,-0.343435958371504,-0.306662098910517,-0.259135329930496,2013-08-03
2013,218,-0.306074532954767,0.146474561342327,-0.282052522979737,-0.242263725444185,-0.22816774101446,-0.374993611836042,0.138717262965938,-0.358243784187184,-0.310775505263812,-0.283221824464325,2013-08-06
2013,221,-0.266857379257792,0.10872691182419,-0.28169708744412,-0.251015116819055,-0.216704770029455,-0.334134251434175,0.150290992033808,-0.358301633660207,-0.319873096809855,-0.280615286087332,2013-08-09
2013,224,-0.264533974033765,0.100548832129665,-0.290591907471923,-0.244459376646655,-0.207626098729675,-0.330958015635623,0.139836356316131,-0.354275594033777,-0.308166469716668,-0.270242606499966,2013-08-12
2013,227,-0.291872829301964,0.0430971986218663,-0.296381008348509,-0.256808391887594,-0.238322332213179,-0.367510791553082,0.0514531456573716,-0.375185101955113,-0.328962675664012,-0.29870529595511,2013-08-15
2013,230,-0.298278296908069,0.0508993484613329,-0.293909748482232,-0.276083613411957,-0.24786308234075,-0.374426387531907,0.0594201856433354,-0.370339286607683,-0.348291074800614,-0.316760364415787,2013-08-18
2013,233,-0.329582540898007,0.0649520390838214,-0.323819387766365,-0.28606071774315,-0.268098303269075,-0.407184726509611,0.0700426667914094,-0.405735607529082,-0.356839494551378,-0.337188912776634,2013-08-21
