"year","doy","ndvi_mean","ndvi_std","ndvi_50","ndvi_75","ndvi_90","evi2_mean","evi2_std","evi2_50","evi2_75","evi2_90","date"
2011,167,0.199924712638996,0.0644586217484557,0.212480481511656,0.229345779958762,0.255923395027859,0.31798412244522,0.10673579233499,0.336854247626012,0.366008117622876,0.412079930936369,2011-06-16
2011,170,0.1782384007259,0.0952482275429519,0.196744486165844,0.218731508538596,0.234626488986426,0.282703187906459,0.129714258470986,0.309783351006586,0.347484605570749,0.375184359076324,2011-06-19
2011,173,0.195677886229102,0.0635253708056902,0.194888911903984,0.218874402003652,0.24644579980362,0.310309414239,0.111228063228169,0.306551701945885,0.348176926878202,0.396621596648056,2011-06-22
2011,176,0.203754818168655,0.0517502287512609,0.207676582652936,0.233989541882638,0.250907892495889,0.323160444638111,0.0874711253821026,0.328447857004576,0.373988870638607,0.404733380313734,2011-06-25
2011,179,0.160791009079923,0.0683933578629358,0.173431602631144,0.202460947430538,0.219964616176394,0.249793892369556,0.10568605725041,0.269110290865272,0.317171847893314,0.347298970668725,2011-06-28
2011,182,0.177948813734131,0.116030563684342,0.198936729138036,0.224975370866185,0.244924927740773,0.286425046663794,0.173060014802392,0.313643375650747,0.358505399077099,0.392556171677984,2011-07-01
2011,185,0.195480168423716,0.0521686271867457,0.2020376526241,0.224847973421879,0.247787244625588,0.309399786973928,0.086066908163126,0.319054716634279,0.358341817099847,0.39939958682437,2011-07-04
2011,188,0.196122748534258,0.0574118975835402,0.209611363962283,0.227320638910946,0.247207742296309,0.310916976767785,0.0940157304180355,0.331936272960445,0.362157008623303,0.397660574349749,2011-07-07
2011,191,0.181997656275407,0.0839249777939139,0.197482870080191,0.224633229882381,0.243074282117657,0.288820014690541,0.133355014887639,0.311346166689684,0.358714033722301,0.390286622501848,2011-07-10
2011,194,0.192314399584257,0.0885626027138006,0.199182281116968,0.229711841396095,0.26475493927204,0.306397239090893,0.148868055821268,0.313704180434279,0.367103897032693,0.426095014822888,2011-07-13
2011,197,0.164445609914629,0.106581786084378,0.188186597629988,0.214212934284254,0.234644522511481,0.258559725070689,0.159030680748514,0.285455145131959,0.334256558894831,0.37386344150975,2011-07-16
2011,200,0.158442376014273,0.150594720352713,0.185081850701029,0.219657585644228,0.249212590829928,0.256437675169742,0.202758718287764,0.288312604893156,0.347048811646468,0.392932774359851,2011-07-19
2011,203,0.205452868816856,0.0819113648906107,0.215322606646353,0.245701253150911,0.265116936979214,0.32876550331234,0.129319062164931,0.34228129885946,0.394771825631872,0.430370514870391,2011-07-22
2011,206,0.209113934790146,0.0612942706290681,0.218750801364029,0.24403285424201,0.267274051754363,0.333264773818316,0.101354453113609,0.346769201287547,0.392159056308683,0.43462577459615,2011-07-25
2011,209,0.216966536589096,0.0590811525972016,0.229691696143883,0.254602247689739,0.266518084145233,0.346887199366846,0.0990013725964658,0.367434811897118,0.410915739653802,0.432375005267485,2011-07-28
2011,212,0.215126727980721,0.0940653947635972,0.233098401770482,0.265196584427161,0.276071540795965,0.346985082749728,0.13988550584607,0.373204007597157,0.43013830447604,0.449826755192851,2011-07-31
2011,215,0.238994712896569,0.0546019167751319,0.242550202711421,0.263418219487199,0.278981314933287,0.384883611583959,0.0959239805351113,0.390384273493265,0.426525227482607,0.454853774369855,2011-08-03
2011,218,0.240607096238693,0.0540193054259527,0.250383066394372,0.2789146384026,0.287497625082895,0.38832960048891,0.0923766665528482,0.404186293655427,0.455226225765945,0.470922182463421,2011-08-06
2011,221,0.237998652925589,0.0541737845247038,0.251554871865645,0.273181706167593,0.286720771389389,0.383704600195382,0.0926645503499945,0.406796506278937,0.44479544473775,0.469590728629885,2011-08-09
2011,224,0.240286170832165,0.0513415491166976,0.250337393509228,0.275164460449686,0.290651379234466,0.387442401265645,0.0888731156187527,0.403406032863236,0.449571653978102,0.477091021679721,2011-08-12
2011,227,0.226052889780313,0.103939905827172,0.254271681082913,0.281322616361528,0.303336716461772,0.367363944575607,0.159445093981143,0.410428387593965,0.459986888058172,0.498575478720955,2011-08-15
2011,230,0.244502086853732,0.0549847412314836,0.253288913538006,0.284919918914295,0.297135933933003,0.395398793017838,0.0951629390453942,0.409407633240862,0.466189361393321,0.488907441532124,2011-08-18
2011,233,0.255840837466454,0.0546118616459129,0.256243017001606,0.290875691045275,0.314012548637093,0.415562860327401,0.0989025483854374,0.41397731307042,0.478112507559835,0.52127815190373,2011-08-21
2011,236,0.208924809215287,0.112488486436735,0.215196772495372,0.2814747220052,0.313542369325848,0.337954986458301,0.178287264619985,0.342178627088932,0.460142468349297,0.519069113492678,2011-08-24
2011,239,0.231394401679643,0.136914995493269,0.255100441277915,0.28246539908996,0.302015675174059,0.381513727676421,0.184646713255905,0.412793774326256,0.461809479389718,0.49619423048101,2011-08-27
2011,242,0.246418032038274,0.0488126375311705,0.248210006898305,0.283385119498174,0.296890553832614,0.398011702479205,0.0858617243227619,0.399987859467679,0.463361897484762,0.488982571634892,2011-08-30
2011,245,0.241555504588739,0.0466128198710471,0.245200444354045,0.277354747273356,0.286189815280145,0.389422613852723,0.0811501422207791,0.394748930875037,0.45270934822921,0.467807788650746,2011-09-02
2011,248,0.251962979927608,0.0471779907794835,0.243901631656661,0.27668656151847,0.312737120061023,0.406966755840018,0.0846075340992745,0.392402778727803,0.452234885377226,0.511085026805815,2011-09-05
2011,251,0.244848934945794,0.043022882091243,0.244544711995685,0.271841048803918,0.294790154626302,0.393776473718132,0.0776593653669015,0.393848604180304,0.442779808052868,0.484169737312722,2011-09-08
2011,254,0.241800269248594,0.0309265362388359,0.238648491302864,0.262974676236956,0.277447631502885,0.388742955220898,0.0546545152038861,0.382434398723654,0.425901535240121,0.450174834810479,2011-09-11
2011,257,0.209777393454104,0.0857736369028118,0.223997871192499,0.24776988035137,0.269452751127931,0.336836919196563,0.144430102096583,0.355391439110712,0.399011095009083,0.436027102836881,2011-09-14
2011,260,0.208163223646664,0.0701907174192607,0.200225148845632,0.251318815056147,0.271909033784495,0.331479975067996,0.110482002320085,0.314021821431614,0.405349747604863,0.441765036255828,2011-09-17
2011,263,0.219688485992635,0.0431339696557096,0.221185559157481,0.247797944260998,0.270860159155416,0.350382758139024,0.0745489098765771,0.352092562485393,0.399014152951536,0.441389397345701,2011-09-20
2011,266,0.201010576011893,0.0814090291909725,0.198682402653167,0.230982510497007,0.270140610743321,0.32123982027945,0.140611874183675,0.312544251690198,0.368421448393758,0.43760559952128,2011-09-23
2011,269,0.19387954584001,0.0607809437066642,0.195881537225246,0.232516036442288,0.258554472019076,0.304341514534999,0.100514793084423,0.304585202704666,0.366143020050987,0.417422980836354,2011-09-26
2011,272,0.181824719694672,0.0969616210809085,0.194466383923649,0.221552694413315,0.248052667381989,0.289737492328884,0.135609499514566,0.306572642069382,0.352455044315391,0.398786997760472,2011-09-29
2011,275,0.181987564856949,0.0693565625839409,0.187103148442027,0.207216347355383,0.23783700165675,0.282844322564978,0.102795402039634,0.287887032355835,0.322064183411215,0.369773507731063,2011-10-02
2011,278,0.219134375961561,0.0436052311217716,0.244174304191088,0.24996631972564,0.256946521659867,0.340807608009991,0.0699345652221693,0.379790359402385,0.388296625363476,0.403285880426398,2011-10-05
2011,290,0.0284520011599976,0.436542627882174,0.196776615237866,0.210121661409161,0.242933685691279,0.122741595004236,0.491600092710669,0.30991134804491,0.33309183941794,0.388344619196337,2011-10-17
2011,293,0.180608353800188,0.0514860106407517,0.172743323182148,0.209233792167839,0.243848921155827,0.282091669757095,0.0858879508273299,0.26782280843063,0.330391872381975,0.38942149662094,2011-10-20
2011,296,0.173160886628926,0.0656254183434669,0.176036421932061,0.211791271202119,0.243419510925671,0.272379691424489,0.106296167498022,0.274812093798564,0.333226851980288,0.389690949819523,2011-10-23
2011,299,0.193673105560177,0.0506075561155361,0.190888996548656,0.22652271225753,0.261311052821316,0.304927494141181,0.0843538360042906,0.297167410764124,0.36073909302658,0.423326761752897,2011-10-26
2011,302,0.181523092187633,0.0693260384391785,0.178283700618501,0.223598365439914,0.262623616417672,0.285245333303109,0.118382931817785,0.275457657742019,0.356314810441402,0.42120193299927,2011-10-29
2011,305,0.178000702770519,0.0700810996584537,0.169155670067205,0.228073838946192,0.26027284499657,0.281088192791249,0.11390360496961,0.263980121158845,0.363195478843083,0.420010371244125,2011-11-01
2011,308,0.140595162652812,0.123027013642215,0.158986313600282,0.195163905149397,0.240411937459394,0.221784260902667,0.170248595251514,0.242139222229923,0.306353324533383,0.370337535615868,2011-11-04
2011,311,0.129760646361343,0.125181269695688,0.157911232276064,0.211736615831156,0.253245689022615,0.206208669579753,0.183152671743459,0.242082218384466,0.334335391915933,0.397155104203591,2011-11-07
2011,314,0.183486313279562,0.0462493780669542,0.177915357558489,0.213475512425403,0.250516701412532,0.286294595600327,0.0755919906342396,0.2775449287761,0.337031456678506,0.391198725264516,2011-11-10
2011,317,0.167367758878354,0.168765666426185,0.188178542045721,0.239832389582955,0.287328042928792,0.276600046772008,0.267390999324098,0.293055973546419,0.37399723986554,0.470016135607837,2011-11-13
2011,320,0.193960876281806,0.128375131536098,0.157402209209274,0.219933591912349,0.400217642608493,0.316817158933411,0.235397755217886,0.243863302643876,0.349482158272254,0.696720784047405,2011-11-16
2012,14,0.173246484193376,0.128493608198946,0.150418098506296,0.219579728883004,0.297345907879447,0.279189255410416,0.227761074987222,0.229262113934958,0.346609238898841,0.474107055487474,2012-01-14
2012,17,0.0403792164268093,0.335736554846715,0.144031742681478,0.269141696591511,0.358649892968174,0.119332036187017,0.412697297508096,0.209565214471593,0.423465210328564,0.58617584956861,2012-01-17
2012,20,0.109568624323628,0.165428040119191,0.182284920030421,0.235784006518132,0.272381803492626,0.172993049507305,0.238031325108499,0.265481248378467,0.359317156609488,0.422060525413874,2012-01-20
2012,23,0.106514378839505,0.214590348290683,0.178163619612951,0.229247294048314,0.260787137240383,0.18284181174763,0.264036344582232,0.262850514036879,0.33724112709285,0.408260054260978,2012-01-23
2012,26,0.149727065553948,0.140300706421508,0.15775191562413,0.209199884605911,0.262681199034802,0.239628868689359,0.188586071968737,0.242505611939981,0.329585328560491,0.414085476164851,2012-01-26
2012,29,0.202382773241494,0.060304302713718,0.18948613785528,0.251301577358358,0.276489168961308,0.315454257446009,0.0989002367870071,0.295873104481998,0.391612404499351,0.431189379533827,2012-01-29
2012,32,0.157203740442094,0.136911717798458,0.176708152326775,0.221352948834718,0.270305952880565,0.250305054708681,0.197468199949462,0.271794930202405,0.345349142347132,0.42711157708739,2012-02-01
2012,35,0.156750237300562,0.0814605750655239,0.14700259428973,0.19764033953136,0.256173531039612,0.244685764192112,0.12618372141547,0.226271981848182,0.300676746522382,0.408695526131916,2012-02-04
2012,38,0.0792953691558587,0.168848645477672,0.121286051662816,0.19526616990935,0.227472954089992,0.1312897136862,0.228007178805122,0.181692658989257,0.301360829685245,0.346349864067389,2012-02-07
2012,41,0.0492191232128061,0.219444128071159,0.133110965598666,0.199128241690714,0.237074099848066,0.0983670946140054,0.298580357300028,0.203252317246118,0.30561654315301,0.371704853327142,2012-02-10
2012,44,0.197507581970257,0.0560478418399217,0.20671255799485,0.234816337362656,0.254443982123679,0.305563208839001,0.0938676660685512,0.319504481791706,0.363855100038158,0.399071796643888,2012-02-13
2012,47,0.181303777556847,0.0828992083519908,0.201390004966884,0.241955069244318,0.259303563925367,0.281793786971301,0.130861138000134,0.308673809113966,0.369913979006604,0.41169013259758,2012-02-16
2012,50,0.18942668475771,0.0931742705313133,0.206528225136562,0.251935288130886,0.271419474113713,0.295062011329286,0.142510302067618,0.319739815067565,0.397153061611519,0.424801195672975,2012-02-19
2012,53,0.118216838349369,0.147368913847881,0.161943477404274,0.206310839019411,0.227955314376011,0.189963037177965,0.20179341373148,0.246026447396389,0.318806403830122,0.348153836024585,2012-02-22
2012,56,0.0167317004177071,0.240234656507397,0.115950488271348,0.169798702679179,0.226257797740143,0.0555181354853689,0.325014790986038,0.176059977243684,0.255182313593774,0.355478614245391,2012-02-25
2012,59,0.094912556209273,0.116171515663907,0.105300516665101,0.185985717914844,0.204246200307151,0.14682911747532,0.169354704666803,0.157363984568192,0.28215241701631,0.313193179867221,2012-02-28
2012,62,0.157983118754409,0.126694994429997,0.176280190354149,0.22509923978286,0.268072591282852,0.251337612218837,0.207485161017627,0.271473716991137,0.356058611160369,0.41757619101165,2012-03-02
2012,65,0.0871501046510173,0.147373831638827,0.125228558838573,0.194136502330133,0.217581126175992,0.142409119770492,0.213212232422489,0.190891298974251,0.304204478460347,0.342049992292268,2012-03-05
2012,68,0.168076956586627,0.0668535476288817,0.170199372983033,0.219915491234815,0.25057666162823,0.262077665217849,0.109324697329503,0.263753773190735,0.346326244513973,0.395452723937865,2012-03-08
2012,71,0.140317982334978,0.13196874030138,0.169611276683264,0.222296694815868,0.266149859137521,0.220304232046262,0.198217535499151,0.260296032805028,0.34418235623018,0.411001780561246,2012-03-11
2012,74,0.165982336402472,0.149992725211946,0.195906350614915,0.244047554319701,0.277892412432574,0.262412664322898,0.211245138093011,0.304163866284587,0.377388335745108,0.424508514648919,2012-03-14
2012,77,0.146140664937196,0.158296672118785,0.179749014156947,0.220693242434272,0.267820627881417,0.238135617400691,0.227019306809732,0.279792214489157,0.347537214009549,0.419267102941244,2012-03-17
2012,80,-0.0282908723876029,0.252368021174948,0.0740826229923875,0.160573529426482,0.224439195350724,-0.00661259040286554,0.344401572647154,0.107357249121147,0.245630633677578,0.344124239777621,2012-03-20
2012,83,0.164460948842766,0.1161731478851,0.17653369752688,0.220185078925895,0.276969518092556,0.259984064870411,0.184010322768214,0.274330240219023,0.348487353049911,0.439564828426258,2012-03-23
2012,86,0.20511345752937,0.0722228370071629,0.206703073516119,0.264718997524439,0.288411740412691,0.318498550713618,0.116312726620427,0.322723234464768,0.411227207030281,0.453073649500644,2012-03-26
2012,89,0.131377856559968,0.144210776656704,0.150927204138449,0.193681416591589,0.243056745797467,0.20796339684822,0.195917992477638,0.22255820226471,0.298446769594954,0.377592632717203,2012-03-29
2012,92,0.147882831661227,0.117062839086983,0.17454452663384,0.218825266405624,0.239212094567535,0.233459271652954,0.182418377990977,0.269791634944633,0.330567857856357,0.379120904869576,2012-04-01
2012,95,0.130947511273612,0.150210024151696,0.171806950351907,0.193544952038843,0.230647668133063,0.210945796627727,0.214291276037332,0.262948764223223,0.299502060904121,0.356916614123558,2012-04-04
2012,98,0.172401298020622,0.0950008984714535,0.184829956389452,0.216873744094782,0.235247568172911,0.271289609587131,0.137017224121858,0.288465288398144,0.335305336971176,0.369958974741456,2012-04-07
2012,101,0.140402661760231,0.137423626194686,0.162074360415692,0.180710701817858,0.213185776859188,0.22337845746966,0.171642596890541,0.247965924466734,0.275243560842967,0.328714887391099,2012-04-10
2012,104,0.158614927260899,0.183605074363658,0.171669954486826,0.220547394337963,0.249159685818217,0.261536134601474,0.225264989334518,0.266579133352608,0.338205608710909,0.394950262522018,2012-04-13
2012,107,0.181924075971778,0.0676934793947144,0.184070080752235,0.210274222274221,0.235979978894617,0.281655723283581,0.112234002681068,0.27864214174668,0.321795833188887,0.372478477269664,2012-04-16
2012,110,0.185429382197159,0.0506145402321273,0.18418700110955,0.213167810980666,0.244404961677849,0.287157544731852,0.0822229899727377,0.285219305148117,0.329451917213044,0.386607896662175,2012-04-19
2012,113,0.183044657281364,0.0737205853599341,0.185413844374729,0.218062389828619,0.245815576055584,0.28749507325832,0.125448748231591,0.289618210786628,0.345184445275256,0.389920268725251,2012-04-22
2012,116,0.11403680289279,0.22826667512812,0.168009848741712,0.21002517461391,0.224072673665771,0.200484598616775,0.265484081825614,0.258880558926242,0.326200408433606,0.345425550633424,2012-04-25
2012,119,0.174387343729065,0.120068280802261,0.191082507538611,0.230069918247113,0.25216952589702,0.276955024256591,0.164777756536785,0.297350239477756,0.3652749681069,0.389886727548225,2012-04-28
2012,122,0.172862224535713,0.152703233414992,0.188001574468334,0.23387792768606,0.294730071397681,0.281278123073398,0.231638663828249,0.291205428773173,0.366907630727384,0.479016253686405,2012-05-01
2012,125,0.154531981996646,0.111015866036474,0.178473636913186,0.221183433944222,0.244660859610586,0.242869311386954,0.162591969168131,0.275275268431858,0.34877339638249,0.389624026992824,2012-05-04
2012,128,0.193869628477949,0.0559006055400671,0.193317310002888,0.22349327728353,0.248425925948058,0.305018857636913,0.0929068379692531,0.302947908339976,0.353913964632915,0.397556126276271,2012-05-07
2012,131,0.200306912655826,0.055517769538573,0.193451560110747,0.224963989526301,0.241325299363018,0.315575437521497,0.100422155856553,0.302220267880968,0.355557483868692,0.383547693652131,2012-05-10
2012,134,0.206041501520534,0.0393547881705281,0.206348035867296,0.230684536036125,0.247742834302894,0.324529850161971,0.0668268608854954,0.325030924146697,0.366051187158279,0.394455869778783,2012-05-13
2012,137,0.206231017854224,0.0427931550621913,0.20695464809479,0.229500370594202,0.254786120123272,0.324108038006131,0.0724896843105687,0.325138947305615,0.364213025508604,0.402357895273433,2012-05-16
2012,140,0.186234902182519,0.0520626901808687,0.181833763709903,0.216929078784721,0.232300919951739,0.289866278762906,0.0876681651943714,0.281071187198093,0.340978989047692,0.367659602951113,2012-05-19
2012,143,0.168920478398873,0.0848364644158882,0.178605419924174,0.210706581501325,0.252028566785373,0.262264461642879,0.138584733331889,0.272804795583445,0.328371697646832,0.395964557545034,2012-05-22
2012,146,0.157005312253232,0.0769695879640098,0.178150083823505,0.197438821276222,0.231417829358406,0.241684607849644,0.11652527441126,0.271485066168462,0.304304416676576,0.35931610237693,2012-05-25
2012,149,0.178885498217272,0.0887640080959248,0.18394309473451,0.220380124724597,0.26835268411741,0.282393868323772,0.140187564806413,0.285552123008494,0.349065148011555,0.432180185071738,2012-05-28
2012,152,0.157561331785783,0.1119475818726,0.181277877340967,0.204947667745257,0.230599799252004,0.249726016038764,0.159745524419747,0.280244126870297,0.320199176063742,0.364381266904867,2012-05-31
2012,155,0.114837485348099,0.188477181682565,0.160584211645733,0.201101228347936,0.230057352914336,0.192416772861625,0.24098523169797,0.243837159132144,0.314854380761367,0.36503547878309,2012-06-03
2012,158,0.165200448668281,0.13190092684356,0.185780647520689,0.212711662417363,0.293403916323865,0.264448383099299,0.200222934970254,0.286792157268459,0.334029457557349,0.478790523266699,2012-06-06
2012,161,0.181516386422592,0.0752796438460006,0.18231315703233,0.203464167871815,0.248015221519114,0.284657695566272,0.129746042623867,0.282009435059763,0.318882496553339,0.393069421205291,2012-06-09
2012,164,0.176458428174312,0.0800294664071877,0.187420386243103,0.212572371472128,0.226601467162866,0.276784167913884,0.129803325582861,0.291937281238013,0.330391391397201,0.357588497503796,2012-06-12
2012,167,0.164410793485759,0.0940138200804571,0.185737849418467,0.210565190733209,0.221082284879546,0.258850022981084,0.142850934614014,0.289361388547627,0.328697066174234,0.348918263560447,2012-06-15
2012,170,0.159230438835681,0.119667462833386,0.194371862770445,0.215322098422842,0.242229364377055,0.254231366455007,0.186231547904944,0.3034137746288,0.339430451887644,0.380181649907303,2012-06-18
2012,173,0.159920939604338,0.0877307334673792,0.17562508028024,0.207253590841881,0.228273459694084,0.248353578684267,0.136016180010143,0.267992524917027,0.326183078412911,0.360797484877189,2012-06-21
