"datetime","solar_elev","exposure_rgb","r","g","b","ir","exposure_ir","Y","Z_prime","R_prime","Y_prime","X_prime","NDVI_c","EVI2_c","year","d1","d3"
2015-01-27 17:31:12,3.06851,1830,127.15377,88.50305,67.97909,97.47339,1296,97.8406304,2.70759416666667,2.97237565979771,2.28714499255684,0.420449174109829,-0.752153916165725,-0.745815265008436,2015,27,26
2015-01-27 18:01:12,-1.86228,2400,84.62245,67.15781,78.62681,97.7091,2367,73.658792,2.00833373804854,1.72734852736819,1.50355379558166,0.504779942466879,-0.547714256335633,-0.540919684758895,2015,27,26
2015-01-27 18:31:07,-9.13623,2400,54.69362,35.34502,46.45922,43.67435,2400,42.372162,0.891498936231021,1.11642884321401,0.864918134987893,0.0265808012431279,-0.953489804093906,-0.735189620799528,2015,27,26
2015-01-27 19:01:20,-15.3615,2400,54.37799,35.42014,46.1133,42.28022,2400,42.2837426,0.863041376771801,1.10998607281805,0.863113281543201,-7.19047713994003e-05,-1.00012956816566,-0.75743032863435,2015,27,26
2015-01-27 19:31:18,-21.62069,2400,53.44697,34.31528,45.24353,42.24446,2400,41.2568945,0.862311428828452,1.09098170664867,0.842152832473648,0.0201585963548044,-0.963715479853778,-0.735755659140648,2015,27,26
2015-01-27 20:01:09,-27.91555,2400,54.35472,35.34008,46.38244,42.30519,2400,42.2591316,0.863551074762446,1.1095110759321,0.862610911609371,0.000940163153075213,-0.998306700699709,-0.756442064832504,2015,27,26
2015-01-27 20:31:22,-34.32438,2400,55.26124,36.57977,47.0781,43.30931,2400,43.3390273,0.884047588433474,1.12801533794566,0.884654190279584,-0.000606601846110055,-1.00107609924721,-0.761218327757204,2015,27,26
2015-01-27 21:01:11,-40.65849,2400,54.45539,35.39695,46.20902,42.29999,2400,42.3038097,0.863444930206925,1.11156599370215,0.863522899506679,-7.79692997541215e-05,-1.00014029714768,-0.757729570901335,2015,27,26
2015-01-27 21:31:34,-47.09033,2400,54.5552,35.33603,46.26043,43.27293,2400,42.303465,0.883304984793121,1.11360335679571,0.863515863347393,0.0197891214457276,-0.965079843345295,-0.740577417226968,2015,27,26
2015-01-27 22:01:30,-53.35858,2400,54.51909,35.38003,46.26909,42.28679,2400,42.3195446,0.863175486335219,1.11286626450727,0.86384408680796,-0.00066860047274131,-1.00120230511961,-0.758495244959181,2015,27,26
2015-01-27 22:31:10,-59.43122,2400,54.37955,35.43316,46.2537,43.30623,2400,42.3073364,0.883984718196743,1.11001791618471,0.863594887968978,0.0203898302277647,-0.963924822184782,-0.739345875272521,2015,27,26
2015-01-28 04:01:14,-41.40314,2400,54.41772,35.35974,46.27557,43.27157,2400,42.2778753,0.883277223909369,1.11079705804706,0.862993515783469,0.0202837081259001,-0.964133935024763,-0.739592494800056,2015,28,29
2015-01-28 04:31:28,-34.97657,2400,54.22516,35.44182,46.29951,42.30043,2400,42.2711679,0.863453911669315,1.10686644350647,0.862856601554296,0.000597310115019067,-0.998921300831624,-0.756252330478803,2015,28,29
2015-01-28 05:31:08,-22.33774,2400,54.34296,35.36089,46.26605,43.27415,2400,42.2550786,0.883329887938839,1.1092710259373,0.862528180093308,0.020801707845531,-0.963185187601334,-0.738836478430659,2015,28,29
2015-01-28 06:01:10,-16.04878,2400,54.33157,35.40163,46.2993,43.25901,2400,42.2793557,0.883020843982958,1.10903852853589,0.863023734321929,0.0199971096610289,-0.964576654651992,-0.739498398601361,2015,28,29
2015-01-28 06:33:24,-9.39023,2400,54.44815,35.35064,46.22667,43.277,2400,42.2762563,0.88338806332023,1.111418207821,0.862960468084356,0.0204275952358742,-0.963903925462809,-0.739588206189286,2015,28,29
2015-01-28 07:33:15,2.84866,1913,115.96445,95.71761,85.29113,101.19871,1839,100.6447492,2.35984844188331,2.65135198760085,2.30109016886649,0.0587582730168279,-0.956637725135629,-0.873279658965776,2015,28,29
2015-01-28 17:31:10,3.25348,2400,101.94524,73.07338,57.82658,98.95947,1029,80.05779,3.08496096603885,2.08094849754641,1.63417279529075,1.45078817074811,-0.178427891426744,-0.211603378758004,2015,28,29
2015-01-28 18:01:14,-1.74467,2400,77.58832,70.28975,87.93615,98.18955,2001,74.420425,2.19503639428032,1.58376494999816,1.51910056409221,0.675935830188112,-0.4017474914246,-0.414384612450188,2015,28,29
2015-01-28 19:01:07,-15.14961,2400,54.43246,35.32802,46.24783,42.32343,2400,42.2605311,0.863923397203349,1.11109793703713,0.862639478783496,0.00128391841985287,-0.997691586906862,-0.756433026812144,2015,28,29
2015-01-28 19:32:13,-21.65093,2400,54.33612,35.41258,46.33235,43.28297,2400,42.2908167,0.883509925434933,1.10913140502197,0.863257681004779,0.0202522444301542,-0.964135757694068,-0.739292228114187,2015,28,29
2015-01-28 20:01:12,-27.76682,2400,54.37974,35.39576,46.05342,42.31635,2400,42.2632966,0.863778877308525,1.11002179454347,0.86269592931586,0.00108294799266484,-0.998050682440266,-0.756410588851496,2015,28,29
2015-01-28 20:31:09,-34.1206,2400,54.43972,35.38765,46.27334,42.29467,2400,42.3006969,0.863336336161662,1.11124613116657,0.863459359742751,-0.000123023581089732,-1.00022144005511,-0.757710155052184,2015,28,29
2015-01-28 21:01:12,-40.50389,2400,54.58023,35.42047,46.08057,43.31829,2400,42.341009,0.884230891915893,1.11411427953122,0.864282227038252,0.0199486648776407,-0.964819122296533,-0.740537401010166,2015,28,29
2015-01-28 21:31:09,-46.84146,2400,54.55554,35.44968,46.19245,42.31446,2400,42.3631427,0.863740297845076,1.11361029701664,0.864734029297584,-0.000993731452508362,-1.00178629634551,-0.758921506120335,2015,28,29
2015-01-28 22:01:09,-53.11864,2400,55.2325,36.56388,46.99709,43.25282,2400,43.3121191,0.882894491137059,1.12742868515227,0.884104928947111,-0.00121043781005226,-1.00214956170868,-0.76164330512771,2015,28,29
