#
# ROI IR statistics timeseries for blackrockforest
#
# Site: blackrockforest
# Veg Type: DB
# ROI ID Number: 1000
# Lat: 41.3974
# Lon: -74.0239
# Elev: 427
# UTC Offset: -5
# Resize Flag: False
# Version: 1
# Creation Date: 2020-07-24
# Creation Time: 11:53:06
# Update Date: 2020-07-27
# Update Time: 08:27:46
#
date,local_std_time,doy,filename,solar_elev,exposure,awbflag,mask_index,ir_mean,ir_std,ir_5_qtl,ir_10_qtl,ir_25_qtl,ir_50_qtl,ir_75_qtl,ir_90_qtl,ir_95_qtl
2020-06-09,06:48:05,161,blackrockforest_IR_2020_06_09_064805.jpg,24.58141,14,0,1,106.12215,50.36324,38,49,68,99,137,176,202
2020-06-09,07:18:05,161,blackrockforest_IR_2020_06_09_071805.jpg,30.15090,12,0,1,102.00855,47.91017,36,47,67,96,131,168,191
2020-06-09,07:48:05,161,blackrockforest_IR_2020_06_09_074805.jpg,35.76355,11,0,1,107.82279,49.51751,36,50,72,102,139,176,199
2020-06-09,08:18:05,161,blackrockforest_IR_2020_06_09_081805.jpg,41.38019,10,0,1,102.55026,46.69006,35,49,69,97,132,167,188
2020-06-09,08:48:05,161,blackrockforest_IR_2020_06_09_084805.jpg,46.95292,9,0,1,109.36270,48.38114,37,53,75,104,141,176,197
2020-06-09,09:18:05,161,blackrockforest_IR_2020_06_09_091805.jpg,52.41652,8,0,1,103.54953,43.57512,35,51,74,100,132,163,180
2020-06-09,09:48:05,161,blackrockforest_IR_2020_06_09_094805.jpg,57.67324,8,0,1,103.86998,43.99752,35,51,73,101,133,163,180
2020-06-09,10:18:05,161,blackrockforest_IR_2020_06_09_101805.jpg,62.56479,7,0,1,132.46973,47.01566,56,75,101,131,165,194,212
2020-06-09,10:48:06,161,blackrockforest_IR_2020_06_09_104806.jpg,66.82577,7,0,1,82.30904,32.27214,26,41,63,83,101,122,139
2020-06-09,11:18:05,161,blackrockforest_IR_2020_06_09_111805.jpg,70.01212,6,0,1,102.10652,39.80020,31,51,76,103,130,153,165
2020-06-09,11:48:05,161,blackrockforest_IR_2020_06_09_114805.jpg,71.54697,7,0,1,122.97140,46.20737,45,64,92,124,156,182,197
2020-06-09,12:18:05,161,blackrockforest_IR_2020_06_09_121805.jpg,71.01484,8,0,1,111.02976,46.24692,32,51,79,112,143,171,186
2020-06-09,12:48:05,161,blackrockforest_IR_2020_06_09_124805.jpg,68.57160,8,0,1,108.25017,45.54401,30,49,77,110,140,167,183
2020-06-09,13:18:06,161,blackrockforest_IR_2020_06_09_131806.jpg,64.77411,8,0,1,108.50902,46.67485,29,47,75,111,142,168,183
2020-06-09,13:48:05,161,blackrockforest_IR_2020_06_09_134805.jpg,60.15616,8,0,1,106.87377,46.16666,29,46,73,109,140,166,181
2020-06-09,14:18:05,161,blackrockforest_IR_2020_06_09_141805.jpg,55.05600,8,0,1,101.71405,45.22566,27,42,68,103,134,160,175
2020-06-09,14:48:05,161,blackrockforest_IR_2020_06_09_144805.jpg,49.68083,8,0,1,97.79729,44.90861,25,39,64,98,130,156,171
2020-06-09,15:18:05,161,blackrockforest_IR_2020_06_09_151805.jpg,44.15378,8,0,1,92.89427,43.69838,25,37,59,92,125,151,166
2020-06-09,15:48:06,161,blackrockforest_IR_2020_06_09_154806.jpg,38.55056,10,0,1,98.81003,48.12232,26,38,61,96,134,163,181
2020-06-09,16:18:05,161,blackrockforest_IR_2020_06_09_161805.jpg,32.93565,10,0,1,90.47830,45.94492,23,34,54,86,124,153,170
2020-06-09,16:48:05,161,blackrockforest_IR_2020_06_09_164805.jpg,27.34238,12,0,1,91.43442,49.16046,22,33,53,85,126,160,179
2020-06-09,17:18:06,161,blackrockforest_IR_2020_06_09_171806.jpg,21.80777,14,0,1,86.59231,48.78835,20,31,49,78,119,156,176
2020-06-09,17:48:05,161,blackrockforest_IR_2020_06_09_174805.jpg,16.37697,18,0,1,82.00430,48.84508,19,30,47,70,110,154,179
2020-06-09,18:18:06,161,blackrockforest_IR_2020_06_09_181806.jpg,11.07622,30,0,1,76.83808,47.13657,19,29,46,66,96,144,176
2020-06-09,18:48:06,161,blackrockforest_IR_2020_06_09_184806.jpg,5.97560,63,0,1,77.12290,42.87398,21,33,52,71,92,124,162
2020-06-09,19:18:05,161,blackrockforest_IR_2020_06_09_191805.jpg,1.24698,273,0,1,83.84118,32.51848,26,41,65,86,104,120,132
2020-06-10,04:48:05,162,blackrockforest_IR_2020_06_10_044805.jpg,3.55920,66,0,1,91.60563,39.89147,28,42,65,89,116,144,162
2020-06-10,05:18:05,162,blackrockforest_IR_2020_06_10_051805.jpg,8.51794,40,0,1,88.45936,37.43147,27,42,64,87,112,137,153
2020-06-10,05:48:05,162,blackrockforest_IR_2020_06_10_054805.jpg,13.72797,47,0,1,87.24543,30.70823,29,46,70,90,108,124,133
2020-06-10,06:18:05,162,blackrockforest_IR_2020_06_10_061805.jpg,19.10070,57,0,1,89.99369,31.54023,30,47,72,93,111,127,136
2020-06-10,06:48:05,162,blackrockforest_IR_2020_06_10_064805.jpg,24.58913,22,0,1,95.32712,34.98205,33,50,74,96,118,138,151
2020-06-10,07:18:05,162,blackrockforest_IR_2020_06_10_071805.jpg,30.15727,12,0,1,102.14179,42.03334,36,52,74,100,128,157,175
2020-06-10,07:48:06,162,blackrockforest_IR_2020_06_10_074806.jpg,35.77244,10,0,1,97.08601,43.01195,33,46,67,93,124,154,174
2020-06-10,08:18:05,162,blackrockforest_IR_2020_06_10_081805.jpg,41.38626,10,0,1,101.59766,44.04863,35,49,71,98,129,160,179
2020-06-10,08:48:05,162,blackrockforest_IR_2020_06_10_084805.jpg,46.96044,12,0,1,95.58980,35.95382,34,51,73,96,119,140,154
2020-06-10,09:18:06,162,blackrockforest_IR_2020_06_10_091806.jpg,52.43002,9,0,1,107.46603,41.35405,40,57,80,106,134,161,177
2020-06-10,09:48:06,162,blackrockforest_IR_2020_06_10_094806.jpg,57.69171,8,0,1,97.24016,39.75182,33,48,70,96,123,149,165
2020-06-10,10:18:05,162,blackrockforest_IR_2020_06_10_101805.jpg,62.58852,8,0,1,102.90412,42.52241,33,50,74,102,131,158,175
2020-06-10,10:48:05,162,blackrockforest_IR_2020_06_10_104805.jpg,66.85951,8,0,1,98.72722,39.58299,32,49,73,99,125,149,164
2020-06-10,11:18:05,162,blackrockforest_IR_2020_06_10_111805.jpg,70.06425,8,0,1,101.59614,39.89712,31,51,76,103,129,152,166
2020-06-10,11:48:05,162,blackrockforest_IR_2020_06_10_114805.jpg,71.61647,8,0,1,109.61557,42.05388,36,56,82,111,138,162,177
2020-06-10,12:18:05,162,blackrockforest_IR_2020_06_10_121805.jpg,71.09650,8,0,1,109.04948,44.39135,33,52,79,110,139,165,182
2020-06-10,12:48:05,162,blackrockforest_IR_2020_06_10_124805.jpg,68.65765,8,0,1,112.69466,44.18804,37,55,83,114,143,168,184
2020-06-10,13:18:05,162,blackrockforest_IR_2020_06_10_131805.jpg,64.86219,8,0,1,102.95877,42.15610,29,47,74,105,133,156,170
2020-06-10,13:48:05,162,blackrockforest_IR_2020_06_10_134805.jpg,60.24004,8,0,1,109.69962,45.38256,32,50,78,112,142,167,182
2020-06-10,14:18:05,162,blackrockforest_IR_2020_06_10_141805.jpg,55.13805,8,0,1,103.67372,44.47680,29,46,72,104,135,160,176
2020-06-10,14:48:06,162,blackrockforest_IR_2020_06_10_144806.jpg,49.75846,12,0,1,117.55504,44.85259,43,61,86,118,150,175,189
2020-06-10,15:18:05,162,blackrockforest_IR_2020_06_10_151805.jpg,44.23359,8,0,1,92.22594,41.54828,26,40,61,91,123,147,161
2020-06-10,15:48:05,162,blackrockforest_IR_2020_06_10_154805.jpg,38.63307,10,0,1,96.31183,46.35400,26,39,61,93,130,159,175
2020-06-10,16:18:05,162,blackrockforest_IR_2020_06_10_161805.jpg,33.01498,10,0,1,83.84456,41.22824,22,34,54,80,112,139,155
2020-06-10,16:48:06,162,blackrockforest_IR_2020_06_10_164806.jpg,27.41884,22,0,1,90.37190,41.14689,23,39,62,88,118,146,161
2020-06-10,17:18:06,162,blackrockforest_IR_2020_06_10_171806.jpg,21.88776,15,0,1,84.53437,41.44682,23,36,56,78,111,144,161
2020-06-10,17:48:05,162,blackrockforest_IR_2020_06_10_174805.jpg,16.45749,24,0,1,86.11030,42.70771,23,37,57,80,110,146,167
2020-06-10,18:18:05,162,blackrockforest_IR_2020_06_10_181805.jpg,11.16013,69,0,1,86.57318,32.25763,26,42,67,89,109,125,135
2020-06-10,18:48:05,162,blackrockforest_IR_2020_06_10_184805.jpg,6.05915,395,0,1,83.31527,32.26645,24,40,64,85,105,122,133
2020-06-10,19:18:05,162,blackrockforest_IR_2020_06_10_191805.jpg,1.32207,992,0,1,84.97703,33.34699,24,40,64,87,107,126,137
2020-06-11,04:48:05,163,blackrockforest_IR_2020_06_11_044805.jpg,3.57279,481,0,1,73.70969,21.47775,33,45,61,77,89,98,104
2020-06-11,05:18:05,163,blackrockforest_IR_2020_06_11_051805.jpg,8.52836,209,0,1,72.00939,23.91848,25,39,59,75,88,99,106
2020-06-11,05:48:05,163,blackrockforest_IR_2020_06_11_054805.jpg,13.73539,343,0,1,75.29381,26.91113,24,39,60,78,93,107,115
2020-06-11,06:18:05,163,blackrockforest_IR_2020_06_11_061805.jpg,19.10563,118,0,1,72.98694,21.82769,32,44,60,75,89,99,104
2020-06-11,06:48:05,163,blackrockforest_IR_2020_06_11_064805.jpg,24.59214,127,0,1,69.71139,19.88465,33,43,58,72,84,93,98
2020-06-11,07:18:05,163,blackrockforest_IR_2020_06_11_071805.jpg,30.15897,56,0,1,69.82751,18.50727,38,45,58,70,84,94,98
2020-06-11,07:48:05,163,blackrockforest_IR_2020_06_11_074805.jpg,35.77043,70,0,1,71.44673,20.80021,32,43,59,74,86,95,101
2020-06-11,08:18:05,163,blackrockforest_IR_2020_06_11_081805.jpg,41.38763,44,0,1,72.43078,24.81476,24,39,59,75,89,101,108
2020-06-11,08:48:05,163,blackrockforest_IR_2020_06_11_084805.jpg,46.96316,39,0,1,73.32012,24.44368,25,40,60,77,90,101,108
2020-06-11,09:18:05,163,blackrockforest_IR_2020_06_11_091805.jpg,52.43254,89,0,1,82.88028,28.68089,27,43,67,87,103,116,123
2020-06-11,09:48:05,163,blackrockforest_IR_2020_06_11_094805.jpg,57.69918,34,0,1,82.32362,28.39775,27,44,67,86,102,115,123
2020-06-11,10:18:06,163,blackrockforest_IR_2020_06_11_101806.jpg,62.60909,8,0,1,103.05053,37.40868,34,54,82,105,128,148,161
2020-06-11,10:48:06,163,blackrockforest_IR_2020_06_11_104806.jpg,66.89119,8,0,1,102.39519,41.10112,37,53,76,100,127,157,175
2020-06-11,11:18:05,163,blackrockforest_IR_2020_06_11_111805.jpg,70.10958,12,0,1,99.60487,34.33346,35,53,80,103,123,139,150
2020-06-11,11:48:05,163,blackrockforest_IR_2020_06_11_114805.jpg,71.67905,30,0,1,76.91755,24.32860,30,45,64,79,94,105,111
2020-06-11,12:18:05,163,blackrockforest_IR_2020_06_11_121805.jpg,71.17174,14,0,1,91.37455,31.05711,29,49,75,96,113,127,135
2020-06-11,12:48:06,163,blackrockforest_IR_2020_06_11_124806.jpg,68.73631,8,0,1,100.30418,35.97320,32,53,79,103,126,143,153
2020-06-11,13:18:05,163,blackrockforest_IR_2020_06_11_131805.jpg,64.94310,12,0,1,91.00097,31.00235,30,49,74,95,113,127,135
2020-06-11,13:48:05,163,blackrockforest_IR_2020_06_11_134805.jpg,60.31972,14,0,1,93.12962,31.51359,31,50,76,97,115,129,137
2020-06-11,14:18:05,163,blackrockforest_IR_2020_06_11_141805.jpg,55.21633,16,0,1,92.68376,32.08860,29,49,75,97,115,130,138
2020-06-11,14:48:05,163,blackrockforest_IR_2020_06_11_144805.jpg,49.83868,42,0,1,96.10009,33.13905,31,51,77,100,119,135,143
2020-06-11,15:18:05,163,blackrockforest_IR_2020_06_11_151805.jpg,44.31005,14,0,1,89.40492,30.87800,29,47,72,93,111,125,133
2020-06-11,15:48:05,163,blackrockforest_IR_2020_06_11_154805.jpg,38.70918,8,0,1,100.97050,40.70492,33,50,73,100,130,155,168
2020-06-11,16:18:06,163,blackrockforest_IR_2020_06_11_161806.jpg,33.08791,14,0,1,76.63691,26.07637,25,41,62,80,95,107,113
2020-06-11,16:48:05,163,blackrockforest_IR_2020_06_11_164805.jpg,27.49815,24,0,1,86.97682,31.31342,27,44,68,90,109,124,133
2020-06-11,17:18:05,163,blackrockforest_IR_2020_06_11_171805.jpg,21.96734,14,0,1,90.63955,48.34704,23,36,55,82,122,160,181
2020-06-11,17:48:05,163,blackrockforest_IR_2020_06_11_174805.jpg,16.53442,20,0,1,90.40508,48.51607,23,36,57,81,118,161,185
2020-06-11,18:18:05,163,blackrockforest_IR_2020_06_11_181805.jpg,11.23738,18,0,1,81.66200,40.63802,23,36,57,76,99,136,162
2020-06-11,18:48:05,163,blackrockforest_IR_2020_06_11_184805.jpg,6.13603,56,0,1,83.09413,30.58076,26,41,65,86,103,118,128
2020-06-11,19:18:05,163,blackrockforest_IR_2020_06_11_191805.jpg,1.39356,136,0,1,90.64384,30.98352,30,48,74,94,112,126,135
2020-06-12,04:48:05,164,blackrockforest_IR_2020_06_12_044805.jpg,3.58135,116,0,1,101.01195,51.98897,28,41,64,93,130,174,203
2020-06-12,05:18:06,164,blackrockforest_IR_2020_06_12_051806.jpg,8.53660,34,0,1,85.91457,49.29746,21,30,49,78,114,154,181
2020-06-12,05:48:06,164,blackrockforest_IR_2020_06_12_054806.jpg,13.74087,18,0,1,103.42417,57.33322,28,37,59,94,138,186,218
2020-06-12,06:18:05,164,blackrockforest_IR_2020_06_12_061805.jpg,19.10580,15,0,1,109.83349,55.89302,36,45,67,101,144,191,221
2020-06-12,06:48:05,164,blackrockforest_IR_2020_06_12_064805.jpg,24.59048,14,0,1,109.49720,53.54037,38,48,69,101,142,186,214
2020-06-12,07:18:05,164,blackrockforest_IR_2020_06_12_071805.jpg,30.15607,12,0,1,105.52596,51.33224,36,46,67,98,137,178,203
2020-06-12,07:48:05,164,blackrockforest_IR_2020_06_12_074805.jpg,35.76695,10,0,1,99.16785,46.74020,34,45,65,93,128,164,186
2020-06-12,08:18:05,164,blackrockforest_IR_2020_06_12_081805.jpg,41.38438,10,0,1,104.37205,47.62887,36,49,70,99,135,170,192
2020-06-12,08:48:05,164,blackrockforest_IR_2020_06_12_084805.jpg,46.96114,9,0,1,108.55627,48.60384,37,51,73,103,141,175,196
2020-06-12,09:18:05,164,blackrockforest_IR_2020_06_12_091805.jpg,52.43311,8,0,1,97.75094,42.87293,33,46,67,94,126,156,173
2020-06-12,09:48:05,164,blackrockforest_IR_2020_06_12_094805.jpg,57.70425,8,0,1,100.50726,43.42471,34,48,70,98,130,159,176
2020-06-12,10:18:06,164,blackrockforest_IR_2020_06_12_101806.jpg,62.62140,8,0,1,103.29545,44.12719,33,49,72,102,134,162,178
2020-06-12,10:48:05,164,blackrockforest_IR_2020_06_12_104805.jpg,66.91236,8,0,1,105.49015,44.90540,32,49,74,105,136,164,181
2020-06-12,11:18:05,164,blackrockforest_IR_2020_06_12_111805.jpg,70.14812,7,0,1,117.27783,45.84190,41,59,86,118,150,176,192
2020-06-12,11:48:05,164,blackrockforest_IR_2020_06_12_114805.jpg,71.73468,7,0,1,121.11545,46.24680,43,62,89,122,153,180,196
2020-06-12,12:18:05,164,blackrockforest_IR_2020_06_12_121805.jpg,71.24049,8,0,1,106.04686,42.71032,35,52,77,106,134,161,178
2020-06-12,12:48:05,164,blackrockforest_IR_2020_06_12_124805.jpg,68.81290,11,0,1,54.42217,18.93429,18,29,43,56,68,77,82
2020-06-12,13:18:05,164,blackrockforest_IR_2020_06_12_131805.jpg,65.01915,6,0,1,97.01326,39.66252,28,44,69,99,126,147,159
2020-06-12,13:48:05,164,blackrockforest_IR_2020_06_12_134805.jpg,60.39517,12,0,1,63.18586,22.92401,20,32,50,65,79,90,96
2020-06-12,14:18:05,164,blackrockforest_IR_2020_06_12_141805.jpg,55.29078,22,0,1,86.41989,29.46068,29,47,70,90,107,121,128
2020-06-12,14:48:06,164,blackrockforest_IR_2020_06_12_144806.jpg,49.90925,8,0,1,100.45409,45.47105,27,41,66,101,134,159,174
2020-06-12,15:18:05,164,blackrockforest_IR_2020_06_12_151805.jpg,44.38310,8,0,1,95.08916,44.47518,26,38,60,95,128,153,168
2020-06-12,15:48:05,164,blackrockforest_IR_2020_06_12_154805.jpg,38.78193,9,0,1,102.29237,49.81749,27,39,63,100,139,169,186
2020-06-12,16:18:05,164,blackrockforest_IR_2020_06_12_161805.jpg,33.16372,10,0,1,93.85168,48.45963,24,34,56,89,129,160,178
2020-06-12,16:48:05,164,blackrockforest_IR_2020_06_12_164805.jpg,27.57094,12,0,1,92.98532,51.12284,22,32,52,86,129,165,184
2020-06-12,17:18:05,164,blackrockforest_IR_2020_06_12_171805.jpg,22.04036,51,0,1,64.61685,25.81927,19,30,48,66,82,96,106
2020-06-12,17:48:05,164,blackrockforest_IR_2020_06_12_174805.jpg,16.60769,45,0,1,79.61264,29.39381,25,40,62,82,99,115,124
2020-06-12,18:18:05,164,blackrockforest_IR_2020_06_12_181805.jpg,11.31081,59,0,1,87.02580,30.35668,28,46,70,90,108,122,131
2020-06-12,18:48:05,164,blackrockforest_IR_2020_06_12_184805.jpg,6.20894,117,0,1,82.96693,30.42649,26,42,66,85,102,117,128
2020-06-12,19:18:05,164,blackrockforest_IR_2020_06_12_191805.jpg,1.46133,287,0,1,75.95504,36.24398,22,36,56,75,91,108,126
2020-06-13,04:48:05,165,blackrockforest_IR_2020_06_13_044805.jpg,3.58491,42,0,1,102.68626,62.26356,25,33,55,89,139,199,237
2020-06-13,05:18:06,165,blackrockforest_IR_2020_06_13_051806.jpg,8.53704,24,0,1,104.47867,61.16114,25,35,56,93,142,196,230
2020-06-13,05:48:05,165,blackrockforest_IR_2020_06_13_054805.jpg,13.73564,18,0,1,103.25509,57.19276,28,37,59,94,139,186,216
2020-06-13,06:18:05,165,blackrockforest_IR_2020_06_13_061805.jpg,19.10127,16,0,1,108.70922,55.23590,35,44,66,100,143,188,216
2020-06-13,06:48:05,165,blackrockforest_IR_2020_06_13_064805.jpg,24.58421,14,0,1,109.02361,52.71874,39,48,69,101,142,184,210
2020-06-13,07:18:05,165,blackrockforest_IR_2020_06_13_071805.jpg,30.14862,12,0,1,103.27976,49.66078,35,45,66,96,134,172,196
2020-06-13,07:48:05,165,blackrockforest_IR_2020_06_13_074805.jpg,35.75895,10,0,1,97.32779,45.55507,33,44,64,91,126,160,181
2020-06-13,08:18:06,165,blackrockforest_IR_2020_06_13_081806.jpg,41.37968,10,0,1,101.92132,45.65650,36,48,69,97,131,164,185
2020-06-13,08:48:05,165,blackrockforest_IR_2020_06_13_084805.jpg,46.95445,9,0,1,95.75316,45.22790,29,43,65,91,121,156,180
2020-06-13,09:18:05,165,blackrockforest_IR_2020_06_13_091805.jpg,52.42882,8,0,1,75.94347,30.85573,29,39,54,74,97,117,129
2020-06-13,09:48:05,165,blackrockforest_IR_2020_06_13_094805.jpg,57.70414,8,0,1,107.45536,45.84878,36,51,75,105,139,169,186
2020-06-13,10:18:05,165,blackrockforest_IR_2020_06_13_101805.jpg,62.62549,8,0,1,105.90008,45.73440,34,49,73,104,137,167,184
2020-06-13,10:48:05,165,blackrockforest_IR_2020_06_13_104805.jpg,66.92946,8,0,1,108.20294,46.97451,32,48,74,108,141,170,186
2020-06-13,11:18:05,165,blackrockforest_IR_2020_06_13_111805.jpg,70.17990,8,0,1,124.25416,46.02831,50,67,92,124,157,184,200
2020-06-13,11:48:05,165,blackrockforest_IR_2020_06_13_114805.jpg,71.78335,7,0,1,116.19754,47.56170,37,55,82,117,150,178,193
2020-06-13,12:18:05,165,blackrockforest_IR_2020_06_13_121805.jpg,71.30270,7,0,1,116.55156,48.13545,36,54,82,118,151,178,194
2020-06-13,12:48:06,165,blackrockforest_IR_2020_06_13_124806.jpg,68.88019,7,0,1,121.74267,48.48260,41,59,87,124,156,184,200
2020-06-13,13:18:06,165,blackrockforest_IR_2020_06_13_131806.jpg,65.08789,7,0,1,114.37197,48.17236,33,50,79,117,149,176,191
2020-06-13,13:48:05,165,blackrockforest_IR_2020_06_13_134805.jpg,60.46629,7,0,1,112.17641,48.61281,30,47,76,115,148,174,189
2020-06-13,14:18:05,165,blackrockforest_IR_2020_06_13_141805.jpg,55.36134,8,0,1,109.29746,48.18625,30,45,73,111,145,171,186
2020-06-13,14:48:05,165,blackrockforest_IR_2020_06_13_144805.jpg,49.98228,8,0,1,105.41232,46.82884,31,44,69,106,140,166,181
2020-06-13,15:18:05,165,blackrockforest_IR_2020_06_13_151805.jpg,44.45267,8,0,1,99.16922,46.51966,27,39,62,98,134,161,176
2020-06-13,15:48:06,165,blackrockforest_IR_2020_06_13_154806.jpg,38.84815,8,0,1,104.02907,43.97444,40,50,69,101,137,163,178
2020-06-13,16:18:05,165,blackrockforest_IR_2020_06_13_161805.jpg,33.23298,10,0,1,105.17918,50.07324,34,44,65,100,143,174,192
2020-06-13,16:48:05,165,blackrockforest_IR_2020_06_13_164805.jpg,27.64026,12,0,1,98.07821,53.81183,24,34,54,91,137,174,194
2020-06-13,17:18:05,165,blackrockforest_IR_2020_06_13_171805.jpg,22.10978,14,0,1,89.35741,53.00954,20,29,47,79,126,166,188
2020-06-13,17:48:06,165,blackrockforest_IR_2020_06_13_174806.jpg,16.67423,18,0,1,83.01143,54.48931,17,25,41,69,116,166,191
2020-06-13,18:18:05,165,blackrockforest_IR_2020_06_13_181805.jpg,11.38032,28,0,1,78.38108,55.83438,16,24,39,62,102,162,201
2020-06-13,18:48:06,165,blackrockforest_IR_2020_06_13_184806.jpg,6.27503,111,0,1,75.57976,45.02864,19,30,49,68,90,125,168
2020-06-13,19:18:05,165,blackrockforest_IR_2020_06_13_191805.jpg,1.52528,223,0,1,71.36023,37.52129,21,32,50,68,85,105,127
2020-06-14,04:48:05,166,blackrockforest_IR_2020_06_14_044805.jpg,3.58351,40,0,1,102.22467,62.69542,25,32,55,88,137,201,241
2020-06-14,05:18:05,166,blackrockforest_IR_2020_06_14_051805.jpg,8.52974,24,0,1,103.64945,60.79447,24,34,56,92,141,195,227
2020-06-14,05:48:05,166,blackrockforest_IR_2020_06_14_054805.jpg,13.72858,18,0,1,103.81983,56.98388,29,38,59,94,138,186,217
2020-06-14,06:18:05,166,blackrockforest_IR_2020_06_14_061805.jpg,19.09208,16,0,1,108.98377,54.18188,36,45,67,101,143,186,214
2020-06-14,06:48:05,166,blackrockforest_IR_2020_06_14_064805.jpg,24.57339,14,0,1,107.04883,51.16616,38,47,68,100,139,179,203
2020-06-14,07:18:05,166,blackrockforest_IR_2020_06_14_071805.jpg,30.13669,12,0,1,102.98181,48.49296,36,46,67,97,134,170,193
2020-06-14,07:48:05,166,blackrockforest_IR_2020_06_14_074805.jpg,35.74648,10,0,1,96.77734,44.77120,34,44,64,91,125,158,179
2020-06-14,08:18:06,166,blackrockforest_IR_2020_06_14_081806.jpg,41.36737,10,0,1,102.80769,46.40873,37,49,69,97,133,167,187
2020-06-14,08:48:05,166,blackrockforest_IR_2020_06_14_084805.jpg,46.94318,10,0,1,107.55562,47.59018,38,51,73,103,139,173,193
2020-06-14,09:18:05,166,blackrockforest_IR_2020_06_14_091805.jpg,52.41975,8,0,1,98.53376,43.11804,35,47,67,95,127,157,175
2020-06-14,09:48:05,166,blackrockforest_IR_2020_06_14_094805.jpg,57.69895,8,0,1,101.99611,44.25324,35,48,70,99,132,162,179
2020-06-14,10:18:05,166,blackrockforest_IR_2020_06_14_101805.jpg,62.62661,8,0,1,106.11856,45.39365,35,50,73,104,138,166,183
2020-06-14,10:48:05,166,blackrockforest_IR_2020_06_14_104805.jpg,66.94042,8,0,1,110.97587,46.69509,36,52,77,110,144,173,189
2020-06-14,11:18:05,166,blackrockforest_IR_2020_06_14_111805.jpg,70.20494,7,0,1,116.31230,47.53627,38,56,82,116,150,179,195
2020-06-14,11:48:05,166,blackrockforest_IR_2020_06_14_114805.jpg,71.82503,7,0,1,116.52587,47.86174,37,55,82,118,151,178,194
2020-06-14,12:18:05,166,blackrockforest_IR_2020_06_14_121805.jpg,71.35833,7,0,1,116.49790,48.37756,35,53,82,118,151,179,194
2020-06-14,12:48:05,166,blackrockforest_IR_2020_06_14_124805.jpg,68.94526,7,0,1,114.45490,48.08206,33,51,80,117,149,176,191
2020-06-14,13:18:05,166,blackrockforest_IR_2020_06_14_131805.jpg,65.15641,7,0,1,115.60208,49.15200,33,50,79,118,152,178,193
2020-06-14,13:48:05,166,blackrockforest_IR_2020_06_14_134805.jpg,60.53304,7,0,1,111.97556,49.24881,29,46,75,115,148,175,190
2020-06-14,14:18:06,166,blackrockforest_IR_2020_06_14_141806.jpg,55.42501,8,0,1,109.13634,48.53091,30,44,72,111,145,171,186
2020-06-14,14:48:05,166,blackrockforest_IR_2020_06_14_144805.jpg,50.04856,8,0,1,104.08826,48.38720,27,40,66,105,141,167,182
2020-06-14,15:18:06,166,blackrockforest_IR_2020_06_14_151806.jpg,44.51558,8,0,1,98.02283,47.18493,25,37,60,97,134,161,175
2020-06-14,15:48:05,166,blackrockforest_IR_2020_06_14_154805.jpg,38.91711,8,0,1,92.44905,45.89994,24,35,55,90,127,154,169
2020-06-14,16:18:06,166,blackrockforest_IR_2020_06_14_161806.jpg,33.29563,10,0,1,97.05901,50.79853,24,34,56,92,135,167,185
2020-06-14,16:48:05,166,blackrockforest_IR_2020_06_14_164805.jpg,27.70601,11,0,1,95.77215,53.55873,22,32,52,88,135,172,192
2020-06-14,17:18:06,166,blackrockforest_IR_2020_06_14_171806.jpg,22.17249,14,0,1,90.66076,53.90808,20,29,47,80,128,169,192
2020-06-14,17:48:05,166,blackrockforest_IR_2020_06_14_174805.jpg,16.74294,18,0,1,83.97393,55.18068,17,26,42,69,117,167,195
2020-06-14,18:18:06,166,blackrockforest_IR_2020_06_14_181806.jpg,11.44296,28,0,1,78.76784,55.77821,17,25,40,62,102,163,202
2020-06-14,18:48:05,166,blackrockforest_IR_2020_06_14_184805.jpg,6.34251,55,0,1,70.07069,51.28995,16,24,39,57,82,133,191
2020-06-14,19:18:05,166,blackrockforest_IR_2020_06_14_191805.jpg,1.58531,339,0,1,84.61471,36.37968,25,40,63,85,104,123,138
2020-06-15,04:48:05,167,blackrockforest_IR_2020_06_15_044805.jpg,3.57721,40,0,1,100.16190,57.60492,26,36,57,89,133,186,219
2020-06-15,05:18:05,167,blackrockforest_IR_2020_06_15_051805.jpg,8.52041,38,0,1,98.08932,51.04511,27,39,60,91,128,169,196
2020-06-15,05:48:05,167,blackrockforest_IR_2020_06_15_054805.jpg,13.71679,22,0,1,104.44516,54.51288,30,41,63,97,138,182,210
2020-06-15,06:18:05,167,blackrockforest_IR_2020_06_15_061805.jpg,19.07831,18,0,1,93.30374,45.67592,31,40,59,87,121,156,178
2020-06-15,07:18:05,167,blackrockforest_IR_2020_06_15_071805.jpg,30.12035,12,0,1,102.21263,47.90447,35,46,67,96,132,168,191
2020-06-15,07:48:05,167,blackrockforest_IR_2020_06_15_074805.jpg,35.72964,10,0,1,96.94974,44.43807,34,45,65,92,125,158,178
2020-06-15,08:18:05,167,blackrockforest_IR_2020_06_15_081805.jpg,41.34753,10,0,1,101.39846,44.17300,36,49,70,97,130,161,180
2020-06-15,08:48:05,167,blackrockforest_IR_2020_06_15_084805.jpg,46.92738,9,0,1,109.37233,47.41945,39,53,75,105,141,174,194
2020-06-15,09:18:06,167,blackrockforest_IR_2020_06_15_091806.jpg,52.40896,10,0,1,104.82518,44.01034,35,51,74,102,134,164,181
