"datetime","solar_elev","exposure_rgb","r","g","b","ir","exposure_ir","Y","Z_prime","R_prime","Y_prime","X_prime","NDVI_c","EVI2_c","year","d1","d3"
2013-05-31 12:53:26,77.4762,103,123,81,54,98,49,90.63,14,12.1195501214208,8.93003924800299,5.06996075199701,-0.410109945613718,-0.501295134849983,2013,151,152
2013-05-31 12:53:26,77.4762,103,123,81,54,94,47,90.63,13.7113092008021,12.1195501214208,8.93003924800299,4.7812699527991,-0.434196692018238,-0.526144325044262,2013,151,152
2013-05-31 12:58:19,76.76538,103,123,81,54,98,49,90.63,14,12.1195501214208,8.93003924800299,5.06996075199701,-0.410109945613718,-0.501295134849983,2013,151,152
2013-05-31 12:58:19,76.76538,103,123,81,54,94,47,90.63,13.7113092008021,12.1195501214208,8.93003924800299,4.7812699527991,-0.434196692018238,-0.526144325044262,2013,151,152
2013-05-31 13:01:10,76.32785,103,123,81,54,98,49,90.63,14,12.1195501214208,8.93003924800299,5.06996075199701,-0.410109945613718,-0.501295134849983,2013,151,152
2013-05-31 13:31:14,71.03123,105,123,81,55,95,49,90.74,13.5714285714286,12.003570897267,8.85531726193499,4.71611130949358,-0.435861130472128,-0.527699263177649,2013,151,152
2013-05-31 14:01:10,65.10444,109,122,81,54,95,51,90.33,13.3026607982661,11.685480679698,8.65204483440266,4.65061596386343,-0.430633147521642,-0.521939756856713,2013,151,152
2013-05-31 14:31:09,58.9021,117,122,81,54,96,55,90.33,12.9446373592942,11.278903989913,8.35101145417082,4.59362590512342,-0.421185414612459,-0.511685929777618,2013,151,152
2013-05-31 15:01:11,52.57376,127,121,81,54,95,59,90.03,12.3679465431783,10.737013763935,7.98887065427327,4.379075888905,-0.420607314526973,-0.510302143466531,2013,151,152
2013-05-31 16:01:11,39.83873,168,120,82,56,96,79,90.54,10.8008438488898,9.25820099772552,6.9853126527839,3.81553119610593,-0.416305743526519,-0.503294507307174,2013,151,152
2013-06-01 09:01:11,45.47256,162,121,82,57,96,77,90.95,10.9402153401252,9.50665783595247,7.14570686099072,3.79450847913452,-0.429447254586907,-0.517208307279153,2013,152,152
2013-06-01 10:01:10,58.17388,130,122,83,57,95,61,91.84,12.1635035936251,10.7001078355458,8.05490084931576,4.10860274430936,-0.445109994937917,-0.535218319181237,2013,152,152
2013-06-01 10:31:10,64.40696,119,123,82,55,95,55,91.33,12.8097973868016,11.275391513447,8.37220737335865,4.43759001344295,-0.435168939026778,-0.526008528273946,2013,152,152
2013-06-01 11:01:12,70.41183,111,123,81,55,94,51,90.74,13.1626327898633,11.6746433477557,8.61265965345818,4.54997313640512,-0.43912718789415,-0.530597079382053,2013,152,152
2013-06-01 11:31:13,75.83871,107,124,82,55,95,49,91.63,13.5714285714286,11.9875324641662,8.85820644912541,4.71322212230316,-0.435567764570145,-0.527379219376124,2013,152,152
2013-06-01 12:01:16,79.70519,103,123,81,54,97,49,90.63,13.8571428571429,12.1195501214208,8.93003924800299,4.92710360913987,-0.421927178551563,-0.513540412600792,2013,152,152
2013-06-01 12:31:10,79.97923,101,123,81,55,95,47,90.74,13.8571741923,12.2389574395829,9.02896746396544,4.82820672833454,-0.434211017034625,-0.526306239922613,2013,152,152
2013-06-01 13:01:10,76.45062,103,124,82,55,94,47,91.63,13.7113092008021,12.2180830492372,9.02857217581942,4.68273702498267,-0.445856827725703,-0.538144652011035,2013,152,152
2013-06-01 13:31:12,71.14287,105,124,81,55,96,49,91.04,13.7142857142857,12.1011609045618,8.88459426412344,4.82969145016227,-0.429480412565918,-0.521289993602121,2013,152,152
2013-06-01 14:01:10,65.19933,109,124,82,55,96,51,91.63,13.4426888066689,11.8770459367423,8.77656225148141,4.66612655518749,-0.435884917785418,-0.527560769010955,2013,152,152
2013-06-01 14:31:10,58.9879,116,122,81,54,94,53,90.33,12.9118930111768,11.3274156288002,8.38692994876655,4.52496306241022,-0.429112418955881,-0.519894099643037,2013,152,152
2013-06-01 15:01:11,52.66038,127,123,81,54,96,59,90.63,12.4981354541591,10.9144850658182,8.04211204483824,4.45602340932085,-0.420185296208226,-0.510134356275313,2013,152,152
2013-06-01 16:01:10,39.92844,162,120,81,55,95,75,89.84,10.9696551146029,9.42809041582063,7.05849702464438,3.91115808995851,-0.41358644180532,-0.500836763362582,2013,152,152
2013-06-02 10:01:10,58.19415,130,122,82,56,97,63,91.14,12.220851293965,10.7001078355458,7.99350678796426,4.22734450600075,-0.433614737561736,-0.523557525987167,2013,153,152
2013-06-02 10:31:11,64.43691,119,123,81,55,95,55,90.74,12.8097973868016,11.275391513447,8.31812216203399,4.49167522476761,-0.430245929779552,-0.520980904181667,2013,153,152
2013-06-02 11:01:10,70.4445,111,123,81,54,95,51,90.63,13.3026607982661,11.6746433477557,8.6022189155049,4.70044188276119,-0.425903216185848,-0.517073480831276,2013,153,152
2013-06-02 11:31:10,75.89445,107,124,82,55,95,49,91.63,13.5714285714286,11.9875324641662,8.85820644912541,4.71322212230316,-0.435567764570145,-0.527379219376124,2013,153,152
2013-06-02 12:01:10,79.8034,103,123,81,54,94,47,90.63,13.7113092008021,12.1195501214208,8.93003924800299,4.7812699527991,-0.434196692018238,-0.526144325044262,2013,153,152
2013-06-02 12:31:14,80.10783,103,124,82,54,95,47,91.52,13.8571741923,12.2180830492372,9.01773355375961,4.83944063854037,-0.432574067945393,-0.524605124314545,2013,153,152
2013-06-02 13:01:10,76.56941,103,123,81,54,94,47,90.63,13.7113092008021,12.1195501214208,8.93003924800299,4.7812699527991,-0.434196692018238,-0.526144325044262,2013,153,152
2013-06-02 13:31:10,71.25174,103,123,80,53,94,47,89.93,13.7113092008021,12.1195501214208,8.86106619853149,4.8502430022706,-0.428367456583874,-0.520170102109083,2013,153,152
2013-06-02 14:01:09,65.29554,190,121,86,62,94,232,93.86,6.17140234440696,8.77826262633114,6.80932008353257,-0.637917739125609,-1.15672990468211,-1.09848562579352,2013,153,152
2013-06-02 15:01:15,52.73139,113,123,80,53,95,51,89.93,13.3026607982661,11.5708666811182,8.45990276937369,4.8427580288924,-0.409909984607018,-0.500412122259665,2013,153,152
2013-06-02 16:01:12,40.00617,160,120,81,55,96,75,89.84,11.0851251684408,9.48683298050514,7.10247562473818,3.98264954370263,-0.408641046670517,-0.495853642948491,2013,153,152
2013-06-03 08:01:10,32.79329,226,120,83,59,96,104,91.46,9.41357448663283,7.98228126285287,6.08382870250436,3.32974578412847,-0.411291049729761,-0.495219880991407,2013,154,155
2013-06-03 10:01:12,58.21695,130,122,82,57,95,61,91.25,12.1635035936251,10.7001078355458,8.00315442617664,4.16034916744848,-0.440077897118479,-0.530125628025385,2013,154,155
2013-06-03 10:31:11,64.45859,119,123,81,55,96,55,90.74,12.9446373592942,11.275391513447,8.31812216203399,4.62651519726026,-0.418118181495169,-0.50851896781663,2013,154,155
2013-06-03 11:01:10,70.47812,111,123,81,55,95,51,90.74,13.3026607982661,11.6746433477557,8.61265965345818,4.69000114480792,-0.426812950695125,-0.518007959395817,2013,154,155
2013-06-03 11:31:10,75.95187,107,124,82,55,95,49,91.63,13.5714285714286,11.9875324641662,8.85820644912541,4.71322212230316,-0.435567764570145,-0.527379219376124,2013,154,155
2013-06-03 12:01:10,79.90254,103,124,81,54,95,47,90.93,13.8571741923,12.2180830492372,8.95959912634792,4.89757506595206,-0.42770823850405,-0.519612823842365,2013,154,155
2013-06-03 12:31:09,80.2403,101,123,81,55,95,47,90.74,13.8571741923,12.2389574395829,9.02896746396544,4.82820672833454,-0.434211017034625,-0.526306239922613,2013,154,155
