"datetime","solar_elev","exposure_rgb","r","g","b","ir","exposure_ir","Y","Z_prime","R_prime","Y_prime","X_prime","NDVI_c","EVI2_c","year","d1","d3"
2018-06-20 17:04:05,28.00164,23,55,33,10,51,12,37.07,14.7224318643355,11.4682927731391,7.72962932909576,6.9928025352397,-0.242428207164293,-0.315027126943496,2018,171,170
2018-06-20 17:34:05,21.80426,31,54,31,10,47,14,35.59,12.5612783698839,9.69868630944585,6.39215269913292,6.16912567075103,-0.222435244575606,-0.289821634237528,2018,171,170
2018-06-20 18:04:05,15.70806,48,52,30,10,44,20,34.4,9.83869910099907,7.50555349946513,4.96521231503078,4.87348678596829,-0.212622840931702,-0.275472754859387,2018,171,170
2018-06-20 18:34:05,9.74547,89,55,33,11,42,34,37.18,7.20294057598537,5.82998834003498,3.94107211786365,3.26186845812172,-0.282463740787682,-0.35172322853679,2018,171,170
2018-06-21 06:04:05,8.62491,120,56,41,22,40,42,43.41,6.17213399848368,5.11207720338155,3.96277270354988,2.2093612949338,-0.396467976766541,-0.468834945139835,2018,172,173
2018-06-21 06:34:05,14.55473,67,49,29,12,42,24,33.13,8.57321409974112,5.98630277345896,4.04747369152439,4.52574040821673,-0.138941815591876,-0.183553527063897,2018,172,173
2018-06-21 07:04:05,20.62909,43,56,33,12,50,18,37.59,11.7851130197758,8.53991993862586,5.73242125880261,6.05269176097318,-0.170444347376215,-0.225713579009036,2018,172,173
2018-06-21 07:34:05,26.80921,32,60,35,13,54,14,40.08,14.4321070632709,10.6066017177982,7.08520994748921,7.34689711578171,-0.181563751569115,-0.241082859154635,2018,172,173
2018-06-21 08:04:05,33.07009,26,63,37,13,57,11,42.16,17.1861466409325,12.3553165137056,8.26825625742584,8.91789038350669,-0.161584764667022,-0.217170183505594,2018,172,173
2018-06-21 08:34:05,39.39007,22,64,37,12,58,10,42.35,18.3412104289766,13.6448458467591,9.0290503376601,9.3121600913165,-0.188730436674957,-0.251550561615147,2018,172,173
2018-06-21 09:04:05,45.74825,19,65,37,10,52,8,42.43,18.3847763108502,14.9120227015865,9.73410958812793,8.6506667227223,-0.265731804469,-0.344488443793528,2018,172,173
2018-06-21 09:34:05,52.12116,17,67,40,12,63,8,45.02,22.2738636073762,16.2498868774343,10.9189538391357,11.3549097682405,-0.177323425780814,-0.238292843339144,2018,172,173
2018-06-21 10:04:06,58.48084,15,66,38,11,71,8,43.43,25.1022907321224,17.0411267233126,11.2135777817192,13.8887129504032,-0.101921439172164,-0.141269032406975,2018,172,173
2018-06-21 10:34:05,64.76477,13,63,37,10,78,7,41.83,29.4812288947197,17.4730561810947,11.6015546040507,17.8796742906691,0.0115017455270988,0.0167153682710377,2018,172,173
2018-06-21 11:04:05,70.8761,11,59,35,10,57,6,39.45,23.2701525564402,17.7891693300881,11.8946225435928,11.3755300128474,-0.219911038403837,-0.291160945593664,2018,172,173
2018-06-21 11:34:05,76.52837,11,61,36,10,59,6,40.64,24.0866491373679,18.3921920192436,12.2534210436403,11.8332280937276,-0.217001580160046,-0.287802666050824,2018,172,173
2018-06-21 12:04:05,80.79059,11,62,37,11,61,6,41.64,24.9031457182956,18.6937033638213,12.5549323882181,12.3482133300776,-0.204416824396379,-0.272511250937647,2018,172,173
2018-06-21 12:34:05,81.27794,11,62,37,11,61,6,41.64,24.9031457182956,18.6937033638213,12.5549323882181,12.3482133300776,-0.204416824396379,-0.272511250937647,2018,172,173
2018-06-21 13:04:05,77.53803,11,61,37,11,60,6,41.34,24.4948974278318,18.3921920192436,12.4644789848447,12.030418442987,-0.209113336416499,-0.278187279757824,2018,172,173
2018-06-21 13:34:05,72.05023,11,60,36,10,57,6,40.34,23.2701525564402,18.0906806746658,12.162967640267,11.1071849161732,-0.239178296672607,-0.314431273379304,2018,172,173
2018-06-21 14:04:06,65.9942,11,58,35,10,53,6,39.15,21.6371593945847,17.4876579855103,11.8041691402194,9.8329902543653,-0.280178847292968,-0.362413791737366,2018,172,173
2018-06-21 14:34:05,59.7337,11,56,34,10,48,6,37.96,19.5959179422654,16.8846352963548,11.4453706401719,8.15054730209352,-0.348872550056919,-0.439573301119898,2018,172,173
2018-06-21 15:04:05,53.38598,13,58,35,10,66,8,39.15,23.3345237791561,16.0863056905316,10.8582563411089,12.4762674380472,-0.126390512375523,-0.173281610674644,2018,172,173
2018-06-21 15:34:05,47.01345,13,55,32,9,57,8,36.37,20.1525432638166,15.2542553961938,10.0872230683558,10.0653201954608,-0.204937684755003,-0.2720963384304,2018,172,173
2018-06-21 16:04:05,40.65028,15,55,32,9,48,8,36.37,16.9705627484771,14.2009389360939,9.39069362010425,7.57986912837289,-0.303986417222169,-0.387994631307984,2018,172,173
2018-06-21 16:34:05,34.32097,17,53,32,9,50,10,35.77,15.8113883008419,12.8543881269256,8.67549930754963,7.13588899329227,-0.286064024987916,-0.366698138774973,2018,172,173
2018-06-21 17:04:05,28.04662,23,55,33,10,51,12,37.07,14.7224318643355,11.4682927731391,7.72962932909576,6.9928025352397,-0.242428207164293,-0.315027126943496,2018,172,173
2018-06-21 17:34:06,21.84511,33,56,33,11,47,14,37.48,12.5612783698839,9.74834873351908,6.52443054521955,6.03684782466439,-0.235125416093127,-0.304892301129353,2018,172,173
2018-06-21 18:04:05,15.7514,48,52,30,10,44,20,34.4,9.83869910099907,7.50555349946513,4.96521231503078,4.87348678596829,-0.212622840931702,-0.275472754859387,2018,172,173
2018-06-21 18:34:05,9.78755,89,57,35,12,42,34,39.07,7.20294057598537,6.04198791603625,4.14141171718485,3.06152885880052,-0.327396448092904,-0.401412955311355,2018,172,173
2018-06-22 06:04:06,8.5838,118,56,41,22,41,42,43.41,6.32643734844577,5.15521786023061,3.99621441629662,2.33022293214915,-0.377398607034249,-0.449761297268577,2018,173,173
2018-06-22 06:34:05,14.50912,67,48,29,12,42,24,32.83,8.57321409974112,5.86413332910265,4.0108228582175,4.56239124152362,-0.124849088376611,-0.165731495116485,2018,173,173
2018-06-22 07:04:05,20.58274,42,55,32,12,50,18,36.7,11.7851130197758,8.48668424791505,5.66293294360877,6.12218007616702,-0.161854071561898,-0.215031379923432,2018,173,173
2018-06-22 07:34:05,26.76225,32,61,36,13,54,14,40.97,14.4321070632709,10.7833784130948,7.24254120630321,7.18956585696771,-0.199956807417099,-0.263710517968428,2018,173,173
2018-06-22 08:04:05,33.02267,26,64,38,13,58,11,43.05,17.4876579855103,12.5514326488438,8.44279961769882,9.04485836781147,-0.162369282685069,-0.218242654464279,2018,173,173
2018-06-22 08:34:06,39.34585,22,65,38,12,60,10,43.24,18.9736659610103,13.8580465631147,9.2187989752166,9.75486698579368,-0.173768458044039,-0.233060101030957,2018,173,173
2018-06-22 09:04:05,45.7003,19,66,38,11,54,8,43.43,19.0918830920368,15.1414384354571,9.9635253219985,9.12835777003828,-0.247759833436807,-0.323507857560978,2018,173,173
2018-06-22 09:34:05,52.07316,17,68,40,12,64,8,45.32,22.6274169979695,16.4924225024706,10.9917145266466,11.6357024713229,-0.172664194135679,-0.232523507378193,2018,173,173
2018-06-22 10:04:05,58.42947,15,66,39,11,72,8,44.02,25.4558441227157,17.0411267233126,11.36591512667,14.0899289960457,-0.0947991534200302,-0.131776646534188,2018,173,173
2018-06-22 10:34:05,64.71745,13,64,38,10,53,6,42.72,21.6371593945847,17.7504062792073,11.8483961913709,9.78876320321385,-0.289102512008416,-0.372807740470483,2018,173,173
2018-06-22 11:04:05,70.83024,11,60,36,10,57,6,40.34,23.2701525564402,18.0906806746658,12.162967640267,11.1071849161732,-0.239178296672607,-0.314431273379304,2018,173,173
2018-06-22 11:34:06,76.48977,11,61,36,11,59,6,40.75,24.0866491373679,18.3921920192436,12.2865872915439,11.8000618458241,-0.218338458694752,-0.289426459632658,2018,173,173
2018-06-22 12:04:06,80.76598,11,62,37,11,60,6,41.64,24.4948974278318,18.6937033638213,12.5549323882181,11.9399650396137,-0.220467827596199,-0.292092184328805,2018,173,173
2018-06-22 12:34:05,81.28653,11,61,37,11,61,6,41.34,24.9031457182956,18.3921920192436,12.4644789848447,12.4386667334509,-0.193102804354172,-0.258489613310068,2018,173,173
2018-06-22 13:04:05,77.56925,11,61,37,11,60,6,41.34,24.4948974278318,18.3921920192436,12.4644789848447,12.030418442987,-0.209113336416499,-0.278187279757824,2018,173,173
2018-06-22 13:34:05,72.08917,11,60,37,11,57,6,41.04,23.2701525564402,18.0906806746658,12.3740255814714,10.8961269749688,-0.248200967373092,-0.325170157588949,2018,173,173
2018-06-22 14:04:05,66.03942,11,58,35,11,53,6,39.26,21.6371593945847,17.4876579855103,11.837335388123,9.79982400646174,-0.281734825562516,-0.364212828309396,2018,173,173
2018-06-22 14:34:05,59.77662,11,56,34,10,47,6,37.96,19.1876696518016,16.8846352963548,11.4453706401719,7.74229901162966,-0.371233226612418,-0.463932693249068,2018,173,173
2018-06-22 15:04:05,53.42931,13,58,35,10,65,8,39.15,22.9809703885628,16.0863056905316,10.8582563411089,12.1227140474539,-0.140507953835079,-0.191552450806621,2018,173,173
2018-06-22 15:34:05,47.05677,13,54,33,10,56,8,36.77,19.7989898732233,14.9769052980812,10.1981631076008,9.60082676562249,-0.218737779324972,-0.288754559655849,2018,173,173
2018-06-22 16:04:05,40.69333,15,54,33,10,48,8,36.77,16.9705627484771,13.9427400463467,9.49397317600311,7.47658957247402,-0.301883886608244,-0.385448206256572,2018,173,173
2018-06-22 16:34:05,34.36352,17,53,32,10,50,10,35.88,15.8113883008419,12.8543881269256,8.70217822630363,7.10921007453827,-0.287782693000007,-0.368661201250149,2018,173,173
2018-06-22 17:04:05,28.08849,23,55,33,11,51,12,37.18,14.7224318643355,11.4682927731391,7.75256591464204,6.96986594969342,-0.243973755246784,-0.31684623810158,2018,173,173
2018-06-22 17:34:05,21.88951,31,54,32,10,47,14,36.18,12.5612783698839,9.69868630944585,6.49811982732872,6.06315854255523,-0.230653695746095,-0.299565514638402,2018,173,173
2018-06-22 18:04:05,15.79126,48,52,30,10,44,20,34.4,9.83869910099907,7.50555349946513,4.96521231503078,4.87348678596829,-0.212622840931702,-0.275472754859387,2018,173,173
2018-06-22 18:34:05,9.82595,87,54,33,12,41,32,36.99,7.24784450716211,5.78940768812409,3.965744266365,3.28210024079711,-0.276393678644467,-0.344852254057534,2018,173,173
2018-06-23 06:04:05,8.53295,120,56,41,23,41,43,43.52,6.25244138363679,5.11207720338155,3.9728142837708,2.27962709986599,-0.383193102336511,-0.455418469641848,2018,174,173
2018-06-23 06:34:05,14.46054,69,49,30,12,44,25,33.72,8.8,5.89890680120269,4.05941096605214,4.74058903394786,-0.10886961047797,-0.145532187146082,2018,174,173
2018-06-23 07:04:06,20.53697,43,55,33,12,50,18,37.29,11.7851130197758,8.38742136829326,5.68667168770283,6.09844133207296,-0.158014754355115,-0.210165895375635,2018,174,173
2018-06-23 07:34:05,26.71265,32,60,36,13,54,14,40.67,14.4321070632709,10.6066017177982,7.18950819771422,7.2425988655567,-0.188467984128016,-0.249566638242918,2018,174,173
2018-06-23 08:04:06,32.97626,26,63,38,13,57,12,42.75,16.4544826719043,12.3553165137056,8.38396477715737,8.07051789474697,-0.209773492395763,-0.27662938757574,2018,174,173
2018-06-23 08:34:05,39.29221,22,63,37,12,58,10,42.05,18.3412104289766,13.4316451304035,8.96509012275342,9.37612030622318,-0.177813334473686,-0.237932876506362,2018,174,173
2018-06-23 09:04:05,45.65005,19,65,38,11,52,8,43.13,18.3847763108502,14.9120227015865,9.89470060183733,8.49007570901291,-0.274417570591231,-0.354577005531365,2018,174,173
2018-06-23 09:34:05,52.02285,17,67,40,12,62,8,45.02,21.920310216783,16.2498868774343,10.9189538391357,11.0013563776473,-0.192597836754048,-0.257275434031313,2018,174,173
2018-06-23 10:04:05,58.37923,15,65,38,11,70,8,43.13,24.7487373415292,16.7829278335655,11.1361181147951,13.6126192267341,-0.104301745270188,-0.144389394210148,2018,174,173
2018-06-23 10:34:05,64.66748,13,63,37,10,77,7,41.83,29.1032644217105,17.4730561810947,11.6015546040507,17.5017098176598,0.000819265997837715,0.00118526793996808,2018,174,173
2018-06-23 11:04:05,70.78119,12,59,35,10,56,6,39.45,22.8619042659763,17.031832941094,11.3882340597654,11.473670206211,-0.194985603522262,-0.260457147079396,2018,174,173
2018-06-23 11:34:05,76.44109,11,60,36,10,59,6,40.34,24.0866491373679,18.0906806746658,12.162967640267,11.9236814971009,-0.205468273564244,-0.273644623170184,2018,174,173
2018-06-23 12:04:05,80.73187,11,61,37,11,60,6,41.34,24.4948974278318,18.3921920192436,12.4644789848447,12.030418442987,-0.209113336416499,-0.278187279757824,2018,174,173
2018-06-23 12:34:05,81.28816,11,61,37,11,60,6,41.34,24.4948974278318,18.3921920192436,12.4644789848447,12.030418442987,-0.209113336416499,-0.278187279757824,2018,174,173
