#
# ROI IR statistics timeseries for luckyhills
#
# Site: luckyhills
# Veg Type: SH
# ROI ID Number: 3000
# Lat: 31.743896
# Lon: -110.052023
# Elev: 1366
# UTC Offset: -7
# Resize Flag: False
# Version: 1
# Creation Date: 2020-07-29
# Creation Time: 15:44:39
# Update Date: 2020-07-29
# Update Time: 16:03:17
#
date,local_std_time,doy,filename,solar_elev,exposure,awbflag,mask_index,ir_mean,ir_std,ir_5_qtl,ir_10_qtl,ir_25_qtl,ir_50_qtl,ir_75_qtl,ir_90_qtl,ir_95_qtl
2018-06-22,04:34:05,173,luckyhills_IR_2018_06_22_043405.jpg,-8.36326,2400,0,1,23.35085,8.11984,10,13,18,23,29,33,36
2018-06-22,05:04:05,173,luckyhills_IR_2018_06_22_050405.jpg,-1.77974,2389,0,1,98.70671,23.78239,58,67,83,99,116,130,136
2018-06-22,05:34:06,173,luckyhills_IR_2018_06_22_053406.jpg,2.90655,127,0,1,105.39359,39.94951,60,67,79,95,121,159,188
2018-06-22,06:04:06,173,luckyhills_IR_2018_06_22_060406.jpg,8.58380,42,0,1,104.31072,51.03451,29,41,64,100,140,174,194
2018-06-22,06:34:05,173,luckyhills_IR_2018_06_22_063405.jpg,14.50912,24,0,1,104.89269,46.08589,27,42,71,106,138,165,180
2018-06-22,07:04:05,173,luckyhills_IR_2018_06_22_070405.jpg,20.58274,18,0,1,111.98015,45.75900,32,50,81,113,144,172,187
2018-06-22,07:34:05,173,luckyhills_IR_2018_06_22_073405.jpg,26.76225,14,0,1,112.90450,44.85602,35,54,83,113,143,173,189
2018-06-22,08:04:05,173,luckyhills_IR_2018_06_22_080405.jpg,33.02267,11,0,1,116.03428,45.48001,40,58,86,115,146,180,195
2018-06-22,08:34:06,173,luckyhills_IR_2018_06_22_083406.jpg,39.34585,10,0,1,114.92839,44.45592,43,60,85,112,144,179,194
2018-06-22,09:04:05,173,luckyhills_IR_2018_06_22_090405.jpg,45.70030,8,0,1,105.73346,42.28948,39,54,76,103,134,168,181
2018-06-22,09:34:05,173,luckyhills_IR_2018_06_22_093405.jpg,52.07316,8,0,1,117.51410,44.02335,51,64,86,113,148,183,197
2018-06-22,10:04:05,173,luckyhills_IR_2018_06_22_100405.jpg,58.42947,8,0,1,127.15733,45.55276,59,72,94,122,159,195,209
2018-06-22,10:34:05,173,luckyhills_IR_2018_06_22_103405.jpg,64.71745,6,0,1,103.23752,41.26546,41,53,73,98,134,164,176
2018-06-22,11:04:05,173,luckyhills_IR_2018_06_22_110405.jpg,70.83024,6,0,1,107.96384,42.05679,46,57,76,103,140,170,182
2018-06-22,11:34:06,173,luckyhills_IR_2018_06_22_113406.jpg,76.48977,6,0,1,111.36386,42.67796,49,59,78,106,144,174,186
2018-06-22,12:04:06,173,luckyhills_IR_2018_06_22_120406.jpg,80.76598,6,0,1,112.99090,43.09728,50,60,79,108,147,176,188
2018-06-22,12:34:05,173,luckyhills_IR_2018_06_22_123405.jpg,81.28653,6,0,1,113.53982,43.36229,50,61,80,108,148,176,188
2018-06-22,13:04:05,173,luckyhills_IR_2018_06_22_130405.jpg,77.56925,6,0,1,112.81602,43.54003,49,60,79,108,148,176,187
2018-06-22,13:34:05,173,luckyhills_IR_2018_06_22_133405.jpg,72.08917,6,0,1,109.97982,43.30022,46,57,76,105,145,172,182
2018-06-22,14:04:05,173,luckyhills_IR_2018_06_22_140405.jpg,66.03942,6,0,1,105.78654,42.82752,41,53,73,101,141,167,177
2018-06-22,14:34:05,173,luckyhills_IR_2018_06_22_143405.jpg,59.77662,6,0,1,99.69173,42.05761,34,47,68,95,134,160,169
2018-06-22,15:04:05,173,luckyhills_IR_2018_06_22_150405.jpg,53.42931,8,0,1,122.08117,46.15529,52,65,88,117,159,188,199
2018-06-22,15:34:05,173,luckyhills_IR_2018_06_22_153405.jpg,47.05677,8,0,1,111.40720,44.42576,42,56,79,107,146,175,185
2018-06-22,16:04:05,173,luckyhills_IR_2018_06_22_160405.jpg,40.69333,8,0,1,100.92100,41.86397,33,48,71,98,132,160,171
2018-06-22,16:34:05,173,luckyhills_IR_2018_06_22_163405.jpg,34.36352,10,0,1,105.99046,43.85744,33,50,76,104,137,167,179
2018-06-22,17:04:05,173,luckyhills_IR_2018_06_22_170405.jpg,28.08849,12,0,1,107.26413,43.27332,33,51,78,107,137,166,179
2018-06-22,17:34:05,173,luckyhills_IR_2018_06_22_173405.jpg,21.88951,14,0,1,102.34768,41.39330,30,47,74,103,131,156,169
2018-06-22,18:04:05,173,luckyhills_IR_2018_06_22_180405.jpg,15.79126,20,0,1,104.46867,43.96146,28,44,73,106,136,160,174
2018-06-22,18:34:05,173,luckyhills_IR_2018_06_22_183405.jpg,9.82595,32,0,1,103.44942,47.34392,29,41,67,103,138,166,182
2018-06-22,19:04:05,173,luckyhills_IR_2018_06_22_190405.jpg,4.07487,67,0,1,100.40206,50.79885,36,44,60,89,134,173,196
2018-06-22,19:34:05,173,luckyhills_IR_2018_06_22_193405.jpg,-0.95598,1284,0,1,97.99323,23.29160,58,67,83,99,115,127,134
2018-06-22,20:04:05,173,luckyhills_IR_2018_06_22_200405.jpg,-7.19967,2400,0,1,45.11393,11.03707,28,31,38,45,52,59,63
2018-06-22,20:34:06,173,luckyhills_IR_2018_06_22_203406.jpg,-12.42433,2400,0,1,19.00370,9.04395,5,8,13,19,25,30,34
2018-06-22,21:04:05,173,luckyhills_IR_2018_06_22_210405.jpg,-17.27440,2400,0,1,18.84373,8.94795,5,8,13,19,25,30,34
2018-06-22,21:34:05,173,luckyhills_IR_2018_06_22_213405.jpg,-21.72412,2400,0,1,18.61818,8.87174,4,7,13,18,24,30,33
2018-06-22,22:04:05,173,luckyhills_IR_2018_06_22_220405.jpg,-25.68475,2400,0,1,18.55662,8.76294,4,7,13,18,24,30,33
2018-06-22,22:34:05,173,luckyhills_IR_2018_06_22_223405.jpg,-29.05902,2400,0,1,18.34523,8.50622,5,8,13,18,24,29,32
2018-06-23,00:01:36,174,luckyhills_IR_2018_06_23_000136.jpg,-34.61132,2400,0,1,17.81053,8.38914,4,7,12,18,23,28,32
2018-06-23,04:04:05,174,luckyhills_IR_2018_06_23_040405.jpg,-13.52380,2400,0,1,16.38481,7.63171,4,7,11,16,21,26,29
2018-06-23,04:34:05,174,luckyhills_IR_2018_06_23_043405.jpg,-8.40802,2400,0,1,23.57705,8.01943,10,13,18,24,29,34,36
2018-06-23,05:04:05,174,luckyhills_IR_2018_06_23_050405.jpg,-1.81117,2400,0,1,97.43368,23.35804,57,66,82,98,114,128,134
2018-06-23,05:34:05,174,luckyhills_IR_2018_06_23_053405.jpg,2.85866,127,0,1,105.05109,38.40160,60,67,80,96,120,156,184
2018-06-23,06:04:05,174,luckyhills_IR_2018_06_23_060405.jpg,8.53295,43,0,1,104.43361,50.66103,30,41,65,100,139,174,194
2018-06-23,06:34:05,174,luckyhills_IR_2018_06_23_063405.jpg,14.46054,25,0,1,108.67227,47.51937,29,44,74,109,143,171,186
2018-06-23,07:04:06,174,luckyhills_IR_2018_06_23_070406.jpg,20.53697,18,0,1,110.02108,44.67045,33,50,80,111,141,169,183
2018-06-23,07:34:05,174,luckyhills_IR_2018_06_23_073405.jpg,26.71265,14,0,1,110.76848,43.86547,35,54,82,111,140,170,185
2018-06-23,08:04:06,174,luckyhills_IR_2018_06_23_080406.jpg,32.97626,12,0,1,113.76692,44.66748,39,57,84,113,143,177,192
2018-06-23,08:34:05,174,luckyhills_IR_2018_06_23_083405.jpg,39.29221,10,0,1,112.09892,43.55873,42,58,82,110,141,175,190
2018-06-23,09:04:05,174,luckyhills_IR_2018_06_23_090405.jpg,45.65005,8,0,1,102.91760,41.52330,37,52,74,100,131,164,177
2018-06-23,09:34:05,174,luckyhills_IR_2018_06_23_093405.jpg,52.02285,8,0,1,115.00399,43.35131,49,62,84,111,145,179,193
2018-06-23,10:04:05,174,luckyhills_IR_2018_06_23_100405.jpg,58.37923,8,0,1,124.61327,44.87070,58,70,92,119,156,191,206
2018-06-23,10:34:05,174,luckyhills_IR_2018_06_23_103405.jpg,64.66748,7,0,1,132.76197,46.22600,65,77,98,127,167,202,216
2018-06-23,11:04:05,174,luckyhills_IR_2018_06_23_110405.jpg,70.78119,6,0,1,106.51991,41.62215,45,56,75,102,138,168,180
2018-06-23,11:34:05,174,luckyhills_IR_2018_06_23_113405.jpg,76.44109,6,0,1,110.09927,42.27242,48,59,78,105,143,172,184
2018-06-23,12:04:05,174,luckyhills_IR_2018_06_23_120405.jpg,80.73187,6,0,1,111.90741,42.72479,49,60,79,107,146,174,186
2018-06-23,12:34:05,174,luckyhills_IR_2018_06_23_123405.jpg,81.28816,6,0,1,112.99926,43.09411,50,60,79,108,147,175,187
2018-06-23,13:04:06,174,luckyhills_IR_2018_06_23_130406.jpg,77.59259,6,0,1,111.98852,43.13649,48,59,78,107,147,174,185
2018-06-23,13:34:05,174,luckyhills_IR_2018_06_23_133405.jpg,72.12417,6,0,1,108.77730,42.82293,45,56,76,104,144,170,180
2018-06-23,14:04:05,174,luckyhills_IR_2018_06_23_140405.jpg,66.07787,6,0,1,104.84476,42.33128,40,53,73,100,139,165,175
2018-06-23,14:34:05,174,luckyhills_IR_2018_06_23_143405.jpg,59.81652,6,0,1,98.61000,41.61577,34,47,67,94,132,158,167
2018-06-23,15:04:05,174,luckyhills_IR_2018_06_23_150405.jpg,53.46973,8,0,1,121.08922,45.69401,51,65,87,116,157,186,197
2018-06-23,15:34:06,174,luckyhills_IR_2018_06_23_153406.jpg,47.09366,8,0,1,109.80858,43.79569,41,55,78,106,143,172,183
2018-06-23,16:04:05,174,luckyhills_IR_2018_06_23_160405.jpg,40.73343,8,0,1,98.87606,40.84181,32,47,70,96,129,156,167
2018-06-23,16:34:05,174,luckyhills_IR_2018_06_23_163405.jpg,34.40304,10,0,1,104.08531,42.26996,34,50,75,102,134,163,174
2018-06-23,17:04:05,174,luckyhills_IR_2018_06_23_170405.jpg,28.12719,12,0,1,104.92201,42.22596,33,50,76,105,135,162,174
2018-06-23,17:34:05,174,luckyhills_IR_2018_06_23_173405.jpg,21.92716,16,0,1,107.55130,43.43880,32,50,78,109,138,164,177
2018-06-23,18:04:05,174,luckyhills_IR_2018_06_23_180405.jpg,15.82759,22,0,1,105.94308,44.10965,30,46,75,108,138,162,176
2018-06-23,18:34:06,174,luckyhills_IR_2018_06_23_183406.jpg,9.85734,36,0,1,102.65784,45.81276,30,43,67,102,136,164,179
2018-06-23,19:04:05,174,luckyhills_IR_2018_06_23_190405.jpg,4.10691,79,0,1,99.86030,44.78867,42,51,66,90,128,163,184
2018-06-23,19:34:05,174,luckyhills_IR_2018_06_23_193405.jpg,-0.93320,1352,0,1,97.59236,23.46677,57,67,82,99,115,127,134
2018-06-23,20:04:05,174,luckyhills_IR_2018_06_23_200405.jpg,-7.16950,2400,0,1,43.39832,10.13369,27,31,37,43,50,56,60
2018-06-23,20:34:05,174,luckyhills_IR_2018_06_23_203405.jpg,-12.39602,2400,0,1,19.13457,8.99855,5,8,13,19,25,30,34
2018-06-23,21:04:06,174,luckyhills_IR_2018_06_23_210406.jpg,-17.25500,2400,0,1,18.65494,8.59560,5,8,13,18,24,29,33
2018-06-23,21:34:05,174,luckyhills_IR_2018_06_23_213405.jpg,-21.70626,2400,0,1,18.68960,8.50545,5,8,13,19,24,29,33
2018-06-23,22:04:05,174,luckyhills_IR_2018_06_23_220405.jpg,-25.67170,2400,0,1,18.71127,8.56420,5,8,13,19,24,29,33
2018-06-23,22:34:05,174,luckyhills_IR_2018_06_23_223405.jpg,-29.05149,2400,0,1,18.62992,8.59900,5,8,13,18,24,29,33
2018-06-24,00:01:36,175,luckyhills_IR_2018_06_24_000136.jpg,-34.62294,2400,0,1,18.13592,8.35209,5,7,12,18,24,29,32
2018-06-24,04:04:05,175,luckyhills_IR_2018_06_24_040405.jpg,-13.57128,2400,0,1,16.66764,7.86108,4,7,11,17,22,27,30
2018-06-24,04:34:05,175,luckyhills_IR_2018_06_24_043405.jpg,-8.45693,2400,0,1,21.33759,8.04314,8,11,16,21,27,31,34
2018-06-24,05:04:05,175,luckyhills_IR_2018_06_24_050405.jpg,-1.84520,1769,0,1,98.17768,30.54441,44,57,78,100,120,137,145
2018-06-24,05:34:05,175,luckyhills_IR_2018_06_24_053405.jpg,2.81051,149,0,1,101.36249,30.85777,60,67,81,97,116,139,159
2018-06-24,06:04:05,175,luckyhills_IR_2018_06_24_060405.jpg,8.48216,45,0,1,101.30904,46.25658,33,44,66,97,133,164,183
2018-06-24,06:34:05,175,luckyhills_IR_2018_06_24_063405.jpg,14.40899,26,0,1,104.54508,44.87526,29,44,72,105,137,164,177
2018-06-24,07:04:05,175,luckyhills_IR_2018_06_24_070405.jpg,20.48163,18,0,1,107.15816,43.09554,32,49,78,108,137,164,178
2018-06-24,07:34:05,175,luckyhills_IR_2018_06_24_073405.jpg,26.66047,14,0,1,108.89231,42.90855,35,53,81,109,138,167,181
2018-06-24,08:04:06,175,luckyhills_IR_2018_06_24_080406.jpg,32.92393,12,0,1,113.15539,43.85270,40,57,84,112,142,175,189
2018-06-24,08:34:05,175,luckyhills_IR_2018_06_24_083405.jpg,39.23978,10,0,1,111.09223,42.81893,42,58,82,109,139,173,187
2018-06-24,09:04:05,175,luckyhills_IR_2018_06_24_090405.jpg,45.59755,8,0,1,103.82689,41.24431,38,53,75,101,131,164,178
2018-06-24,09:34:05,175,luckyhills_IR_2018_06_24_093405.jpg,51.97030,8,0,1,114.76277,42.82380,50,63,84,111,144,178,192
2018-06-24,10:04:05,175,luckyhills_IR_2018_06_24_100405.jpg,58.32664,8,0,1,124.28933,44.46227,58,71,92,119,156,191,204
2018-06-24,10:34:05,175,luckyhills_IR_2018_06_24_103405.jpg,64.61494,7,0,1,132.01853,45.81074,65,77,98,126,165,200,215
2018-06-24,11:04:06,175,luckyhills_IR_2018_06_24_110406.jpg,70.73235,6,0,1,105.87858,41.22186,45,56,75,101,137,167,179
2018-06-24,11:34:05,175,luckyhills_IR_2018_06_24_113405.jpg,76.39112,6,0,1,108.91582,41.72707,48,58,77,104,141,170,182
2018-06-24,12:04:05,175,luckyhills_IR_2018_06_24_120405.jpg,80.69317,6,0,1,111.79655,42.19095,50,60,79,107,145,173,185
2018-06-24,12:34:05,175,luckyhills_IR_2018_06_24_123405.jpg,81.28280,6,0,1,116.91734,43.19837,54,64,83,112,151,180,191
2018-06-24,13:04:05,175,luckyhills_IR_2018_06_24_130405.jpg,77.61614,6,0,1,111.64096,42.51514,49,60,79,107,146,173,184
2018-06-24,13:34:06,175,luckyhills_IR_2018_06_24_133406.jpg,72.15191,6,0,1,108.24326,42.36621,45,56,75,103,143,169,179
2018-06-24,14:04:05,175,luckyhills_IR_2018_06_24_140405.jpg,66.11293,6,0,1,103.56317,41.72189,40,52,72,99,137,163,173
2018-06-24,14:34:05,175,luckyhills_IR_2018_06_24_143405.jpg,59.85330,6,0,1,102.92876,41.44298,39,52,72,99,136,162,171
2018-06-24,15:04:06,175,luckyhills_IR_2018_06_24_150406.jpg,53.50362,8,0,1,124.91248,45.51190,56,69,91,120,161,190,201
2018-06-24,15:34:05,175,luckyhills_IR_2018_06_24_153405.jpg,47.13466,8,0,1,112.58257,43.51611,45,59,81,109,146,175,185
2018-06-24,16:04:05,175,luckyhills_IR_2018_06_24_160405.jpg,40.77052,8,0,1,98.95240,40.76804,33,48,70,96,129,156,167
2018-06-24,16:34:05,175,luckyhills_IR_2018_06_24_163405.jpg,34.43944,10,0,1,104.38742,42.98650,32,49,75,103,135,164,176
2018-06-24,17:04:06,175,luckyhills_IR_2018_06_24_170406.jpg,28.15918,12,0,1,105.56186,42.41083,33,50,77,105,135,163,175
2018-06-24,17:34:05,175,luckyhills_IR_2018_06_24_173405.jpg,21.96139,16,0,1,108.12662,43.49994,32,50,79,109,139,165,178
2018-06-24,18:04:05,175,luckyhills_IR_2018_06_24_180405.jpg,15.86032,22,0,1,107.65624,44.89409,30,47,76,109,140,165,179
2018-06-24,18:34:05,175,luckyhills_IR_2018_06_24_183405.jpg,9.89147,36,0,1,100.93558,45.35116,29,42,66,100,134,161,177
2018-06-24,19:04:05,175,luckyhills_IR_2018_06_24_190405.jpg,4.13503,79,0,1,100.56352,44.39727,43,51,67,91,129,163,184
2018-06-24,19:34:05,175,luckyhills_IR_2018_06_24_193405.jpg,-0.91356,1289,0,1,97.55653,23.42663,57,67,82,98,114,127,134
2018-06-24,20:04:05,175,luckyhills_IR_2018_06_24_200405.jpg,-7.14422,2400,0,1,45.11593,10.37688,28,32,38,45,52,58,62
2018-06-24,20:34:05,175,luckyhills_IR_2018_06_24_203405.jpg,-12.37547,2400,0,1,19.23034,8.86568,5,8,13,19,25,30,34
2018-06-24,21:04:05,175,luckyhills_IR_2018_06_24_210405.jpg,-17.23571,2400,0,1,19.19997,8.83672,5,8,13,19,25,30,34
