"datetime","solar_elev","exposure_rgb","r","g","b","ir","exposure_ir","Y","Z_prime","R_prime","Y_prime","X_prime","NDVI_c","EVI2_c","year","d1","d3"
2015-03-19 18:01:07,2.35091,1600,99.72052,100.87097,61.85937,104.29884,900,96.234559,3.476628,2.493013,2.405863975,1.070764025,-0.399084725285247,-0.441473124600716,2015,78,77
2015-03-19 18:31:07,-1.99565,2400,60.53946,47.85498,52.68857,116.27449,2400,52.1920189,2.37344308835288,1.23575655253027,1.06536512458913,1.30807796376375,0.0284300770235779,0.0342827403654578,2015,78,77
2015-03-19 19:01:05,-8.60906,2400,55.15799,36.28737,45.55633,43.28221,2400,42.9681416,0.883494411999896,1.12590775614614,0.87708351763046,0.00641089436943598,-0.988676518987801,-0.754664852380963,2015,78,77
2015-03-19 19:31:06,-13.87659,2400,55.95743,37.21116,46.36796,42.87657,2400,43.842289,0.875214320172708,1.14222625681256,0.894926976713631,-0.0197126565409234,-1.03512234780256,-0.780530843351305,2015,78,77
2015-03-19 20:01:05,-19.01617,2400,55.99216,37.37579,46.03,43.77136,2400,43.9126641,0.893479144563916,1.14293517996895,0.896363502426943,-0.00288435786302677,-1.00506005137157,-0.765889370469793,2015,78,77
2015-03-19 20:31:07,-23.98271,2400,55.78678,37.4934,46.05629,42.84248,2400,43.9233319,0.874518460961612,1.13874287827418,0.896581257982593,-0.0220627970209809,-1.03951498265505,-0.782020119420817,2015,78,77
2015-03-19 21:01:06,-28.68938,2400,55.84277,37.35334,46.35555,42.81988,2400,43.8904121,0.874057140393388,1.13988576936333,0.895909285378972,-0.0218521449855845,-1.03909031805326,-0.782025728206611,2015,78,77
2015-03-19 21:31:07,-33.06445,2400,55.7261,37.29719,46.19272,42.79628,2400,43.8043713,0.873575407410641,1.13750425296091,0.894152984903465,-0.0205775774928246,-1.0368467831323,-0.780497953520216,2015,78,77
2015-03-19 22:01:06,-36.99584,2400,55.78683,37.43301,46.01038,42.82361,2400,43.8826667,0.874133278699559,1.13874389889491,0.895751183063525,-0.021617904363965,-1.0387027147695,-0.781626865271708,2015,78,77
2015-03-20 04:01:06,-23.21048,2400,55.85065,37.30754,46.18325,42.77795,2400,43.8468011,0.87320124785243,1.14004661918978,0.895019079569201,-0.0218178317167711,-1.03902212491967,-0.782022393696432,2015,79,80
